client_code,product_code,volume
G1209863,Z0459217386,95
G1209863,B8605237149,69
G1209863,R9064182375,38
G1209863,I3147258690,54
G1209863,O2653418970,117
G1209863,C1892763450,105
G1209863,P8463170259,43
G1209863,H9801745326,119
G1209863,E2750948361,78
G1209863,Y7683054912,45
G1209863,X7813952406,119
G1209863,P5230861794,113
G1209863,K6845702319,115
G1209863,V9178542036,103
G1209863,R3298750461,41
G1209863,I6154380297,113
G1209863,E2049165378,106
G1209863,I2704198563,119
G1209863,N5413890627,33
G1209863,B0219386745,103
G1209863,U0351867429,105
G1209863,I6379042518,112
G1209863,A9710684325,83
G1209863,X2967540318,84
G1209863,F6782315094,62
G1209863,A0346921587,46
G1209863,C6531807924,103
G1209863,K2178436059,66
G1209863,B3516829704,57
G1209863,U1203658497,98
G1209863,F3708249156,39
G1209863,Y0298371645,94
G1209863,L5279601843,36
G1209863,C9482703615,60
G1209863,K1065974823,30
G1209863,N1825379640,77
M0856213,K9138245067,78
M0856213,I6379042518,84
E1648972,B8605237149,80
E1648972,G1372684095,54
E1648972,C1892763450,65
E1648972,E2750948361,78
E1648972,V0572684931,87
E1648972,S2386479105,68
E1648972,G5264389170,109
E1648972,S8641372590,105
E1648972,Y4278316590,45
E1648972,C4201386579,51
E1648972,Y9704126358,90
E1648972,E2049165378,63
E1648972,I2704198563,105
E1648972,N5413890627,33
E1648972,Y9034267851,107
E1648972,I6379042518,36
E1648972,F0127359864,33
E1648972,Z6079245831,82
E1648972,F6782315094,111
E1648972,Y8920647513,100
E1648972,K9138245067,55
E1648972,E3807516924,43
E1648972,D4862715309,41
E1648972,Y0298371645,70
E1648972,T8073295461,55
E1648972,C9482703615,73
E1648972,K1065974823,33
E1648972,N1825379640,81
H5014672,Z0459217386,92
H5014672,J0765128943,62
H5014672,B8605237149,91
H5014672,Z9234675018,62
H5014672,Z8307294156,87
H5014672,T2143687590,92
H5014672,O2653418970,44
H5014672,P4076582913,68
H5014672,E2750948361,55
H5014672,S2386479105,75
H5014672,S8641372590,76
H5014672,G5264389170,78
H5014672,I8541763902,75
H5014672,C4201386579,75
H5014672,Y4278316590,34
H5014672,P5230861794,79
H5014672,Y7683054912,106
H5014672,K6845702319,38
H5014672,W2837169450,60
H5014672,N0519678432,81
H5014672,R3298750461,42
H5014672,V5348679021,105
H5014672,Y9704126358,41
H5014672,Q6530148792,61
H5014672,O7465921308,85
H5014672,E2049165378,43
H5014672,I2704198563,45
H5014672,U0351867429,58
H5014672,I6379042518,35
H5014672,V4386051279,54
H5014672,U1859604723,119
H5014672,F6782315094,49
H5014672,Y8920647513,103
H5014672,A0346921587,86
H5014672,C1764890325,88
H5014672,K2178436059,93
H5014672,C6531807924,111
H5014672,B3516829704,33
H5014672,Y0298371645,45
H5014672,D1687094325,67
H5014672,J2075816934,78
H5014672,X5872316409,32
H5014672,K1065974823,39
H5014672,N1825379640,117
H5014672,R3967258104,34
P5486970,Z0459217386,93
P5486970,P5230861794,37
P5486970,V5827401963,101
P5486970,U1203658497,45
P5486970,Y0298371645,73
P5486970,C9482703615,103
P5486970,I8541763902,91
P5486970,R3967258104,66
P5486970,S2386479105,48
P5486970,G5264389170,115
F0536479,Z0459217386,56
F0536479,T2143687590,119
F0536479,C1892763450,111
F0536479,P8463170259,68
F0536479,I8541763902,68
F0536479,Y7683054912,59
F0536479,S8641372590,77
F0536479,Y4278316590,92
F0536479,P5230861794,38
F0536479,C5931270864,67
F0536479,I2704198563,81
F0536479,N5413890627,63
F0536479,A9710684325,75
F0536479,C1764890325,84
F0536479,C6531807924,118
F0536479,U1203658497,94
F0536479,T2017496385,98
F0536479,C9482703615,71
F0536479,X5872316409,51
F0536479,G7543180692,76
P8045791,Y4278316590,86
P8045791,A0346921587,62
P8045791,Q9741630258,95
P8045791,K9138245067,48
P8045791,Y9034267851,50
P8045791,B3516829704,90
P8045791,T2143687590,61
P8045791,D2758496031,51
P8045791,F0127359864,56
P8045791,Y0298371645,32
P8045791,L5279601843,54
P8045791,P4076582913,93
P8045791,Y9704126358,40
P8045791,X5872316409,51
P8045791,F6782315094,95
B6314527,Z0459217386,53
B6314527,B8605237149,58
B6314527,Z9234675018,46
B6314527,Z8307294156,44
B6314527,G1372684095,54
B6314527,R9064182375,39
B6314527,D2758496031,101
B6314527,I3147258690,43
B6314527,C1892763450,52
B6314527,P8463170259,63
B6314527,H9801745326,103
B6314527,I8541763902,103
B6314527,S8641372590,60
B6314527,G5264389170,48
B6314527,Y4278316590,54
B6314527,C4201386579,103
B6314527,X7813952406,67
B6314527,S7314920865,98
B6314527,W2837169450,56
B6314527,N0519678432,111
B6314527,V7642059831,67
B6314527,C5931270864,79
B6314527,V5348679021,116
B6314527,U8214037695,119
B6314527,O7465921308,108
B6314527,R5064891372,85
B6314527,E2049165378,60
B6314527,I2704198563,78
B6314527,P4029136875,73
B6314527,N5413890627,35
B6314527,B0219386745,107
B6314527,V5827401963,120
B6314527,V4386051279,102
B6314527,A9710684325,32
B6314527,I6379042518,69
B6314527,Q7203985146,118
B6314527,Z6079245831,77
B6314527,P2807364591,84
B6314527,E3807516924,105
B6314527,C1764890325,105
B6314527,C6531807924,73
B6314527,K2178436059,117
B6314527,N1825379640,53
B6314527,X9024876531,92
B6314527,B3516829704,53
B6314527,U1203658497,40
B6314527,T2017496385,39
B6314527,Y0298371645,106
B6314527,D1687094325,54
B6314527,H2863907514,59
B6314527,Y7538192640,47
B6314527,J2075816934,83
B6314527,T8073295461,95
B6314527,K1065974823,119
B6314527,G7543180692,33
B6314527,R3967258104,81
X8025461,Z9234675018,100
X8025461,X3614950728,49
X8025461,G1372684095,64
X8025461,E2750948361,84
X8025461,S8641372590,45
X8025461,C4201386579,117
X8025461,Q9741630258,103
X8025461,W2837169450,45
X8025461,E2049165378,89
X8025461,Y9034267851,40
X8025461,I6379042518,66
X8025461,A9710684325,41
X8025461,V4386051279,49
X8025461,Z6079245831,73
X8025461,Y8920647513,80
X8025461,A0346921587,113
X8025461,K2178436059,115
X8025461,D4862715309,116
X8025461,C9482703615,97
X8025461,N1825379640,74
X8025461,T2017496385,60
X8025461,Z0459217386,31
X8025461,I3147258690,45
X8025461,O2653418970,64
X8025461,H9801745326,33
X8025461,V0572684931,117
X8025461,Y7683054912,63
X8025461,G5264389170,85
X8025461,P5230861794,48
X8025461,X7813952406,48
X8025461,V7642059831,35
X8025461,C5931270864,79
X8025461,F7503486921,112
X8025461,U8214037695,52
X8025461,O7465921308,39
X8025461,N5413890627,57
X8025461,F0127359864,58
X8025461,F6782315094,94
X8025461,K9138245067,49
X8025461,T8073295461,97
X8025461,B8605237149,102
X8025461,J0765128943,119
X8025461,S2386479105,39
X8025461,I8541763902,93
X8025461,Y4278316590,31
X8025461,V9178542036,42
X8025461,S7314920865,105
X8025461,U0351867429,85
X8025461,X2967540318,52
X8025461,U1859604723,108
X8025461,P2807364591,39
X8025461,E3807516924,106
