plant_code,product_code,day,volume
7476,Y1459283067,1,688.0
7476,Y1459283067,2,651.0
7476,Y1459283067,3,490.0
7476,U0986452731,1,0.0
7476,U0986452731,2,0.0
7476,U0986452731,3,0.0
7476,H0945317286,1,0.0
7476,H0945317286,2,0.0
7476,H0945317286,3,0.0
7476,K2649031875,1,0.0
7476,K2649031875,2,0.0
7476,K2649031875,3,0.0
7476,N3461850729,1,539.0
7476,N3461850729,2,526.0
7476,N3461850729,3,353.0
7476,K8154239607,1,0.0
7476,K8154239607,2,0.0
7476,K8154239607,3,0.0
7476,Q7283916450,1,0.0
7476,Q7283916450,2,0.0
7476,Q7283916450,3,0.0
7476,I3752046189,1,0.0
7476,I3752046189,2,0.0
7476,I3752046189,3,0.0
7476,B6824579130,1,0.0
7476,B6824579130,2,0.0
7476,B6824579130,3,0.0
7476,D5762483109,1,0.0
7476,D5762483109,2,0.0
7476,D5762483109,3,0.0
7476,N0563192784,1,0.0
7476,N0563192784,2,0.0
7476,N0563192784,3,0.0
7476,W6524791830,1,270.0
7476,W6524791830,2,270.0
7476,W6524791830,3,270.0
7476,E8746293051,1,0.0
7476,E8746293051,2,0.0
7476,E8746293051,3,0.0
7476,O7943805162,1,471.0
7476,O7943805162,2,515.0
7476,O7943805162,3,386.0
7476,C3072891654,1,0.0
7476,C3072891654,2,0.0
7476,C3072891654,3,0.0
7476,F9062478315,1,356.0
7476,F9062478315,2,462.0
7476,F9062478315,3,255.0
7476,K2754061398,1,0.0
7476,K2754061398,2,0.0
7476,K2754061398,3,0.0
7476,I7856942310,1,0.0
7476,I7856942310,2,0.0
7476,I7856942310,3,0.0
7476,H1790453862,1,0.0
7476,H1790453862,2,0.0
7476,H1790453862,3,0.0
7476,I6042981753,1,0.0
7476,I6042981753,2,0.0
7476,I6042981753,3,0.0
7476,P5462389170,1,0.0
7476,P5462389170,2,0.0
7476,P5462389170,3,0.0
7476,X3521809647,1,0.0
7476,X3521809647,2,0.0
7476,X3521809647,3,0.0
7476,F7953048612,1,250.0
7476,F7953048612,2,250.0
7476,F7953048612,3,250.0
7476,B9637154082,1,0.0
7476,B9637154082,2,0.0
7476,B9637154082,3,0.0
7476,D2078645391,1,0.0
7476,D2078645391,2,0.0
7476,D2078645391,3,0.0
7476,E2369458071,1,0.0
7476,E2369458071,2,0.0
7476,E2369458071,3,0.0
7476,X1629053748,1,0.0
7476,X1629053748,2,0.0
7476,X1629053748,3,0.0
7476,C4825396701,1,503.0
7476,C4825396701,2,432.0
7476,C4825396701,3,60.0
7476,L8321456709,1,0.0
7476,L8321456709,2,0.0
7476,L8321456709,3,0.0
2413,Y1459283067,1,0.0
2413,Y1459283067,2,0.0
2413,Y1459283067,3,0.0
2413,U0986452731,1,680.0
2413,U0986452731,2,613.0
2413,U0986452731,3,495.0
2413,H0945317286,1,748.0
2413,H0945317286,2,680.0
2413,H0945317286,3,525.0
2413,K2649031875,1,444.0
2413,K2649031875,2,446.0
2413,K2649031875,3,371.0
2413,N3461850729,1,0.0
2413,N3461850729,2,0.0
2413,N3461850729,3,0.0
2413,K8154239607,1,653.0
2413,K8154239607,2,650.0
2413,K8154239607,3,473.0
2413,Q7283916450,1,621.0
2413,Q7283916450,2,650.0
2413,Q7283916450,3,451.0
2413,I3752046189,1,395.0
2413,I3752046189,2,402.0
2413,I3752046189,3,321.0
2413,B6824579130,1,524.0
2413,B6824579130,2,347.0
2413,B6824579130,3,54.0
2413,D5762483109,1,618.0
2413,D5762483109,2,650.0
2413,D5762483109,3,474.0
2413,N0563192784,1,694.0
2413,N0563192784,2,741.0
2413,N0563192784,3,550.0
2413,W6524791830,1,444.0
2413,W6524791830,2,387.0
2413,W6524791830,3,204.0
2413,E8746293051,1,626.0
2413,E8746293051,2,645.0
2413,E8746293051,3,488.0
2413,O7943805162,1,213.0
2413,O7943805162,2,213.0
2413,O7943805162,3,213.0
2413,C3072891654,1,688.0
2413,C3072891654,2,694.0
2413,C3072891654,3,517.0
2413,F9062478315,1,333.0
2413,F9062478315,2,333.0
2413,F9062478315,3,333.0
2413,K2754061398,1,626.0
2413,K2754061398,2,825.0
2413,K2754061398,3,575.0
2413,I7856942310,1,622.0
2413,I7856942310,2,645.0
2413,I7856942310,3,498.0
2413,H1790453862,1,651.0
2413,H1790453862,2,398.0
2413,H1790453862,3,60.0
2413,I6042981753,1,612.0
2413,I6042981753,2,607.0
2413,I6042981753,3,458.0
2413,P5462389170,1,510.0
2413,P5462389170,2,512.0
2413,P5462389170,3,420.0
2413,X3521809647,1,834.0
2413,X3521809647,2,838.0
2413,X3521809647,3,572.0
2413,F7953048612,1,336.0
2413,F7953048612,2,296.0
2413,F7953048612,3,191.0
2413,B9637154082,1,389.0
2413,B9637154082,2,305.0
2413,B9637154082,3,58.0
2413,D2078645391,1,714.0
2413,D2078645391,2,602.0
2413,D2078645391,3,449.0
2413,E2369458071,1,692.0
2413,E2369458071,2,683.0
2413,E2369458071,3,474.0
2413,X1629053748,1,513.0
2413,X1629053748,2,462.0
2413,X1629053748,3,419.0
2413,C4825396701,1,0.0
2413,C4825396701,2,0.0
2413,C4825396701,3,0.0
2413,L8321456709,1,737.0
2413,L8321456709,2,860.0
2413,L8321456709,3,611.0
