day,plant_code,client_code,product_code,vehicle_id,vehicle_type,qty
3,7476,M4068951,N3461850729,1,15.1,18.0
2,7476,B4793602,O7943805162,2,15.1,15.0
2,7476,O7031842,F9062478315,3,15.1,78.0
3,7476,R0298165,N3461850729,4,15.1,59.0
1,7476,O1283795,F7953048612,5,15.1,39.0
1,7476,B2938516,F9062478315,6,15.1,78.0
1,7476,F5349612,O7943805162,7,15.1,36.0
1,7476,B1204683,O7943805162,8,15.1,36.0
3,7476,Y0792348,F9062478315,9,15.1,30.0
3,7476,C4560927,N3461850729,10,7.1,35.0
2,7476,C6314025,C4825396701,11,15.1,34.0
2,7476,C6314025,C4825396701,12,15.1,4.0
3,7476,X6270184,Y1459283067,13,15.1,36.0
3,7476,L1827560,C4825396701,14,15.1,24.0
2,7476,Y0829641,C4825396701,15,15.1,34.0
3,7476,Y0829641,O7943805162,16,15.1,36.0
3,7476,T2681740,Y1459283067,17,15.1,36.0
2,7476,T2681740,C4825396701,18,15.1,34.0
2,7476,T2681740,C4825396701,19,15.1,12.0
3,7476,Y6028915,Y1459283067,20,15.1,4.0
3,7476,L1827560,N3461850729,21,15.1,66.0
3,7476,O7031842,Y1459283067,22,7.1,19.0
3,7476,B2938516,Y1459283067,23,7.1,18.0
2,7476,G7641085,Y1459283067,24,15.1,36.0
2,7476,C6314025,N3461850729,25,7.1,40.0
3,7476,Q3096541,F9062478315,26,7.1,38.0
3,7476,R6480235,C4825396701,27,15.1,34.0
3,7476,X6270184,O7943805162,28,15.1,32.0
2,7476,O1283795,O7943805162,29,15.1,30.0
3,7476,K3265907,O7943805162,30,15.1,29.0
2,7476,Q3096541,C4825396701,31,7.1,17.0
3,7476,E6210375,Y1459283067,32,7.1,16.0
2,7476,B2938516,F9062478315,33,7.1,12.0
3,7476,O7031842,C4825396701,34,7.1,8.0
2,7476,M4068951,F9062478315,35,7.1,1.0
3,7476,V9826073,Y1459283067,36,15.1,36.0
3,7476,V9826073,Y1459283067,37,15.1,10.0
2,7476,Q1327495,C4825396701,38,15.1,34.0
2,7476,Q1327495,C4825396701,39,15.1,34.0
3,7476,L1827560,O7943805162,40,15.1,36.0
3,7476,G7641085,C4825396701,41,15.1,34.0
3,7476,G7641085,C4825396701,42,15.1,34.0
3,7476,G7641085,C4825396701,43,15.1,34.0
3,7476,O1283795,C4825396701,44,15.1,34.0
3,7476,B2938516,O7943805162,45,15.1,36.0
3,7476,B1204683,Y1459283067,46,15.1,7.0
3,7476,Y0792348,F9062478315,47,15.1,78.0
3,7476,Q3096541,F9062478315,48,15.1,78.0
3,7476,F5349612,O7943805162,49,15.1,36.0
3,7476,B2938516,Y1459283067,50,15.1,36.0
2,7476,G7641085,O7943805162,51,15.1,36.0
2,7476,Y6028915,Y1459283067,52,15.1,36.0
2,7476,Y6028915,Y1459283067,53,15.1,36.0
3,7476,O7031842,N3461850729,54,15.1,72.0
2,7476,C4560927,N3461850729,55,15.1,72.0
2,7476,C6314025,C4825396701,56,15.1,34.0
3,2413,Y6028915,X3521809647,57,15.1,68.0
3,2413,Y6028915,D5762483109,58,15.1,34.0
3,7476,O7031842,C4825396701,59,15.1,34.0
3,2413,Q1327495,K2754061398,60,15.1,68.0
3,2413,L1827560,H1790453862,61,15.1,63.0
3,2413,L1827560,H1790453862,62,15.1,4.0
3,2413,C4560927,N0563192784,63,15.1,42.0
3,2413,O1283795,B6824579130,64,15.1,26.0
3,2413,Y0829641,H1790453862,65,15.1,63.0
3,2413,B2938516,W6524791830,66,15.1,60.0
3,2413,Y0829641,D5762483109,67,15.1,23.0
3,2413,O1283795,K8154239607,68,15.1,37.0
3,2413,C4560927,C3072891654,69,15.1,42.0
3,2413,C4560927,C3072891654,70,15.1,11.0
3,2413,Y0829641,D2078645391,71,15.1,16.0
3,2413,C7930865,E2369458071,72,15.1,9.0
1,2413,X6270184,B9637154082,73,15.1,51.0
3,2413,X3276890,K2754061398,74,15.1,51.0
3,2413,O1283795,N0563192784,75,15.1,42.0
3,2413,O1283795,N0563192784,76,15.1,7.0
3,2413,F5349612,H0945317286,77,15.1,46.0
3,2413,O7031842,H0945317286,78,15.1,46.0
3,7476,T2681740,F9062478315,79,7.1,44.0
3,7476,E6210375,O7943805162,80,15.1,36.0
3,2413,L1827560,U0986452731,81,15.1,44.0
3,2413,O7031842,X1629053748,82,15.1,44.0
3,2413,V9826073,L8321456709,83,15.1,35.0
3,2413,V9826073,L8321456709,84,15.1,8.0
3,2413,L1827560,I7856942310,85,15.1,42.0
3,2413,V9826073,E2369458071,86,15.1,42.0
3,2413,R6480235,C3072891654,87,15.1,42.0
3,2413,C6314025,L8321456709,88,15.1,6.0
3,2413,Q1327495,C3072891654,89,15.1,41.0
3,2413,Y0792348,H0945317286,90,15.1,40.0
3,2413,Q1327495,X3521809647,91,7.1,40.0
1,2413,B2938516,B6824579130,92,15.1,39.0
3,2413,B2938516,K8154239607,93,15.1,37.0
3,2413,Y6028915,K2649031875,94,7.1,37.0
3,7476,Q3096541,O7943805162,95,15.1,1.0
3,2413,K3265907,W6524791830,96,7.1,36.0
3,2413,B2938516,D2078645391,97,15.1,36.0
2,7476,O1283795,Y1459283067,98,15.1,36.0
3,7476,C7930865,F9062478315,99,7.1,35.0
2,7476,Y0792348,Y1459283067,100,15.1,35.0
2,7476,R0298165,C4825396701,101,15.1,34.0
3,7476,M4068951,C4825396701,102,15.1,34.0
3,2413,B1204683,D5762483109,103,15.1,34.0
3,2413,O1283795,I7856942310,104,15.1,32.0
1,2413,O1283795,B9637154082,105,7.1,31.0
3,7476,Q1327495,F9062478315,106,7.1,31.0
3,2413,B1204683,L8321456709,107,15.1,30.0
3,2413,E6210375,D2078645391,108,15.1,29.0
3,2413,L1827560,B9637154082,109,7.1,23.0
3,7476,C6314025,Y1459283067,110,7.1,22.0
3,2413,O1283795,E2369458071,111,7.1,16.0
3,7476,G7641085,Y1459283067,112,7.1,14.0
3,2413,F5349612,C3072891654,113,7.1,14.0
2,7476,E6210375,F9062478315,114,7.1,12.0
2,7476,V9826073,O7943805162,115,7.1,12.0
3,2413,Y0792348,E2369458071,116,7.1,7.0
3,2413,B2938516,Q7283916450,117,7.1,4.0
3,2413,E6210375,K2754061398,118,15.1,68.0
2,7476,Y0829641,C4825396701,119,15.1,23.0
1,2413,O1283795,K2754061398,120,15.1,41.0
1,2413,Q3096541,B9637154082,121,15.1,17.0
3,2413,Y0829641,N0563192784,122,15.1,42.0
3,2413,Y0792348,E8746293051,123,15.1,102.0
3,2413,Y6028915,F7953048612,124,15.1,39.0
3,2413,Q3096541,H0945317286,125,15.1,46.0
3,2413,G7641085,C3072891654,126,15.1,42.0
3,2413,G7641085,C3072891654,127,15.1,25.0
3,2413,B4793602,X3521809647,128,15.1,68.0
3,2413,B4793602,X3521809647,129,15.1,41.0
3,2413,Q1327495,I6042981753,130,15.1,36.0
3,2413,Q1327495,I6042981753,131,15.1,36.0
3,2413,C6314025,I3752046189,132,15.1,2.0
3,2413,Q3096541,X1629053748,133,15.1,20.0
3,2413,Q3096541,K2649031875,134,15.1,72.0
3,2413,M4068951,U0986452731,135,15.1,44.0
3,2413,E6210375,I7856942310,136,15.1,42.0
3,2413,Q3096541,D5762483109,137,15.1,34.0
3,2413,J1289375,N0563192784,138,15.1,42.0
3,2413,Y0829641,K2754061398,139,15.1,68.0
3,2413,Q3096541,C3072891654,140,15.1,42.0
3,2413,Q3096541,C3072891654,141,15.1,42.0
3,2413,O7031842,L8321456709,142,15.1,35.0
3,2413,O7031842,L8321456709,143,15.1,30.0
3,2413,Y6028915,E8746293051,144,15.1,99.0
3,2413,O7031842,E8746293051,145,15.1,99.0
3,2413,B4793602,W6524791830,146,15.1,60.0
3,2413,B4793602,W6524791830,147,15.1,38.0
3,2413,Q3096541,L8321456709,148,15.1,35.0
3,2413,C6314025,X3521809647,149,15.1,29.0
3,2413,X6270184,D2078645391,150,15.1,36.0
3,2413,X6270184,D2078645391,151,15.1,22.0
3,2413,Q3096541,K2754061398,152,15.1,22.0
3,2413,X6270184,E2369458071,153,15.1,42.0
3,2413,J1289375,E2369458071,154,15.1,42.0
3,2413,M4068951,D5762483109,155,15.1,34.0
3,2413,B4793602,N0563192784,156,15.1,42.0
3,2413,B4793602,N0563192784,157,15.1,37.0
3,2413,Q3096541,U0986452731,158,15.1,44.0
3,2413,B4793602,K8154239607,159,15.1,4.0
3,2413,O7031842,F7953048612,160,15.1,39.0
3,2413,Q1327495,N0563192784,161,15.1,42.0
3,2413,L1827560,D2078645391,162,15.1,36.0
3,2413,L1827560,D2078645391,163,15.1,2.0
3,2413,B4793602,I6042981753,164,15.1,36.0
1,2413,O1283795,K2649031875,165,15.1,72.0
3,2413,X6270184,C3072891654,166,15.1,42.0
3,2413,X6270184,C3072891654,167,15.1,27.0
1,2413,Q3096541,E8746293051,168,15.1,69.0
3,2413,Q3096541,N0563192784,169,15.1,42.0
3,2413,Q3096541,N0563192784,170,15.1,24.0
3,2413,C7251603,X3521809647,171,15.1,61.0
3,2413,C6314025,H0945317286,172,15.1,46.0
3,2413,C6314025,I7856942310,173,15.1,42.0
3,2413,C6314025,I7856942310,174,15.1,18.0
3,2413,L1827560,I3752046189,175,15.1,53.0
3,2413,L1827560,I3752046189,176,15.1,2.0
3,2413,Q3096541,E2369458071,177,15.1,42.0
