plant_code,product_code,volume
1639,B8946537120,59
1639,B3512796840,57
1639,Y3907542168,84
1639,R7145689032,151
1639,E8169275340,63
1639,T5476190832,72
1639,E7906348125,126
1639,W5279016843,109
1639,Q5093678412,51
1639,Q4709156283,113
1639,T0825637941,41
1639,Q1065387942,70
1639,U5289041673,124
1639,N5804973162,30
2091,B8946537120,103
2091,B3512796840,124
2091,Y3907542168,143
2091,R7145689032,163
2091,E8169275340,131
2091,T5476190832,57
2091,E7906348125,132
2091,W5279016843,71
2091,Q5093678412,77
2091,Q4709156283,99
2091,T0825637941,80
2091,Q1065387942,37
2091,U5289041673,85
2091,N5804973162,213
