client_code,product_code,volume
J6534128,B8946537120,48
J6534128,T5476190832,90
J6534128,E8169275340,80
J6534128,R7145689032,93
J6534128,T0825637941,65
J6534128,B3512796840,90
J6534128,W5279016843,89
J6534128,Q5093678412,113
J6534128,Q4709156283,89
J6534128,E7906348125,98
J6534128,Q1065387942,106
J6534128,N5804973162,55
U5719684,B8946537120,119
U5719684,Y3907542168,116
U5719684,B3512796840,49
U5719684,E8169275340,110
U5719684,T5476190832,43
U5719684,Q5093678412,103
U5719684,R7145689032,99
U5719684,Q4709156283,77
U5719684,E7906348125,109
U5719684,Q1065387942,90
U5719684,U5289041673,120
U5719684,N5804973162,53
Q2048519,B8946537120,102
Q2048519,B3512796840,97
Q2048519,E8169275340,87
Q2048519,W5279016843,35
Q2048519,R7145689032,47
Q2048519,E7906348125,112
Q2048519,Q1065387942,73
Q2048519,N5804973162,47
W2156034,T0825637941,90
W2156034,B3512796840,56
W2156034,B8946537120,51
W2156034,Y3907542168,57
W2156034,E8169275340,64
W2156034,R7145689032,35
W2156034,W5279016843,85
W2156034,Q5093678412,39
W2156034,Q4709156283,45
W2156034,E7906348125,58
W2156034,U5289041673,100
W2156034,N5804973162,98
F9638521,U5289041673,100
K1802357,T5476190832,75
C4123765,T0825637941,107
C4123765,B3512796840,64
C4123765,E8169275340,81
C4123765,T5476190832,48
C4123765,Y3907542168,41
C4123765,Q5093678412,47
C4123765,W5279016843,68
C4123765,R7145689032,39
C4123765,Q4709156283,113
C4123765,E7906348125,89
C4123765,Q1065387942,59
C4123765,U5289041673,43
C4123765,N5804973162,114
U1749683,B8946537120,43
U1749683,T5476190832,50
U1749683,Y3907542168,104
U1749683,W5279016843,103
U1749683,Q5093678412,74
U1749683,T0825637941,47
U1749683,Q1065387942,52
U1749683,N5804973162,74
W1509238,E8169275340,115
W1509238,B8946537120,106
W1509238,U5289041673,47
W1509238,N5804973162,93
G9680713,R7145689032,117
G9680713,Q4709156283,75
G9680713,B8946537120,114
G9680713,T5476190832,87
P2369074,B8946537120,112
P2369074,B3512796840,43
P2369074,E7906348125,60
P2369074,T5476190832,79
P2369074,Y3907542168,84
P2369074,Q5093678412,31
P2369074,W5279016843,30
P2369074,R7145689032,72
P2369074,Q4709156283,56
P2369074,T0825637941,111
P2369074,Q1065387942,43
P2369074,U5289041673,99
P2369074,N5804973162,88
O5260817,B8946537120,38
O5260817,B3512796840,93
O5260817,Q5093678412,66
O5260817,W5279016843,110
O5260817,R7145689032,42
O5260817,U5289041673,38
Z9078642,Y3907542168,68
Z9078642,T5476190832,111
B5261397,B8946537120,35
B5261397,W5279016843,116
B5261397,R7145689032,76
B5261397,T0825637941,33
B5261397,E7906348125,69
F6937240,R7145689032,61
F6937240,B3512796840,99
F6937240,E8169275340,45
F6937240,B8946537120,49
F6937240,Q5093678412,56
F6937240,Q4709156283,105
F6937240,T0825637941,97
F6937240,E7906348125,31
F6937240,U5289041673,103
F6937240,N5804973162,79
A3681520,B8946537120,100
A3681520,Y3907542168,76
A3681520,E8169275340,42
A3681520,B3512796840,57
A3681520,T0825637941,50
A3681520,T5476190832,95
A3681520,R7145689032,37
A3681520,Q4709156283,94
A3681520,E7906348125,65
A3681520,Q1065387942,88
A3681520,U5289041673,98
M6973401,B8946537120,80
M6973401,B3512796840,32
M6973401,E8169275340,50
M6973401,Y3907542168,90
M6973401,T0825637941,59
M6973401,E7906348125,37
M6973401,U5289041673,102
Y8201476,R7145689032,57
Y8201476,Y3907542168,68
Y8201476,T5476190832,34
Y8201476,E8169275340,73
Y8201476,Q5093678412,94
Y8201476,Q4709156283,117
Y8201476,Q1065387942,73
Y8201476,U5289041673,54
Y8201476,N5804973162,96
V4952617,E8169275340,112
V4952617,Q4709156283,91
V4952617,Q5093678412,115
V4952617,T5476190832,71
J3950814,T5476190832,93
J3950814,Y3907542168,115
J3950814,B3512796840,34
J3950814,R7145689032,92
J3950814,E7906348125,47
J3950814,U5289041673,47
U6473891,R7145689032,67
U6473891,T5476190832,95
I2694138,R7145689032,77
I2694138,Y3907542168,97
I2694138,B3512796840,44
I2694138,Q5093678412,88
I2694138,N5804973162,96
G3542978,T0825637941,66
G3542978,Y3907542168,89
G3542978,B3512796840,63
G3542978,T5476190832,87
G3542978,W5279016843,81
G3542978,Q4709156283,101
G3542978,E7906348125,79
E6749521,R7145689032,59
E6749521,Q1065387942,75
E6749521,N5804973162,95
E6749521,B3512796840,62
H4976015,Y3907542168,107
