day,plant_code,client_code,product_code,vehicle_id,vehicle_type,qty,standard_size,carry_standard_size,min_standard_size,occupied_size
1,1950,D1685307,F3804627519,1,12.2,38.0,1.8,145,72,68.4
1,1950,H3967258,T2356498701,2,12.2,48.0,3.0,145,72,144.0
1,1950,H3967258,T2356498701,3,12.2,48.0,3.0,145,72,144.0
1,1950,H3967258,T2356498701,4,12.2,22.0,3.0,145,72,66.0
1,1950,V3861795,T2356498701,5,12.2,48.0,3.0,145,72,144.0
1,1950,Z1906728,F3045612897,6,12.2,22.0,2.9,145,72,63.8
1,1950,Z1906728,R7928543610,7,12.2,48.0,3.0,145,72,144.0
1,1950,Z1906728,R7928543610,8,12.2,48.0,3.0,145,72,144.0
1,1950,R0137928,R7928543610,9,12.2,48.0,3.0,145,72,144.0
1,1950,C1069758,O2457813906,10,12.2,105.0,1.2,145,72,126.0
1,1950,U4926837,F3804627519,11,12.2,25.0,1.8,145,72,45.0
1,1950,R0129468,T2356498701,12,12.2,5.0,3.0,145,72,15.0
2,1950,R0129468,T2356498701,13,12.2,48.0,3.0,145,72,144.0
2,1950,G6475018,R7928543610,14,12.2,48.0,3.0,145,72,144.0
2,1950,G6475018,R7928543610,15,12.2,48.0,3.0,145,72,144.0
2,1950,G6475018,R7928543610,16,12.2,2.0,3.0,145,72,6.0
1,1950,H9531084,P7092365814,17,12.2,29.0,2.2,145,72,63.800000000000004
1,1950,C1069758,U5203986417,18,12.2,93.0,1.2,145,72,111.6
2,1950,Z1906728,T2356498701,19,12.2,48.0,3.0,145,72,144.0
2,1950,Z1906728,T2356498701,20,12.2,41.0,3.0,145,72,123.0
1,1950,D1685307,P7092365814,21,8.9,41.0,2.2,106,71,90.2
2,1950,R0129468,U5203986417,22,12.2,10.0,1.2,145,72,12.0
1,1950,C1069758,E6184572390,23,12.2,31.0,1.3,145,72,40.300000000000004
1,1950,T7584629,K2893145067,24,12.2,5.0,2.4,145,72,12.0
2,1950,H9531084,T2356498701,25,12.2,48.0,3.0,145,72,144.0
2,1950,H9531084,T2356498701,26,12.2,19.0,3.0,145,72,57.0
2,1950,C1069758,R7928543610,27,12.2,48.0,3.0,145,72,144.0
2,1950,C1069758,R7928543610,28,12.2,23.0,3.0,145,72,69.0
1,1950,H9531084,M8130629475,29,8.9,56.0,1.7,106,71,95.2
2,1950,H9531084,M8130629475,30,12.2,13.0,1.7,145,72,22.099999999999998
