day,plant_code,client_code,vehicle_id,vehicle_type,qty,carry_standard_size,min_standard_size,occupied_size
1,1950,C1069758,10,12.2,105.0,145,72,126.0
1,1950,C1069758,18,12.2,93.0,145,72,111.6
1,1950,C1069758,23,12.2,31.0,145,72,40.300000000000004
1,1950,D1685307,1,12.2,38.0,145,72,68.4
1,1950,D1685307,21,8.9,41.0,106,71,90.2
1,1950,D1685307,38,12.2,51.0,145,72,142.79999999999998
1,1950,D1685307,39,12.2,2.0,145,72,5.6
1,1950,G6475018,46,12.2,65.0,145,72,143.0
1,1950,G6475018,47,8.9,35.0,106,71,77.0
1,1950,H3967258,2,12.2,48.0,145,72,144.0
1,1950,H3967258,3,12.2,48.0,145,72,144.0
1,1950,H3967258,4,12.2,22.0,145,72,66.0
1,1950,H3967258,251,12.2,40.0,145,72,68.0
1,1950,H9531084,17,12.2,29.0,145,72,63.800000000000004
1,1950,H9531084,29,8.9,56.0,106,71,95.2
1,1950,H9531084,254,12.2,48.0,145,72,144.0
1,1950,R0129468,12,12.2,5.0,145,72,15.0
1,1950,R0137928,9,12.2,48.0,145,72,144.0
1,1950,R0137928,176,12.2,60.0,145,72,144.0
1,1950,R0137928,177,8.9,38.0,106,71,91.2
1,1950,R0137928,182,8.9,37.0,106,71,81.4
1,1950,T7584629,24,12.2,5.0,145,72,12.0
1,1950,T7584629,32,8.9,42.0,106,71,75.60000000000001
1,1950,U4926837,11,12.2,25.0,145,72,45.0
1,1950,U4926837,48,8.9,78.0,106,71,93.6
1,1950,V3861795,5,12.2,48.0,145,72,144.0
1,1950,V3861795,252,12.2,48.0,145,72,144.0
1,1950,V3861795,253,8.9,21.0,106,71,63.0
1,1950,Z1906728,6,12.2,22.0,145,72,63.8
1,1950,Z1906728,7,12.2,48.0,145,72,144.0
1,1950,Z1906728,8,12.2,48.0,145,72,144.0
1,7739,C1069758,61,12.2,51.0,145,72,142.79999999999998
1,7739,C1069758,220,12.2,51.0,145,72,127.5
1,7739,C1069758,248,12.2,63.0,145,72,144.89999999999998
1,7739,C1069758,249,8.9,20.0,106,71,46.0
1,7739,C1069758,250,8.9,45.0,106,71,81.0
1,7739,D1685307,54,12.2,56.0,145,72,61.60000000000001
1,7739,D1685307,55,12.2,6.0,145,72,9.600000000000001
1,7739,D1685307,245,8.9,3.0,106,71,8.399999999999999
1,7739,H3967258,166,8.9,40.0,106,71,100.0
1,7739,H3967258,173,8.9,11.0,106,71,24.200000000000003
1,7739,H9531084,53,8.9,35.0,106,71,56.0
1,7739,R0129468,57,12.2,53.0,145,72,143.10000000000002
1,7739,R0129468,58,12.2,13.0,145,72,35.1
1,7739,R0129468,134,12.2,76.0,145,72,144.4
1,7739,R0129468,135,12.2,7.0,145,72,13.299999999999999
1,7739,R0137928,72,12.2,87.0,145,72,113.10000000000001
1,7739,R0137928,73,12.2,60.0,145,72,144.0
1,7739,R0137928,74,12.2,30.0,145,72,54.0
1,7739,R0137928,75,12.2,80.0,145,72,144.0
1,7739,R0137928,76,12.2,25.0,145,72,67.5
1,7739,S7146052,59,12.2,53.0,145,72,143.10000000000002
1,7739,S7146052,60,12.2,10.0,145,72,27.0
