plant_code,product_code,day,volume
7739,O2457813906,1,0.0
7739,O2457813906,2,0.0
7739,O2457813906,3,0.0
7739,Q2601785934,1,0.0
7739,Q2601785934,2,0.0
7739,Q2601785934,3,0.0
7739,K2893145067,1,0.0
7739,K2893145067,2,0.0
7739,K2893145067,3,0.0
7739,M8130629475,1,0.0
7739,M8130629475,2,0.0
7739,M8130629475,3,0.0
7739,Z6238495170,1,121.0
7739,Z6238495170,2,207.0
7739,Z6238495170,3,125.0
7739,T2356498701,1,0.0
7739,T2356498701,2,0.0
7739,T2356498701,3,0.0
7739,O7026513489,1,77.0
7739,O7026513489,2,142.0
7739,O7026513489,3,113.0
7739,H7208569413,1,263.0
7739,H7208569413,2,365.0
7739,H7208569413,3,304.0
7739,R7928543610,1,0.0
7739,R7928543610,2,0.0
7739,R7928543610,3,0.0
7739,G5621387490,1,161.0
7739,G5621387490,2,128.0
7739,G5621387490,3,0.0
7739,I9825407613,1,135.0
7739,I9825407613,2,135.0
7739,I9825407613,3,135.0
7739,U5203986417,1,0.0
7739,U5203986417,2,0.0
7739,U5203986417,3,0.0
7739,E6134820795,1,174.0
7739,E6134820795,2,143.0
7739,E6134820795,3,44.0
7739,C8049613752,1,0.0
7739,C8049613752,2,0.0
7739,C8049613752,3,0.0
7739,H5938170642,1,0.0
7739,H5938170642,2,0.0
7739,H5938170642,3,0.0
7739,O0354981726,1,40.0
7739,O0354981726,2,40.0
7739,O0354981726,3,0.0
7739,A3450891627,1,247.0
7739,A3450891627,2,244.0
7739,A3450891627,3,63.0
7739,X0143768925,1,123.0
7739,X0143768925,2,123.0
7739,X0143768925,3,123.0
7739,Z6245083179,1,0.0
7739,Z6245083179,2,0.0
7739,Z6245083179,3,0.0
7739,F3804627519,1,0.0
7739,F3804627519,2,0.0
7739,F3804627519,3,0.0
7739,G7609431582,1,0.0
7739,G7609431582,2,0.0
7739,G7609431582,3,0.0
7739,E3086195742,1,456.0
7739,E3086195742,2,491.0
7739,E3086195742,3,325.0
7739,P7092365814,1,0.0
7739,P7092365814,2,0.0
7739,P7092365814,3,0.0
7739,J7834609152,1,205.0
7739,J7834609152,2,205.0
7739,J7834609152,3,81.0
7739,E6184572390,1,0.0
7739,E6184572390,2,0.0
7739,E6184572390,3,0.0
7739,F3045612897,1,0.0
7739,F3045612897,2,0.0
7739,F3045612897,3,0.0
7739,U7408261359,1,216.0
7739,U7408261359,2,289.0
7739,U7408261359,3,203.0
7739,R3158479062,1,14.0
7739,R3158479062,2,14.0
7739,R3158479062,3,14.0
7739,G4689157032,1,182.0
7739,G4689157032,2,191.0
7739,G4689157032,3,53.0
7739,R8345102976,1,349.0
7739,R8345102976,2,321.0
7739,R8345102976,3,152.0
7739,B4962150873,1,365.0
7739,B4962150873,2,377.0
7739,B4962150873,3,292.0
1950,O2457813906,1,179.0
1950,O2457813906,2,263.0
1950,O2457813906,3,207.0
1950,Q2601785934,1,0.0
1950,Q2601785934,2,0.0
1950,Q2601785934,3,0.0
1950,K2893145067,1,0.0
1950,K2893145067,2,0.0
1950,K2893145067,3,0.0
1950,M8130629475,1,42.0
1950,M8130629475,2,42.0
1950,M8130629475,3,67.0
1950,Z6238495170,1,75.0
1950,Z6238495170,2,75.0
1950,Z6238495170,3,75.0
1950,T2356498701,1,0.0
1950,T2356498701,2,0.0
1950,T2356498701,3,0.0
1950,O7026513489,1,0.0
1950,O7026513489,2,0.0
1950,O7026513489,3,0.0
1950,H7208569413,1,0.0
1950,H7208569413,2,0.0
1950,H7208569413,3,0.0
1950,R7928543610,1,20.0
1950,R7928543610,2,95.0
1950,R7928543610,3,133.0
1950,G5621387490,1,58.0
1950,G5621387490,2,58.0
1950,G5621387490,3,58.0
1950,I9825407613,1,0.0
1950,I9825407613,2,0.0
1950,I9825407613,3,0.0
1950,U5203986417,1,187.0
1950,U5203986417,2,270.0
1950,U5203986417,3,198.0
1950,E6134820795,1,0.0
1950,E6134820795,2,0.0
1950,E6134820795,3,0.0
1950,C8049613752,1,101.0
1950,C8049613752,2,101.0
1950,C8049613752,3,101.0
1950,H5938170642,1,0.0
1950,H5938170642,2,0.0
1950,H5938170642,3,0.0
1950,O0354981726,1,0.0
1950,O0354981726,2,0.0
1950,O0354981726,3,0.0
1950,A3450891627,1,0.0
1950,A3450891627,2,0.0
1950,A3450891627,3,0.0
1950,X0143768925,1,0.0
1950,X0143768925,2,0.0
1950,X0143768925,3,0.0
1950,Z6245083179,1,0.0
1950,Z6245083179,2,0.0
1950,Z6245083179,3,0.0
1950,F3804627519,1,364.0
1950,F3804627519,2,389.0
1950,F3804627519,3,320.0
1950,G7609431582,1,0.0
1950,G7609431582,2,0.0
1950,G7609431582,3,0.0
1950,E3086195742,1,0.0
1950,E3086195742,2,0.0
1950,E3086195742,3,0.0
1950,P7092365814,1,28.0
1950,P7092365814,2,55.0
1950,P7092365814,3,8.0
1950,J7834609152,1,0.0
1950,J7834609152,2,0.0
1950,J7834609152,3,0.0
1950,E6184572390,1,101.0
1950,E6184572390,2,101.0
1950,E6184572390,3,101.0
1950,F3045612897,1,50.0
1950,F3045612897,2,50.0
1950,F3045612897,3,50.0
1950,U7408261359,1,0.0
1950,U7408261359,2,0.0
1950,U7408261359,3,0.0
1950,R3158479062,1,0.0
1950,R3158479062,2,0.0
1950,R3158479062,3,0.0
1950,G4689157032,1,0.0
1950,G4689157032,2,0.0
1950,G4689157032,3,0.0
1950,R8345102976,1,219.0
1950,R8345102976,2,216.0
1950,R8345102976,3,216.0
1950,B4962150873,1,0.0
1950,B4962150873,2,0.0
1950,B4962150873,3,0.0
9281,O2457813906,1,0.0
9281,O2457813906,2,0.0
9281,O2457813906,3,0.0
9281,Q2601785934,1,173.0
9281,Q2601785934,2,206.0
9281,Q2601785934,3,32.0
9281,K2893145067,1,255.0
9281,K2893145067,2,268.0
9281,K2893145067,3,73.0
9281,M8130629475,1,88.0
9281,M8130629475,2,88.0
9281,M8130629475,3,88.0
9281,Z6238495170,1,0.0
9281,Z6238495170,2,0.0
9281,Z6238495170,3,0.0
9281,T2356498701,1,45.0
9281,T2356498701,2,36.0
9281,T2356498701,3,36.0
9281,O7026513489,1,96.0
9281,O7026513489,2,96.0
9281,O7026513489,3,96.0
9281,H7208569413,1,0.0
9281,H7208569413,2,0.0
9281,H7208569413,3,0.0
9281,R7928543610,1,92.0
9281,R7928543610,2,92.0
9281,R7928543610,3,92.0
9281,G5621387490,1,0.0
9281,G5621387490,2,0.0
9281,G5621387490,3,0.0
9281,I9825407613,1,319.0
9281,I9825407613,2,424.0
9281,I9825407613,3,183.0
9281,U5203986417,1,0.0
9281,U5203986417,2,0.0
9281,U5203986417,3,0.0
9281,E6134820795,1,0.0
9281,E6134820795,2,0.0
9281,E6134820795,3,0.0
9281,C8049613752,1,249.0
9281,C8049613752,2,348.0
9281,C8049613752,3,170.0
9281,H5938170642,1,369.0
9281,H5938170642,2,365.0
9281,H5938170642,3,49.0
9281,O0354981726,1,33.0
9281,O0354981726,2,33.0
9281,O0354981726,3,33.0
9281,A3450891627,1,0.0
9281,A3450891627,2,0.0
9281,A3450891627,3,0.0
9281,X0143768925,1,275.0
9281,X0143768925,2,321.0
9281,X0143768925,3,125.0
9281,Z6245083179,1,186.0
9281,Z6245083179,2,219.0
9281,Z6245083179,3,49.0
9281,F3804627519,1,0.0
9281,F3804627519,2,0.0
9281,F3804627519,3,0.0
9281,G7609431582,1,234.0
9281,G7609431582,2,268.0
9281,G7609431582,3,56.0
9281,E3086195742,1,0.0
9281,E3086195742,2,0.0
9281,E3086195742,3,0.0
9281,P7092365814,1,55.0
9281,P7092365814,2,47.0
9281,P7092365814,3,47.0
9281,J7834609152,1,141.0
9281,J7834609152,2,141.0
9281,J7834609152,3,141.0
9281,E6184572390,1,211.0
9281,E6184572390,2,280.0
9281,E6184572390,3,114.0
9281,F3045612897,1,210.0
9281,F3045612897,2,315.0
9281,F3045612897,3,211.0
9281,U7408261359,1,0.0
9281,U7408261359,2,0.0
9281,U7408261359,3,0.0
9281,R3158479062,1,212.0
9281,R3158479062,2,231.0
9281,R3158479062,3,30.0
9281,G4689157032,1,0.0
9281,G4689157032,2,0.0
9281,G4689157032,3,0.0
9281,R8345102976,1,0.0
9281,R8345102976,2,0.0
9281,R8345102976,3,0.0
9281,B4962150873,1,0.0
9281,B4962150873,2,0.0
9281,B4962150873,3,0.0
