plant_code,product_code,day,volume
4042,A5912407368,1,0.0
4042,A5912407368,2,0.0
4042,A5912407368,3,0.0
4042,B5890312467,1,436.0
4042,B5890312467,2,419.0
4042,B5890312467,3,406.0
4042,F9534628071,1,76.0
4042,F9534628071,2,35.0
4042,F9534628071,3,35.0
4042,W4063829715,1,579.0
4042,W4063829715,2,571.0
4042,W4063829715,3,531.0
4042,H9218357640,1,0.0
4042,H9218357640,2,0.0
4042,H9218357640,3,0.0
4042,R2574180369,1,228.0
4042,R2574180369,2,189.0
4042,R2574180369,3,43.0
4042,O6918537240,1,138.0
4042,O6918537240,2,214.0
4042,O6918537240,3,151.0
4042,A0469873215,1,435.0
4042,A0469873215,2,480.0
4042,A0469873215,3,452.0
4042,Y6812470953,1,236.0
4042,Y6812470953,2,117.0
4042,Y6812470953,3,49.0
4042,X8601953274,1,0.0
4042,X8601953274,2,0.0
4042,X8601953274,3,0.0
4042,D8247591036,1,196.0
4042,D8247591036,2,179.0
4042,D8247591036,3,138.0
7808,A5912407368,1,205.0
7808,A5912407368,2,299.0
7808,A5912407368,3,237.0
7808,B5890312467,1,0.0
7808,B5890312467,2,0.0
7808,B5890312467,3,0.0
7808,F9534628071,1,64.0
7808,F9534628071,2,75.0
7808,F9534628071,3,0.0
7808,W4063829715,1,0.0
7808,W4063829715,2,0.0
7808,W4063829715,3,0.0
7808,H9218357640,1,401.0
7808,H9218357640,2,460.0
7808,H9218357640,3,402.0
7808,R2574180369,1,0.0
7808,R2574180369,2,0.0
7808,R2574180369,3,0.0
7808,O6918537240,1,181.0
7808,O6918537240,2,181.0
7808,O6918537240,3,181.0
7808,A0469873215,1,0.0
7808,A0469873215,2,0.0
7808,A0469873215,3,0.0
7808,Y6812470953,1,0.0
7808,Y6812470953,2,0.0
7808,Y6812470953,3,0.0
7808,X8601953274,1,256.0
7808,X8601953274,2,346.0
7808,X8601953274,3,324.0
7808,D8247591036,1,151.0
7808,D8247591036,2,151.0
7808,D8247591036,3,151.0
