client_code,product_code,volume
T8951076,E5034786129,120
T8951076,E7954201836,45
T8951076,W3469520178,50
T8951076,D6057984321,115
T8951076,B2981760534,36
T8951076,H7680194532,116
T8951076,M9645021387,109
T8951076,X3572801946,93
T8951076,F9264813750,102
T8951076,Q6504328917,113
T8951076,S6720814953,82
T8951076,Z3824796501,67
T8951076,B0251486739,105
T8951076,F4876219503,53
T8951076,R2701683495,77
T8951076,P3718605492,65
T8951076,G6419378250,78
T8951076,S9546810372,35
T8951076,C8317640529,119
T8951076,R7845012693,100
T8951076,R6428359017,45
T8951076,B2438901756,109
T8951076,G4782069315,71
T8951076,O6973420158,50
T8951076,M7432698510,59
T8951076,C7281369540,41
T8951076,H7251940683,37
T8951076,R0753169284,88
T8951076,W4735081296,77
T8951076,P7458932016,82
T8951076,U4907621358,113
T8951076,J6739520418,81
T8951076,C5438691207,92
T8951076,X4638019257,31
T8951076,I3851260947,86
T8951076,J3940152687,80
T8951076,P4208671953,41
T8951076,T7821360495,87
T8951076,M3215798604,71
T8951076,P8012476935,109
T8951076,F0746158239,52
T8951076,U7598230641,102
H8079316,C5438691207,73
H8079316,D3170964258,41
H8079316,G6419378250,81
H8079316,R2701683495,84
H8079316,B2981760534,57
H8079316,P7458932016,34
H8079316,X3572801946,68
H8079316,R0753169284,80
H8079316,S6720814953,112
H8079316,R6428359017,92
H8079316,W4735081296,64
H8079316,B2438901756,62
O8621479,E5034786129,57
O8621479,B2981760534,96
O8621479,M9645021387,59
O8621479,H7680194532,45
O8621479,X3572801946,108
O8621479,Q6504328917,78
O8621479,F9264813750,111
O8621479,W7860125349,41
O8621479,Z3824796501,43
O8621479,B0251486739,107
O8621479,F4876219503,85
O8621479,R2701683495,107
O8621479,G6419378250,67
O8621479,P3718605492,111
O8621479,E6574190382,61
O8621479,S9546810372,70
O8621479,C8317640529,34
O8621479,R7845012693,78
O8621479,A7801645923,119
O8621479,R6428359017,34
O8621479,B2438901756,35
O8621479,G4782069315,87
O8621479,P4203965187,99
O8621479,C7281369540,94
O8621479,C6357408291,41
O8621479,H7251940683,71
O8621479,W4735081296,101
O8621479,T8906431572,91
O8621479,P7458932016,31
O8621479,J8925674130,104
O8621479,U4907621358,115
O8621479,J6739520418,83
O8621479,X4638019257,85
O8621479,I3851260947,111
O8621479,I4735162980,66
O8621479,S0589236714,94
O8621479,J3940152687,114
O8621479,P4208671953,100
O8621479,Q1743290586,102
O8621479,T7821360495,85
O8621479,M3215798604,50
O8621479,U5297834061,95
O8621479,P8012476935,31
O8621479,U7598230641,66
O8621479,A9473615082,46
X0982714,E5034786129,118
X0982714,E7954201836,66
X0982714,W3469520178,87
X0982714,H7680194532,109
X0982714,M9645021387,40
X0982714,X3572801946,41
X0982714,Q6504328917,119
X0982714,F9264813750,81
X0982714,D3170964258,68
X0982714,W7860125349,53
X0982714,R2701683495,97
X0982714,P3718605492,92
X0982714,E6574190382,61
X0982714,S9546810372,36
X0982714,R7845012693,60
X0982714,G4782069315,45
X0982714,O6973420158,62
X0982714,R6839172540,43
