plant_code,product_code,volume
5351,K1802463795,108
5351,Q4036958172,149
5351,P4063872591,145
5351,N2379018456,181
5351,R2459061873,104
5351,J4690251378,66
5351,B1527863094,124
5351,X3751806294,87
5351,X2580463197,114
5351,C5379120468,155
5351,V1329046875,61
5351,U3520917486,83
5351,G4567281093,125
5351,Y5604318792,169
5351,U7054219683,169
5351,D2354890671,138
5351,D6423057198,58
5351,Y8517694302,174
5351,W2634197580,129
5351,J1576032498,124
5351,M5140892763,85
5351,Z6021478395,152
5351,O0543291786,115
5351,Q2841730965,98
5351,G9682037154,97
5351,Z3872150469,122
5351,P8519402673,76
5351,H6458709123,98
5351,V5716403289,79
5351,T2690548713,135
5351,E3175680429,82
5351,Z5176042893,111
5351,U8150263749,139
5351,I2479850613,69
5351,S6742935180,67
5351,X4531607982,162
5351,J2437689501,158
5351,J8120357649,102
5351,F4908253716,129
5351,P1250964378,149
5351,V5890127364,85
5351,P0395182764,84
5351,K7680235194,187
5351,H3098627415,152
5351,W8369517024,98
5351,V0597183246,86
5351,H7629180345,108
5351,B7561038492,131
5351,D2569340178,188
5351,U3587042691,76
5351,Y7260814953,230
5351,H7241308659,149
5351,G4281763905,216
5351,V9187634205,280
5351,Y6975321084,202
5351,V7829450316,199
5351,U9041756238,249
5351,N2587640319,326
5351,T4178293506,323
5351,J4902536781,296
5351,S6801735429,249
5351,A2045189763,279
5351,X4315968207,284
4798,K1802463795,69
4798,Q4036958172,83
4798,P4063872591,146
4798,N2379018456,143
4798,R2459061873,85
4798,J4690251378,177
4798,B1527863094,124
4798,X3751806294,66
4798,X2580463197,62
4798,C5379120468,112
4798,V1329046875,164
4798,U3520917486,170
4798,G4567281093,140
4798,Y5604318792,71
4798,U7054219683,76
4798,D2354890671,71
4798,D6423057198,109
4798,Y8517694302,162
4798,W2634197580,101
4798,J1576032498,69
4798,M5140892763,61
4798,Z6021478395,85
4798,O0543291786,100
4798,Q2841730965,149
4798,G9682037154,163
4798,Z3872150469,118
4798,P8519402673,135
4798,H6458709123,147
4798,V5716403289,129
4798,T2690548713,64
4798,E3175680429,68
4798,Z5176042893,145
4798,U8150263749,137
4798,I2479850613,72
4798,S6742935180,86
4798,X4531607982,108
4798,J2437689501,76
4798,J8120357649,79
4798,F4908253716,94
4798,P1250964378,169
4798,V5890127364,189
4798,P0395182764,85
4798,K7680235194,137
4798,H3098627415,165
4798,W8369517024,143
4798,V0597183246,75
4798,H7629180345,111
4798,B7561038492,119
4798,D2569340178,143
4798,U3587042691,165
4798,Y7260814953,124
4798,H7241308659,176
4798,G4281763905,220
4798,V9187634205,186
4798,Y6975321084,207
4798,V7829450316,210
4798,U9041756238,262
4798,N2587640319,342
4798,T4178293506,226
4798,J4902536781,240
4798,S6801735429,103
4798,A2045189763,160
4798,X4315968207,157
1348,K1802463795,70
1348,Q4036958172,119
1348,P4063872591,56
1348,N2379018456,117
1348,R2459061873,162
1348,J4690251378,72
1348,B1527863094,178
1348,X3751806294,96
1348,X2580463197,62
1348,C5379120468,181
1348,V1329046875,80
1348,U3520917486,164
1348,G4567281093,130
1348,Y5604318792,111
1348,U7054219683,146
1348,D2354890671,192
1348,D6423057198,134
1348,Y8517694302,94
1348,W2634197580,172
1348,J1576032498,71
1348,M5140892763,86
1348,Z6021478395,138
1348,O0543291786,117
1348,Q2841730965,126
1348,G9682037154,79
1348,Z3872150469,69
1348,P8519402673,94
1348,H6458709123,101
1348,V5716403289,59
1348,T2690548713,118
1348,E3175680429,154
1348,Z5176042893,63
1348,U8150263749,157
1348,I2479850613,153
1348,S6742935180,67
1348,X4531607982,150
1348,J2437689501,106
1348,J8120357649,193
1348,F4908253716,121
1348,P1250964378,123
1348,V5890127364,137
1348,P0395182764,83
1348,K7680235194,130
1348,H3098627415,201
1348,W8369517024,149
1348,V0597183246,80
1348,H7629180345,74
1348,B7561038492,63
1348,D2569340178,103
1348,U3587042691,81
1348,Y7260814953,275
1348,H7241308659,190
1348,G4281763905,109
1348,V9187634205,219
1348,Y6975321084,87
1348,V7829450316,112
1348,U9041756238,257
1348,N2587640319,208
1348,T4178293506,222
1348,J4902536781,178
1348,S6801735429,248
1348,A2045189763,284
1348,X4315968207,139
2740,K1802463795,55
2740,Q4036958172,128
2740,P4063872591,123
2740,N2379018456,80
2740,R2459061873,138
2740,J4690251378,167
2740,B1527863094,87
2740,X3751806294,71
2740,X2580463197,91
2740,C5379120468,121
2740,V1329046875,133
2740,U3520917486,162
2740,G4567281093,74
2740,Y5604318792,167
2740,U7054219683,61
2740,D2354890671,99
2740,D6423057198,144
2740,Y8517694302,143
2740,W2634197580,115
2740,J1576032498,60
2740,M5140892763,146
2740,Z6021478395,67
2740,O0543291786,79
2740,Q2841730965,90
2740,G9682037154,150
2740,Z3872150469,70
2740,P8519402673,144
2740,H6458709123,149
2740,V5716403289,118
2740,T2690548713,146
2740,E3175680429,169
2740,Z5176042893,123
2740,U8150263749,143
2740,I2479850613,162
2740,S6742935180,64
2740,X4531607982,161
2740,J2437689501,127
2740,J8120357649,138
2740,F4908253716,133
2740,P1250964378,85
2740,V5890127364,139
2740,P0395182764,104
2740,K7680235194,159
2740,H3098627415,80
2740,W8369517024,120
2740,V0597183246,77
2740,H7629180345,121
2740,B7561038492,97
2740,D2569340178,175
2740,U3587042691,128
2740,Y7260814953,277
2740,H7241308659,262
2740,G4281763905,124
2740,V9187634205,98
2740,Y6975321084,187
2740,V7829450316,66
1824,K1802463795,123
1824,Q4036958172,95
1824,P4063872591,91
1824,N2379018456,145
1824,R2459061873,125
1824,J4690251378,176
1824,B1527863094,188
1824,X3751806294,100
1824,X2580463197,172
1824,C5379120468,95
1824,V1329046875,142
1824,U3520917486,176
1824,G4567281093,62
1824,Y5604318792,77
1824,U7054219683,70
1824,D2354890671,99
1824,D6423057198,136
1824,Y8517694302,107
1824,W2634197580,133
1824,J1576032498,150
1824,M5140892763,134
1824,Z6021478395,171
1824,O0543291786,101
1824,Q2841730965,150
1824,G9682037154,107
1824,Z3872150469,155
1824,P8519402673,167
1824,H6458709123,145
1824,V5716403289,133
1824,T2690548713,64
1824,E3175680429,156
1824,Z5176042893,152
1824,U8150263749,62
1824,I2479850613,173
1824,S6742935180,134
1824,X4531607982,78
1824,J2437689501,89
1824,J8120357649,155
1824,F4908253716,102
1824,P1250964378,91
1824,V5890127364,150
1824,P0395182764,173
1824,K7680235194,106
1824,H3098627415,210
1824,W8369517024,87
1824,V0597183246,96
1824,H7629180345,138
1824,B7561038492,160
1824,D2569340178,74
1824,U3587042691,54
8671,K1802463795,102
8671,Q4036958172,87
8671,P4063872591,59
8671,N2379018456,142
8671,R2459061873,77
8671,J4690251378,107
8671,B1527863094,69
8671,X3751806294,133
8671,X2580463197,81
8671,C5379120468,197
8671,V1329046875,136
8671,U3520917486,165
8671,G4567281093,150
8671,Y5604318792,83
8671,U7054219683,96
8671,D2354890671,108
8671,D6423057198,117
8671,Y8517694302,175
8671,W2634197580,122
8671,J1576032498,144
8671,M5140892763,142
8671,Z6021478395,170
8671,O0543291786,132
8671,Q2841730965,115
8671,G9682037154,172
8671,Z3872150469,93
8671,P8519402673,199
8671,H6458709123,115
8671,V5716403289,96
8671,T2690548713,127
8671,E3175680429,82
8671,Z5176042893,110
8671,U8150263749,106
8671,I2479850613,98
8671,S6742935180,88
8671,X4531607982,169
8671,J2437689501,151
8671,J8120357649,221
8671,F4908253716,83
8671,P1250964378,179
8671,V5890127364,111
8671,P0395182764,116
8671,K7680235194,90
8671,H3098627415,96
8671,W8369517024,109
8671,V0597183246,56
8671,H7629180345,163
8671,B7561038492,131
8671,D2569340178,161
8671,U3587042691,76
