client_code,product_code,volume
B7516892,F2140765389,117
B7516892,W2968473015,113
B7516892,Y5720618394,114
B7516892,Q5734106928,75
B7516892,S2738415690,69
B7516892,K7430816529,87
B7516892,D0619357248,65
B7516892,V3540721689,47
B7516892,K2096734815,61
B7516892,J7280564391,32
B7516892,L6153284097,40
B7516892,T6920413578,54
B7516892,O7863219450,34
J8079354,Y5192384670,52
J8079354,F3761059482,98
J8079354,K6583170924,50
J8079354,K7430816529,68
J8079354,L4829763501,84
J8079354,O8340162597,39
J8079354,V3540721689,82
J8079354,L9358761204,97
J8079354,M8569017234,50
J8079354,Y5720618394,116
J8079354,W4296015837,119
J8079354,S2738415690,63
J8079354,O4093618725,103
J8079354,K9871603452,39
J8079354,S0439671825,59
J8079354,K2096734815,71
J8079354,J7280564391,52
J8079354,N4216357890,49
J8079354,F2140765389,88
J8079354,W2968473015,115
J8079354,Q5734106928,68
J8079354,G6240893715,90
J8079354,R3514267890,73
J8079354,A7568213409,113
J8079354,A8741352096,41
J8079354,I1820394756,31
J8079354,R1452803976,61
J8079354,D0619357248,70
J8079354,L6432809175,62
J8079354,W8726059431,42
J8079354,F9854670132,53
F2184975,Y5192384670,39
F2184975,K7430816529,66
F2184975,K6583170924,49
F2184975,L4829763501,100
F2184975,O8340162597,112
F2184975,V3540721689,88
F2184975,Y5720618394,41
F2184975,W4296015837,66
F2184975,K9871603452,106
F2184975,S0439671825,119
F2184975,K2096734815,78
F2184975,N4216357890,91
F2184975,T6920413578,102
F2184975,W2968473015,91
F2184975,Q5734106928,35
F2184975,G6240893715,81
F2184975,L6153284097,32
F2184975,O7863219450,69
F2184975,A8741352096,118
F2184975,I1820394756,101
F2184975,R1452803976,117
F2184975,L6432809175,105
F2184975,D0619357248,118
F2184975,W8726059431,95
K0719538,F9854670132,104
K0719538,Q5734106928,72
K0719538,Y5720618394,34
K0719538,F3761059482,84
K0719538,S2738415690,41
K0719538,K6583170924,55
K0719538,L4829763501,95
K0719538,G6240893715,54
K0719538,L6432809175,85
K0719538,K9871603452,76
K0719538,D0619357248,46
K0719538,O8340162597,111
K0719538,W8726059431,76
K0719538,K2096734815,68
K0719538,R3514267890,75
K0719538,L6153284097,61
K0719538,O7863219450,85
Z9341082,Y5192384670,86
Z9341082,A7568213409,93
Z9341082,F3761059482,75
Z9341082,W4296015837,108
Z9341082,S2738415690,95
Z9341082,K7430816529,80
Z9341082,O4093618725,79
Z9341082,I1820394756,37
Z9341082,L4829763501,85
Z9341082,K9871603452,61
Z9341082,W8726059431,106
O4819206,Y5192384670,44
O4819206,F3761059482,55
O4819206,K6583170924,72
O4819206,K7430816529,113
O4819206,O8340162597,117
O4819206,V3540721689,81
O4819206,L9358761204,32
O4819206,S2738415690,120
O4819206,O4093618725,100
O4819206,K9871603452,45
O4819206,N4216357890,88
O4819206,F2140765389,85
O4819206,W2968473015,109
O4819206,Q5734106928,57
O4819206,G6240893715,63
O4819206,A7568213409,118
O4819206,I1820394756,67
O4819206,R1452803976,103
O4819206,L6432809175,84
O4819206,F9854670132,96
T2648935,Y5192384670,48
T2648935,K7430816529,112
T2648935,K6583170924,100
T2648935,L4829763501,75
T2648935,O8340162597,50
T2648935,V3540721689,93
T2648935,L9358761204,107
T2648935,Y5720618394,31
T2648935,W4296015837,113
T2648935,S2738415690,35
T2648935,O4093618725,65
T2648935,K9871603452,71
T2648935,S0439671825,39
T2648935,K2096734815,112
T2648935,J7280564391,113
T2648935,N4216357890,93
T2648935,T6920413578,42
T2648935,Q5734106928,117
T2648935,G6240893715,66
T2648935,R3514267890,119
T2648935,L6153284097,91
T2648935,O7863219450,52
T2648935,A7568213409,40
T2648935,I1820394756,41
T2648935,L6432809175,119
G2083956,Y5192384670,107
G2083956,A7568213409,43
G2083956,Q5734106928,119
G2083956,W4296015837,107
