plant_code,product_code,day,volume
8310,M5436198072,7,-0.0
9861,A9056483172,7,0.0
8310,C8694713502,7,0.0
8310,J6237914850,7,0.0
8310,N0946387215,7,0.0
3109,J1805974236,7,0.0
8643,M5639248017,7,0.0
8643,N0946387215,7,0.0
8310,R3257169480,7,0.0
9861,N9870213456,7,0.0
3109,O4958361027,7,0.0
8310,D0254973816,7,1.0
9861,Z4501823967,7,0.0
8310,U3265971084,7,19.0
8643,M0392157648,7,0.0
3109,M0392157648,7,-0.0
9861,F9435870621,7,-0.0
3109,Y5712893046,7,-0.0
9861,Y5712893046,7,0.0
8310,Q3285760941,7,0.0
8310,X7028493516,7,0.0
8643,Y5739284610,7,0.0
8643,Y5712893046,7,-0.0
3109,N9213547680,7,0.0
8310,I0731265948,7,0.0
8310,V5342067189,7,3.0
8643,V4721659830,7,5.0
8310,H6509318742,7,0.0
3109,U3265971084,7,0.0
8310,L1827034965,7,0.0
8643,L1827034965,7,-0.0
3109,A9056483172,7,0.0
3109,M2689401735,7,0.0
9861,K9581672403,7,0.0
8310,Z4501823967,7,0.0
8643,Z4501823967,7,0.0
9861,O4958361027,7,0.0
8310,N9870213456,7,-0.0
8310,F9435870621,7,0.0
8643,H6509318742,7,17.0
3109,M6148925073,7,-0.0
3109,V5342067189,7,0.0
3109,K8652139407,7,0.0
3109,R3257169480,7,-0.0
8643,R3257169480,7,0.0
9861,H6509318742,7,-0.0
8643,G4851390267,7,-0.0
9861,V5342067189,7,0.0
3109,R8902653741,7,0.0
9861,N0946387215,7,0.0
8310,M0392157648,7,0.0
9861,Y5739284610,7,0.0
8643,M4120936578,7,0.0
8643,A9056483172,7,-0.0
3109,I0731265948,7,0.0
3109,X7028493516,7,-0.0
8310,J1805974236,7,-0.0
3109,K9581672403,7,0.0
8310,M5639248017,7,0.0
8310,G4851390267,7,0.0
3109,L1827034965,7,0.0
8310,R8902653741,7,0.0
8310,Y5739284610,7,0.0
3109,Z4501823967,7,0.0
8310,V4721659830,7,-0.0
9861,X7028493516,7,0.0
8643,J6237914850,7,16.0
8310,C3267104589,7,-0.0
8310,M2689401735,7,-0.0
8310,Y5712893046,7,0.0
8643,K1946508372,7,4.0
3109,J6237914850,7,-0.0
9861,M0392157648,7,0.0
3109,N9870213456,7,0.0
8643,G1867903245,7,-0.0
8643,N1872346905,7,0.0
8643,R8902653741,7,6.0
8310,O4958361027,7,0.0
9861,N9213547680,7,0.0
8310,G1867903245,7,0.0
8310,G9120586743,7,20.0
9861,D0254973816,7,0.0
8643,O4958361027,7,3.0
8643,V5342067189,7,0.0
9861,J1805974236,7,0.0
8310,K1946508372,7,0.0
9861,J6237914850,7,0.0
9861,U3265971084,7,1.0
8643,K8652139407,7,30.0
8310,A9056483172,7,0.0
8310,K8652139407,7,0.0
8643,U3265971084,7,54.0
3109,G9120586743,7,0.0
8643,N9870213456,7,0.0
8643,F9435870621,7,0.0
9861,R8902653741,7,0.0
9861,I0731265948,7,45.0
9861,V4721659830,7,0.0
8310,D1376409258,7,0.0
8643,C3267104589,7,0.0
8643,X7028493516,7,8.0
9861,G1867903245,7,0.0
3109,G4851390267,7,0.0
9861,M6148925073,7,0.0
3109,M5639248017,7,0.0
3109,G1867903245,7,-0.0
9861,M5639248017,7,0.0
3109,C8694713502,7,0.0
8643,C8694713502,7,0.0
8310,N1872346905,7,0.0
3109,Y5739284610,7,-0.0
9861,C8694713502,7,0.0
8643,N9213547680,7,0.0
3109,V4721659830,7,0.0
9861,M4120936578,7,0.0
9861,R3257169480,7,-0.0
