client_code,product_code,volume
K5910734,Z0812576394,46
K5910734,D0164253978,44
K5910734,P8094673125,60
K5910734,S3695724108,45
K5910734,G5348162079,37
K5910734,I4938607152,46
K5910734,S6827403915,50
K5910734,R9267153480,54
K5910734,W8405932617,105
K5910734,G8231540679,80
K5910734,O9431567208,76
K5910734,Y5379410268,108
K5910734,S0527693841,120
K5910734,Y8459721306,119
K5910734,S0953248761,94
K5910734,Q6289450137,79
K5910734,U9571032846,113
K5910734,S4783259106,109
K5910734,Q2379541608,68
K5910734,O0176329845,117
K5910734,M3679512804,49
K5910734,H7814639502,74
K5910734,W9435760128,102
K5910734,M4895017632,45
K5910734,W0342519786,36
K5910734,O8951762403,113
K5910734,W5764912830,119
K5910734,L3296184057,100
K5910734,U2894157063,78
K5910734,D3480679251,47
K5910734,E0824631579,108
K5910734,N0571964283,98
K5910734,S1496325087,36
K5910734,G2183475906,99
K5910734,M8720691453,92
K5910734,Q1846509723,30
K5910734,X6509314278,36
K5910734,Y2814607953,112
K5910734,P3497065812,70
K5910734,L6175409832,56
K5910734,B7849053612,59
K5910734,F0834215976,94
K5910734,Z7168024359,82
K5910734,H9132054876,87
K5910734,X3796824501,98
K5910734,H6312570849,113
K5910734,K2574639081,87
L3048729,Z0812576394,71
L3048729,G5348162079,40
L3048729,I4938607152,39
L3048729,S6827403915,57
L3048729,R9267153480,33
L3048729,W8405932617,81
L3048729,O9431567208,111
L3048729,G8231540679,119
L3048729,Y8459721306,113
L3048729,S0953248761,52
L3048729,Q6289450137,62
L3048729,Q2379541608,59
L3048729,S4783259106,80
L3048729,U9571032846,98
L3048729,M3679512804,60
L3048729,M4895017632,99
L3048729,W0342519786,86
L3048729,W5764912830,107
L3048729,U2894157063,102
L3048729,E0824631579,37
L3048729,N0571964283,98
L3048729,S1496325087,93
L3048729,M8720691453,55
L3048729,Q1846509723,78
L3048729,P3497065812,113
L3048729,H9132054876,31
L3048729,H6312570849,109
L3048729,K2574639081,113
I2749506,Q6289450137,94
I2749506,S3915087426,116
I2749506,D0164253978,58
I2749506,Z0812576394,44
I2749506,G2183475906,82
I2749506,I4938607152,98
I2749506,Q2379541608,86
I2749506,X6509314278,40
I2749506,W8405932617,79
I2749506,O9431567208,49
I2749506,Y2814607953,117
I2749506,Y5379410268,84
I2749506,S0527693841,101
I2749506,K2574639081,30
G3082564,U2894157063,91
G3082564,S3915087426,115
G3082564,Y2814607953,61
G3082564,H9132054876,71
G3082564,O8951762403,80
G3082564,S0527693841,84
M8703254,U2894157063,57
M8703254,S6827403915,92
M8703254,U9571032846,86
M8703254,M3679512804,30
M8703254,G8231540679,39
M8703254,P3497065812,75
M8703254,Z7168024359,49
M8703254,L3296184057,68
M8037569,Z0812576394,112
M8037569,P8094673125,45
M8037569,S3695724108,71
M8037569,G5348162079,41
M8037569,S6827403915,113
M8037569,R9267153480,98
M8037569,O9431567208,104
M8037569,Y5379410268,60
M8037569,S0527693841,117
M8037569,Y8459721306,77
M8037569,Q6289450137,36
M8037569,S3915087426,60
M8037569,U9571032846,90
M8037569,O0176329845,57
M8037569,M3679512804,47
M8037569,W9435760128,98
M8037569,M4895017632,75
M8037569,W0342519786,113
M8037569,O8951762403,96
M8037569,W5764912830,111
M8037569,D3480679251,65
M8037569,E0824631579,88
M8037569,S1496325087,68
M8037569,G2183475906,48
M8037569,M8720691453,40
M8037569,Q1846509723,76
M8037569,B7849053612,102
M8037569,L6175409832,119
M8037569,Z7168024359,90
M8037569,F0834215976,117
M8037569,H9132054876,115
M8037569,X3796824501,38
M8037569,H6312570849,43
Y1750492,I4938607152,69
Y1750492,S6827403915,111
Y1750492,Q1846509723,38
Y1750492,W0342519786,40
Y1750492,X3796824501,50
Y1750492,Y8459721306,84
Y1750492,K2574639081,31
P5827941,U2894157063,87
P5827941,D0164253978,45
P5827941,P8094673125,117
P5827941,K2574639081,73
P5827941,S1496325087,72
P5827941,Q2379541608,81
P5827941,M8720691453,115
P5827941,X6509314278,83
P5827941,O9431567208,93
P5827941,L6175409832,74
P5827941,F0834215976,39
P5827941,Z7168024359,68
P5827941,W0342519786,35
P5827941,H9132054876,83
P5827941,O8951762403,54
P5827941,S0953248761,67
X1839065,Z0812576394,55
X1839065,S6827403915,58
X1839065,Q1846509723,55
X1839065,M3679512804,119
X1839065,H7814639502,93
X1839065,W9435760128,37
X1839065,W0342519786,53
X1839065,W5764912830,52
C3740896,Z0812576394,113
C3740896,S3695724108,100
C3740896,S6827403915,33
C3740896,I4938607152,108
C3740896,W8405932617,96
C3740896,G8231540679,93
C3740896,Y5379410268,35
C3740896,S0527693841,108
C3740896,S3915087426,46
C3740896,Q2379541608,89
C3740896,U9571032846,63
C3740896,H7814639502,101
C3740896,W9435760128,92
C3740896,W0342519786,111
C3740896,W5764912830,93
C3740896,D3480679251,116
C3740896,E0824631579,52
C3740896,N0571964283,87
C3740896,S1496325087,110
C3740896,G2183475906,41
C3740896,X6509314278,36
C3740896,Y2814607953,78
C3740896,F0834215976,99
C3740896,Z7168024359,76
C3740896,H9132054876,81
C3740896,K2574639081,115
T8450739,Z0812576394,76
T8450739,P8094673125,119
T8450739,S3695724108,54
T8450739,G5348162079,71
T8450739,I4938607152,48
T8450739,R9267153480,93
T8450739,W8405932617,78
T8450739,G8231540679,56
T8450739,Y5379410268,61
T8450739,S0527693841,94
T8450739,Y8459721306,76
T8450739,S0953248761,97
T8450739,S3915087426,66
T8450739,U9571032846,55
T8450739,O0176329845,36
T8450739,S4783259106,89
T8450739,M3679512804,44
T8450739,H7814639502,69
T8450739,M4895017632,55
T8450739,W9435760128,120
T8450739,W0342519786,67
T8450739,O8951762403,104
T8450739,W5764912830,68
T8450739,L3296184057,116
T8450739,U2894157063,36
T8450739,D3480679251,102
T8450739,E0824631579,43
T8450739,N0571964283,41
T8450739,S1496325087,73
T8450739,G2183475906,82
T8450739,M8720691453,78
T8450739,Q1846509723,79
T8450739,X6509314278,114
T8450739,Y2814607953,39
T8450739,P3497065812,41
T8450739,L6175409832,78
T8450739,F0834215976,109
T8450739,Z7168024359,36
T8450739,H9132054876,38
T8450739,X3796824501,44
T8450739,H6312570849,117
T8450739,K2574639081,33
J6451932,S3915087426,57
J6451932,S1496325087,68
J6451932,I4938607152,70
J6451932,D3480679251,112
J6451932,B7849053612,74
J6451932,L3296184057,114
J6451932,H9132054876,94
J6451932,O8951762403,78
J6451932,S0527693841,100
J6451932,W5764912830,45
J6451932,S0953248761,36
H7492365,Q6289450137,75
H7492365,P8094673125,62
H7492365,E0824631579,70
H7492365,N0571964283,113
H7492365,S3695724108,45
H7492365,S6827403915,62
H7492365,M8720691453,61
H7492365,Q2379541608,79
H7492365,O0176329845,73
H7492365,D3480679251,117
H7492365,W8405932617,33
H7492365,Y5379410268,53
H7492365,F0834215976,113
H7492365,H9132054876,40
H7492365,W5764912830,115
H7492365,Y8459721306,71
H7492365,L3296184057,112
K2307651,Z0812576394,71
K2307651,P8094673125,101
K2307651,S3695724108,55
K2307651,G5348162079,72
K2307651,I4938607152,96
K2307651,S6827403915,80
K2307651,G8231540679,118
K2307651,W8405932617,32
K2307651,Y5379410268,46
K2307651,S0953248761,103
K2307651,Q6289450137,73
K2307651,U9571032846,105
K2307651,O0176329845,76
K2307651,Q2379541608,112
K2307651,M3679512804,63
K2307651,W9435760128,61
K2307651,M4895017632,106
K2307651,H7814639502,109
K2307651,W0342519786,38
K2307651,O8951762403,86
K2307651,U2894157063,78
K2307651,E0824631579,80
K2307651,N0571964283,46
K2307651,S1496325087,61
K2307651,G2183475906,79
K2307651,Q1846509723,61
K2307651,X6509314278,99
K2307651,P3497065812,56
K2307651,B7849053612,47
K2307651,L6175409832,89
K2307651,F0834215976,116
K2307651,Z7168024359,76
K2307651,X3796824501,95
K2307651,H6312570849,70
K2307651,K2574639081,102
D7962810,Z0812576394,75
D7962810,P8094673125,74
D7962810,D0164253978,65
D7962810,S3695724108,106
D7962810,G5348162079,107
D7962810,S6827403915,56
D7962810,I4938607152,59
D7962810,R9267153480,95
D7962810,G8231540679,114
D7962810,O9431567208,52
D7962810,W8405932617,49
D7962810,Y5379410268,74
D7962810,S0527693841,69
D7962810,Y8459721306,91
D7962810,S0953248761,40
D7962810,Q6289450137,37
D7962810,S3915087426,69
D7962810,U9571032846,65
D7962810,O0176329845,104
D7962810,Q2379541608,63
D7962810,S4783259106,88
D7962810,M3679512804,32
D7962810,H7814639502,108
D7962810,M4895017632,61
D7962810,W9435760128,65
D7962810,W0342519786,105
D7962810,O8951762403,32
D7962810,W5764912830,99
D7962810,L3296184057,91
D7962810,U2894157063,93
D7962810,D3480679251,44
D7962810,E0824631579,119
D7962810,N0571964283,49
D7962810,S1496325087,48
D7962810,M8720691453,42
D7962810,Q1846509723,104
D7962810,X6509314278,85
D7962810,Y2814607953,76
D7962810,P3497065812,76
D7962810,B7849053612,58
D7962810,L6175409832,106
D7962810,Z7168024359,32
D7962810,F0834215976,75
D7962810,H9132054876,72
D7962810,X3796824501,68
D7962810,H6312570849,45
D7962810,K2574639081,64
U3280975,M8720691453,50
T1387459,U2894157063,75
T1387459,S1496325087,63
T1387459,O9431567208,43
T1387459,P3497065812,90
T1387459,W9435760128,33
T1387459,Y5379410268,91
O5420319,Z0812576394,82
O5420319,P8094673125,101
O5420319,D0164253978,49
O5420319,S3695724108,96
O5420319,G5348162079,112
O5420319,S6827403915,97
O5420319,I4938607152,115
O5420319,R9267153480,83
O5420319,G8231540679,88
O5420319,O9431567208,64
O5420319,W8405932617,88
O5420319,Y5379410268,64
O5420319,S0527693841,100
O5420319,Y8459721306,43
O5420319,S0953248761,88
O5420319,Q6289450137,53
O5420319,S3915087426,98
O5420319,Q2379541608,79
O5420319,S4783259106,95
O5420319,O0176329845,36
O5420319,U9571032846,94
O5420319,M3679512804,58
O5420319,W9435760128,52
O5420319,M4895017632,79
O5420319,H7814639502,47
O5420319,W0342519786,33
O5420319,O8951762403,38
O5420319,W5764912830,62
O5420319,L3296184057,43
O5420319,U2894157063,43
O5420319,D3480679251,74
O5420319,E0824631579,85
O5420319,N0571964283,64
O5420319,S1496325087,102
O5420319,G2183475906,60
O5420319,M8720691453,62
O5420319,Q1846509723,119
O5420319,X6509314278,111
O5420319,Y2814607953,90
O5420319,P3497065812,112
O5420319,B7849053612,59
O5420319,L6175409832,107
O5420319,Z7168024359,36
O5420319,F0834215976,110
O5420319,H9132054876,61
O5420319,X3796824501,63
O5420319,H6312570849,35
O5420319,K2574639081,107
V6890513,Z0812576394,30
V6890513,D0164253978,111
V6890513,S3695724108,78
V6890513,G5348162079,36
V6890513,S6827403915,94
V6890513,R9267153480,97
V6890513,G8231540679,107
V6890513,O9431567208,51
V6890513,Y8459721306,84
V6890513,S0953248761,51
V6890513,Q6289450137,35
V6890513,S3915087426,39
V6890513,U9571032846,108
V6890513,S4783259106,97
V6890513,O0176329845,102
V6890513,M3679512804,71
V6890513,W9435760128,101
V6890513,H7814639502,37
V6890513,W0342519786,120
V6890513,O8951762403,90
V6890513,W5764912830,37
V6890513,L3296184057,117
V6890513,U2894157063,60
V6890513,D3480679251,51
V6890513,E0824631579,80
V6890513,N0571964283,91
V6890513,S1496325087,79
V6890513,Q1846509723,116
V6890513,P3497065812,105
V6890513,L6175409832,40
V6890513,F0834215976,66
V6890513,Z7168024359,79
V6890513,H9132054876,102
V6890513,H6312570849,63
V6890513,K2574639081,51
T6450879,X3796824501,112
T6450879,W5764912830,76
Q8053694,D0164253978,79
Q8053694,S3695724108,46
Q8053694,G5348162079,44
Q8053694,I4938607152,113
Q8053694,S6827403915,43
Q8053694,R9267153480,45
Q8053694,W8405932617,60
Q8053694,O9431567208,75
Q8053694,G8231540679,111
