day,plant_code,client_code,product_code,vehicle_id,vehicle_type,qty,standard_size,carry_standard_size,min_standard_size,occupied_size
1,4553,M1360842,G3079215648,1,18.4,42.0,2.9,124,64,121.8
2,2251,M1360842,Z9637120584,2,18.4,49.0,2.5,124,64,122.5
3,2251,Z8743651,E6297143850,3,18.4,45.0,2.7,124,64,121.50000000000001
2,2251,Q8012579,F4389217506,4,10.2,30.0,2.1,82,45,63.0
2,2251,W3789450,H2681590347,5,18.4,72.0,1.7,124,64,122.39999999999999
2,2251,F5314809,L5806372491,6,10.2,22.0,2.5,82,45,55.0
2,2251,H3869527,F4389217506,7,10.2,35.0,2.1,82,45,73.5
2,2251,O7856034,L5806372491,8,18.4,49.0,2.5,124,64,122.5
3,4553,F4965307,W1598420736,9,18.4,44.0,2.8,124,64,123.19999999999999
3,2251,J5702619,H2681590347,10,10.2,37.0,1.7,82,45,62.9
3,2251,A3752604,S4257186903,11,18.4,56.0,2.2,124,64,123.20000000000002
3,2251,M1360842,X9105786423,12,18.4,82.0,1.5,124,64,123.0
3,2251,C8046359,F4389217506,13,18.4,59.0,2.1,124,64,123.9
3,2251,P9132805,X9105786423,14,18.4,82.0,1.5,124,64,123.0
3,2251,O7856034,T4067153892,15,18.4,42.0,2.9,124,64,121.8
3,2251,P1792380,Z9637120584,16,10.2,32.0,2.5,82,45,80.0
2,2251,H9682034,B0768253491,17,18.4,9.0,2.7,124,64,24.3
3,2251,A3752604,B0768253491,18,18.4,45.0,2.7,124,64,121.50000000000001
2,2251,C8046359,B0768253491,19,18.4,45.0,2.7,124,64,121.50000000000001
3,4553,J9325680,X4203896517,20,10.2,48.0,1.7,82,45,81.6
2,4553,O7856034,G3079215648,21,18.4,42.0,2.9,124,64,121.8
1,4553,H9682034,P1902678453,22,10.2,30.0,1.5,82,45,45.0
2,4553,H3869527,X4203896517,23,18.4,64.0,1.7,124,64,108.8
2,2251,E5683271,S4257186903,24,18.4,47.0,2.2,124,64,103.4
3,2251,C8046359,H2681590347,25,10.2,37.0,1.7,82,45,62.9
3,4553,H9682034,X4203896517,26,18.4,72.0,1.7,124,64,122.39999999999999
2,2251,J9325680,E6297143850,27,18.4,37.0,2.7,124,64,99.9
3,4553,T8624075,X4203896517,28,18.4,63.0,1.7,124,64,107.1
2,2251,A3752604,B0768253491,29,18.4,45.0,2.7,124,64,121.50000000000001
2,2251,H9682034,T4067153892,30,18.4,42.0,2.9,124,64,121.8
3,4553,Q8012579,W1598420736,31,18.4,41.0,2.8,124,64,114.8
3,4553,O7856034,X4203896517,32,10.2,36.0,1.7,82,45,61.199999999999996
2,4553,A3752604,X4203896517,33,10.2,35.0,1.7,82,45,59.5
2,2251,F8019637,E6297143850,34,10.2,15.0,2.7,82,45,40.5
2,4553,K1385240,P1902678453,35,18.4,82.0,1.5,124,64,123.0
3,4553,A3752604,G3079215648,36,18.4,42.0,2.9,124,64,121.8
3,2251,C8046359,S4257186903,37,18.4,56.0,2.2,124,64,123.20000000000002
3,2251,J9325680,X9105786423,38,18.4,82.0,1.5,124,64,123.0
3,2251,F8019637,B0768253491,39,18.4,45.0,2.7,124,64,121.50000000000001
2,4553,O7856034,P1902678453,40,18.4,82.0,1.5,124,64,123.0
2,2251,O7856034,B0768253491,41,18.4,45.0,2.7,124,64,121.50000000000001
3,2251,E5683271,L5806372491,42,18.4,49.0,2.5,124,64,122.5
2,2251,N2965380,Z0496725183,43,18.4,72.0,1.7,124,64,122.39999999999999
3,4553,E5683271,C6430598172,44,18.4,53.0,2.3,124,64,121.89999999999999
3,4553,E5683271,C6430598172,45,18.4,18.0,2.3,124,64,41.4
3,2251,O7856034,X9105786423,46,18.4,70.0,1.5,124,64,105.0
3,4553,K1385240,P3072185469,47,18.4,17.0,2.3,124,64,39.099999999999994
3,4553,D7391842,C6430598172,48,18.4,53.0,2.3,124,64,121.89999999999999
3,4553,H9682034,W1598420736,49,10.2,22.0,2.8,82,45,61.599999999999994
2,4553,J5702619,U9280546137,50,10.2,62.0,1.1,82,45,68.2
2,2251,H3869527,F4389217506,51,18.4,59.0,2.1,124,64,123.9
2,2251,H9682034,F4389217506,52,18.4,55.0,2.1,124,64,115.5
3,4553,Q8012579,P3072185469,53,18.4,53.0,2.3,124,64,121.89999999999999
3,4553,M1360842,C6430598172,54,18.4,53.0,2.3,124,64,121.89999999999999
2,2251,M1360842,Z9637120584,55,18.4,47.0,2.5,124,64,117.5
3,2251,E5683271,E6297143850,56,18.4,45.0,2.7,124,64,121.50000000000001
3,4553,T8624075,W1598420736,57,18.4,44.0,2.8,124,64,123.19999999999999
2,2251,J9325680,T0871423695,58,10.2,42.0,1.8,82,45,75.60000000000001
2,2251,H9682034,H2681590347,59,10.2,42.0,1.7,82,45,71.39999999999999
3,2251,J5702619,X9105786423,60,10.2,39.0,1.5,82,45,58.5
3,4553,J9325680,C6430598172,61,10.2,34.0,2.3,82,45,78.19999999999999
2,2251,O7856034,S4257186903,62,10.2,33.0,2.2,82,45,72.60000000000001
