plant_code,product_code,produce_date,volume
3798,I3946701852,1,2
3798,I3946701852,2,2
3798,I3946701852,3,2
3798,C5219378460,1,2
3798,C5219378460,2,2
3798,C5219378460,3,2
3798,N7314089526,1,2
3798,N7314089526,2,2
3798,N7314089526,3,2
3798,E4103587692,1,2
3798,E4103587692,2,2
3798,E4103587692,3,2
3798,D3807149652,1,2
3798,D3807149652,2,2
3798,D3807149652,3,2
3798,H3569178204,1,2
3798,H3569178204,2,2
3798,H3569178204,3,2
3798,N0829754316,1,2
3798,N0829754316,2,2
3798,N0829754316,3,2
3798,Y7294305168,1,2
3798,Y7294305168,2,2
3798,Y7294305168,3,2
3798,D0398154627,1,2
3798,D0398154627,2,2
3798,D0398154627,3,2
3798,O5826931074,1,2
3798,O5826931074,2,2
3798,O5826931074,3,2
3798,N4632790158,1,2
3798,N4632790158,2,2
3798,N4632790158,3,2
3798,B2471590368,1,2
3798,B2471590368,2,2
3798,B2471590368,3,2
3798,C9670315428,1,2
3798,C9670315428,2,2
3798,C9670315428,3,2
3798,I1805342967,1,2
3798,I1805342967,2,2
3798,I1805342967,3,2
3798,H7216854093,1,2
3798,H7216854093,2,2
3798,H7216854093,3,2
3798,R7641530829,1,2
3798,R7641530829,2,2
3798,R7641530829,3,2
3798,X5917460238,1,2
3798,X5917460238,2,2
3798,X5917460238,3,2
3798,V5874913620,1,2
3798,V5874913620,2,2
3798,V5874913620,3,2
3798,D9128405673,1,2
3798,D9128405673,2,2
3798,D9128405673,3,2
3798,M8253079614,1,2
3798,M8253079614,2,2
3798,M8253079614,3,2
3798,Q6975834102,1,2
3798,Q6975834102,2,2
3798,Q6975834102,3,2
3798,W2843610579,1,2
3798,W2843610579,2,2
3798,W2843610579,3,2
3798,N0162497358,1,2
3798,N0162497358,2,2
3798,N0162497358,3,2
3798,E0452681937,1,2
3798,E0452681937,2,2
3798,E0452681937,3,2
3798,I7432105986,1,2
3798,I7432105986,2,2
3798,I7432105986,3,2
3798,S5907124836,1,2
3798,S5907124836,2,2
3798,S5907124836,3,2
3798,T9520637841,1,2
3798,T9520637841,2,2
3798,T9520637841,3,2
3798,Z5042936187,1,2
3798,Z5042936187,2,2
3798,Z5042936187,3,2
3798,T7963841052,1,2
3798,T7963841052,2,2
3798,T7963841052,3,2
3798,Q7138290465,1,2
3798,Q7138290465,2,2
3798,Q7138290465,3,2
3798,Z2793516084,1,2
3798,Z2793516084,2,2
3798,Z2793516084,3,2
3798,V0249813576,1,2
3798,V0249813576,2,2
3798,V0249813576,3,2
3798,N2703896154,1,2
3798,N2703896154,2,2
3798,N2703896154,3,2
3798,H1573409826,1,2
3798,H1573409826,2,2
3798,H1573409826,3,2
3798,H6128547093,1,2
3798,H6128547093,2,2
3798,H6128547093,3,2
3798,O8067924153,1,2
3798,O8067924153,2,2
3798,O8067924153,3,2
3798,Y1764098325,1,2
3798,Y1764098325,2,2
3798,Y1764098325,3,2
3798,C5712496803,1,2
3798,C5712496803,2,2
3798,C5712496803,3,2
3798,T7380651429,1,2
3798,T7380651429,2,2
3798,T7380651429,3,2
3798,J5942637018,1,2
3798,J5942637018,2,2
3798,J5942637018,3,2
3798,W0927845136,1,2
3798,W0927845136,2,2
3798,W0927845136,3,2
3798,V6135942708,1,2
3798,V6135942708,2,2
3798,V6135942708,3,2
3798,E3409675128,1,2
3798,E3409675128,2,2
3798,E3409675128,3,2
3798,P8375140692,1,2
3798,P8375140692,2,2
3798,P8375140692,3,2
3798,E3690285417,1,2
3798,E3690285417,2,2
3798,E3690285417,3,2
3798,W4912836507,1,2
3798,W4912836507,2,2
3798,W4912836507,3,2
3798,T7801246953,1,2
3798,T7801246953,2,2
3798,T7801246953,3,2
7705,I3946701852,1,2
7705,I3946701852,2,2
7705,I3946701852,3,2
7705,C5219378460,1,2
7705,C5219378460,2,2
7705,C5219378460,3,2
7705,N7314089526,1,2
7705,N7314089526,2,2
7705,N7314089526,3,2
7705,E4103587692,1,2
7705,E4103587692,2,2
7705,E4103587692,3,2
7705,D3807149652,1,2
7705,D3807149652,2,2
7705,D3807149652,3,2
7705,H3569178204,1,2
7705,H3569178204,2,2
7705,H3569178204,3,2
7705,N0829754316,1,2
7705,N0829754316,2,2
7705,N0829754316,3,2
7705,Y7294305168,1,2
7705,Y7294305168,2,2
7705,Y7294305168,3,2
7705,D0398154627,1,2
7705,D0398154627,2,2
7705,D0398154627,3,2
7705,O5826931074,1,2
7705,O5826931074,2,2
7705,O5826931074,3,2
7705,N4632790158,1,2
7705,N4632790158,2,2
7705,N4632790158,3,2
7705,B2471590368,1,2
7705,B2471590368,2,2
7705,B2471590368,3,2
7705,C9670315428,1,2
7705,C9670315428,2,2
7705,C9670315428,3,2
7705,I1805342967,1,2
7705,I1805342967,2,2
7705,I1805342967,3,2
7705,H7216854093,1,2
7705,H7216854093,2,2
7705,H7216854093,3,2
7705,R7641530829,1,2
7705,R7641530829,2,2
7705,R7641530829,3,2
7705,X5917460238,1,2
7705,X5917460238,2,2
7705,X5917460238,3,2
7705,V5874913620,1,2
7705,V5874913620,2,2
7705,V5874913620,3,2
7705,D9128405673,1,2
7705,D9128405673,2,2
7705,D9128405673,3,2
7705,M8253079614,1,2
7705,M8253079614,2,2
7705,M8253079614,3,2
7705,Q6975834102,1,2
7705,Q6975834102,2,2
7705,Q6975834102,3,2
7705,W2843610579,1,2
7705,W2843610579,2,2
7705,W2843610579,3,2
7705,N0162497358,1,2
7705,N0162497358,2,2
7705,N0162497358,3,2
7705,E0452681937,1,2
7705,E0452681937,2,2
7705,E0452681937,3,2
7705,I7432105986,1,2
7705,I7432105986,2,2
7705,I7432105986,3,2
7705,S5907124836,1,2
7705,S5907124836,2,2
7705,S5907124836,3,2
7705,T9520637841,1,2
7705,T9520637841,2,2
7705,T9520637841,3,2
7705,Z5042936187,1,2
7705,Z5042936187,2,2
