client_code,product_code,volume
L9064128,E4103587692,87
L9064128,N0829754316,99
L9064128,Y7294305168,113
L9064128,D0398154627,80
L9064128,O5826931074,47
L9064128,N4632790158,83
L9064128,I1805342967,42
L9064128,H7216854093,87
L9064128,X5917460238,57
L9064128,E0452681937,90
L9064128,I7432105986,78
L9064128,Z5042936187,64
L9064128,N2703896154,108
L9064128,H6128547093,90
L9064128,O8067924153,65
L9064128,T7380651429,75
L9064128,J5942637018,112
L9064128,P8375140692,36
L9064128,W4912836507,39
P1384709,I3946701852,61
P1384709,N0162497358,92
P1384709,O8067924153,109
P1384709,Y1764098325,36
P1384709,T9520637841,64
P1384709,Z5042936187,32
P1384709,E3409675128,39
P1384709,T7801246953,76
P1384709,V0249813576,108
P1384709,M8253079614,85
A1026759,I3946701852,94
A1026759,C5219378460,37
A1026759,N7314089526,47
A1026759,E4103587692,55
A1026759,H3569178204,34
A1026759,N0829754316,83
A1026759,Y7294305168,89
A1026759,D0398154627,66
A1026759,O5826931074,89
A1026759,N4632790158,95
A1026759,B2471590368,119
A1026759,I1805342967,98
A1026759,C9670315428,55
A1026759,H7216854093,78
A1026759,R7641530829,55
A1026759,X5917460238,111
A1026759,V5874913620,109
A1026759,D9128405673,104
A1026759,M8253079614,47
A1026759,E0452681937,41
A1026759,Q6975834102,84
A1026759,N0162497358,114
A1026759,I7432105986,109
A1026759,S5907124836,83
A1026759,T9520637841,67
A1026759,T7963841052,92
A1026759,Z5042936187,75
A1026759,Q7138290465,50
A1026759,Z2793516084,105
A1026759,V0249813576,48
A1026759,N2703896154,108
A1026759,H1573409826,107
A1026759,H6128547093,99
A1026759,O8067924153,110
A1026759,Y1764098325,91
A1026759,T7380651429,90
A1026759,J5942637018,55
A1026759,W0927845136,98
A1026759,V6135942708,78
A1026759,E3409675128,96
A1026759,P8375140692,41
A1026759,E3690285417,84
A1026759,W4912836507,75
A1026759,T7801246953,73
Q7869534,I3946701852,65
Q7869534,N7314089526,87
Q7869534,D3807149652,41
Q7869534,E4103587692,55
Q7869534,H3569178204,33
Q7869534,N0829754316,90
Q7869534,D0398154627,116
Q7869534,N4632790158,56
Q7869534,B2471590368,55
Q7869534,I1805342967,80
Q7869534,H7216854093,49
Q7869534,R7641530829,74
Q7869534,M8253079614,116
Q7869534,Q6975834102,37
Q7869534,N0162497358,38
Q7869534,E0452681937,110
Q7869534,W2843610579,67
Q7869534,I7432105986,56
Q7869534,S5907124836,86
Q7869534,T9520637841,80
Q7869534,T7963841052,82
Q7869534,Z5042936187,97
Q7869534,Q7138290465,82
Q7869534,Z2793516084,104
Q7869534,V0249813576,101
Q7869534,N2703896154,36
Q7869534,H1573409826,101
Q7869534,H6128547093,71
Q7869534,O8067924153,74
Q7869534,Y1764098325,86
Q7869534,C5712496803,31
Q7869534,T7380651429,65
Q7869534,J5942637018,117
Q7869534,W0927845136,71
Q7869534,V6135942708,108
Q7869534,E3409675128,55
Q7869534,E3690285417,76
Q7869534,P8375140692,42
Q7869534,T7801246953,62
B3540761,Y1764098325,118
B3540761,T9520637841,71
B3540761,P8375140692,88
B3540761,R7641530829,85
B3540761,Z2793516084,53
B3540761,N2703896154,59
B3540761,N4632790158,98
B3540761,H6128547093,81
J3602985,C5219378460,104
J3602985,I3946701852,98
J3602985,E4103587692,34
J3602985,H3569178204,93
J3602985,Y7294305168,80
J3602985,O5826931074,96
J3602985,N4632790158,91
J3602985,B2471590368,104
J3602985,C9670315428,82
J3602985,I1805342967,112
J3602985,H7216854093,32
J3602985,R7641530829,33
J3602985,X5917460238,108
J3602985,V5874913620,97
J3602985,D9128405673,83
J3602985,M8253079614,70
J3602985,E0452681937,50
J3602985,W2843610579,91
J3602985,Q6975834102,54
J3602985,S5907124836,44
J3602985,Z5042936187,88
J3602985,T7963841052,68
J3602985,Q7138290465,63
