plant_code,product_code,volume
9247,P1279563084,61
9247,G2948573106,75
9247,Q0416592378,91
9247,W3814529670,101
9247,V9573412068,56
9247,S7261053948,51
9247,J3516827490,72
9247,C4905321687,90
9247,K8092135746,59
9247,X2940673185,134
9247,T4651830927,105
9247,O8301459726,74
9247,K9625843071,53
9247,E7836421509,78
9247,A2045896137,50
9247,T4321769580,51
9247,K8940372156,77
9247,L6072945318,60
9247,A2137856094,79
9247,T3697501824,104
9247,E0589367421,110
9247,G4710985632,60
9247,W8530472196,56
9247,L4127539860,83
9247,W4531098627,80
9247,Z7942530186,73
9247,Z2051483679,50
9247,C9683705214,76
9247,C0682493517,83
5361,P1279563084,48
5361,G2948573106,96
5361,Q0416592378,101
5361,W3814529670,96
5361,V9573412068,91
5361,S7261053948,93
5361,J3516827490,53
5361,C4905321687,66
5361,K8092135746,54
5361,X2940673185,77
5361,T4651830927,83
5361,O8301459726,64
5361,K9625843071,60
5361,E7836421509,75
5361,A2045896137,61
5361,T4321769580,116
5361,K8940372156,33
5361,L6072945318,126
5361,A2137856094,102
5361,T3697501824,43
5361,E0589367421,50
5361,G4710985632,72
5361,W8530472196,58
5361,L4127539860,73
5361,W4531098627,46
5361,Z7942530186,62
5361,Z2051483679,30
5361,C9683705214,86
5361,C0682493517,84
1876,P1279563084,57
1876,G2948573106,91
1876,Q0416592378,130
1876,W3814529670,93
1876,V9573412068,87
1876,S7261053948,50
1876,J3516827490,68
1876,C4905321687,95
1876,K8092135746,106
1876,X2940673185,47
1876,T4651830927,40
1876,O8301459726,46
1876,K9625843071,120
1876,E7836421509,51
1876,A2045896137,78
1876,T4321769580,73
1876,K8940372156,56
1876,L6072945318,78
1876,A2137856094,100
1876,T3697501824,84
1876,E0589367421,68
1876,G4710985632,68
1876,W8530472196,106
1876,L4127539860,64
1876,W4531098627,79
1876,Z7942530186,72
1876,Z2051483679,57
1876,C9683705214,88
1876,C0682493517,116
