day,plant_code,client_code,product_code,vehicle_id,vehicle_type,qty
2,4017,D7051368,B3046812957,1,14.8,40.0
2,4017,U3578461,O2396510784,2,14.8,55.0
2,4017,D7051368,D9236105847,3,14.8,16.0
2,4017,O7680912,K1850264937,4,12.6,65.0
2,4017,L7832195,I0731524896,5,14.8,40.0
2,4017,N8391264,S5276081394,6,14.8,57.0
2,4017,N8391264,E1937850462,7,14.8,43.0
2,4017,D7051368,X4651270893,8,14.8,5.0
2,4017,U0285741,R0893165724,9,6.7,49.0
2,4017,T6035492,O5462083197,10,14.8,31.0
2,4017,U0285741,W3561740892,11,6.7,45.0
2,4017,N8391264,F8026731945,12,14.8,38.0
2,4017,L7832195,I5794612038,13,6.7,37.0
2,4017,S6018532,T0483729165,14,12.6,36.0
2,4017,N8391264,Q6298514370,15,14.8,7.0
2,4017,U3578461,T0483729165,16,14.8,55.0
2,4017,U0285741,U5204837619,17,14.8,50.0
2,4017,L7832195,F8026731945,18,6.7,22.0
3,4017,R3596728,F8026731945,19,6.7,19.0
2,4017,T6035492,T0483729165,20,14.8,55.0
3,4017,O7680912,R8163249570,21,12.6,58.0
3,4017,U3578461,U5204837619,22,14.8,50.0
3,4017,D7051368,T0483729165,23,14.8,55.0
3,4017,S6018532,A0129865743,24,14.8,41.0
3,4017,D7051368,X4651270893,25,14.8,46.0
3,4017,T6035492,R8163249570,26,6.7,41.0
3,4017,N8391264,L8627140395,27,14.8,40.0
3,4017,W2615904,B3046812957,28,14.8,40.0
3,4017,D7051368,B3046812957,29,14.8,40.0
3,4017,N8391264,W3561740892,30,6.7,39.0
3,4017,O7680912,J6274018359,31,12.6,35.0
3,4017,T6035492,H8769532014,32,6.7,33.0
2,4017,L2950714,U5204837619,33,12.6,32.0
3,4017,W2615904,C5018692437,34,12.6,32.0
3,4017,U3578461,M3782541960,35,6.7,25.0
3,4017,D7051368,S5276081394,36,6.7,16.0
3,4017,U3578461,F8026731945,37,6.7,11.0
3,4017,R3596728,Q8674251093,38,6.7,8.0
2,4017,I4159203,F8026731945,39,6.7,2.0
2,4017,W3410257,F8026731945,40,14.8,41.0
2,4017,W3410257,L8627140395,41,14.8,36.0
2,4017,W3410257,I0731524896,42,12.6,32.0
2,4017,W3410257,W3561740892,43,6.7,10.0
2,4017,T6035492,Q8674251093,44,14.8,53.0
3,4017,A9652137,O5462083197,45,14.8,106.0
3,4017,N6195428,O2396510784,46,14.8,55.0
3,4017,U3578461,D9236105847,47,12.6,38.0
3,4017,N8391264,M3782541960,48,14.8,43.0
3,4017,N8391264,M3782541960,49,14.8,43.0
3,4017,N8391264,M3782541960,50,14.8,12.0
3,4017,O7680912,B3046812957,51,14.8,40.0
3,4017,O7680912,B3046812957,52,6.7,18.0
1,4017,R3596728,D9236105847,53,14.8,61.0
2,4017,L2950714,C5018692437,54,14.8,44.0
3,4017,N8391264,C5018692437,55,14.8,44.0
2,4017,T6035492,X4651270893,56,14.8,46.0
2,4017,D7051368,Q6298514370,57,12.6,86.0
3,4017,Q7608419,I5794612038,58,14.8,1.0
2,4017,U3578461,I5794612038,59,14.8,83.0
2,4017,A9652137,I0731524896,60,14.8,40.0
2,4017,A9652137,I0731524896,61,14.8,40.0
2,4017,A9652137,I0731524896,62,14.8,2.0
2,4017,U3578461,B3046812957,63,14.8,40.0
2,4017,T6035492,B3046812957,64,14.8,40.0
2,4017,T6035492,B3046812957,65,12.6,33.0
1,4017,D7051368,A0129865743,66,12.6,30.0
2,4017,S6018532,W3561740892,67,12.6,70.0
3,4017,D7051368,S5276081394,68,14.8,61.0
2,4017,O7680912,T0483729165,69,14.8,8.0
2,4017,S6018532,S5276081394,70,14.8,61.0
3,4017,A9652137,H8769532014,71,6.7,59.0
3,4017,W3410257,O2396510784,72,14.8,55.0
3,4017,A9652137,I5794612038,73,12.6,54.0
3,4017,A9652137,L8627140395,74,14.8,7.0
1,4017,T6035492,M6230147598,75,12.6,35.0
2,4017,Q7608419,M6230147598,76,6.7,31.0
3,4017,U3578461,R8163249570,77,6.7,26.0
3,4017,L7832195,R8163249570,78,6.7,23.0
3,4017,O7680912,J6274018359,79,6.7,22.0
3,4017,S6018532,M6230147598,80,6.7,7.0
2,4017,L7832195,O2396510784,81,6.7,6.0
3,4017,U0285741,U5204837619,82,6.7,4.0
1,4017,I4159203,F8026731945,83,14.8,41.0
3,3344,S6018532,U9386410752,84,12.6,48.0
2,4017,L7832195,J6274018359,85,14.8,41.0
2,4017,L7832195,J6274018359,86,12.6,32.0
3,3344,N3256941,X9873402651,87,14.8,50.0
3,3344,N3256941,X9873402651,88,14.8,14.0
3,4017,L7832195,O2396510784,89,14.8,55.0
3,4017,L7832195,O2396510784,90,14.8,55.0
3,4017,D7051368,Q8674251093,91,14.8,53.0
3,3344,N3256941,Z3920865741,92,14.8,58.0
3,3344,N3256941,Z3920865741,93,12.6,45.0
1,4017,D7051368,E7395210684,94,12.6,97.0
3,3344,W3410257,Z3920865741,95,14.8,58.0
3,4017,O7680912,H1407365298,96,14.8,78.0
3,3344,V4013692,U9386410752,97,14.8,18.0
2,3344,O7680912,Z3920865741,98,6.7,19.0
3,3344,O7680912,X9873402651,99,14.8,50.0
2,4017,R3596728,H1407365298,100,14.8,74.0
2,3344,X9317560,C6394578102,101,14.8,50.0
3,4017,U3578461,R8163249570,102,14.8,68.0
2,4017,T6035492,I5794612038,103,12.6,64.0
1,4017,C2817943,F8026731945,104,6.7,21.0
1,4017,C2817943,E7395210684,105,6.7,47.0
3,4017,W0368475,B3046812957,106,14.8,39.0
3,3344,T6035492,C6394578102,107,12.6,37.0
1,4017,N6195428,E1937850462,108,12.6,30.0
2,4017,O4329850,B3046812957,109,14.8,40.0
2,4017,W3410257,O2396510784,110,14.8,55.0
2,3344,S7069152,C6394578102,111,14.8,13.0
1,4017,O7680912,Q8674251093,112,14.8,53.0
1,4017,N6195428,E1937850462,113,14.8,43.0
3,4017,S6018532,L8627140395,114,14.8,40.0
3,4017,S6018532,L8627140395,115,14.8,40.0
2,3344,O7680912,B7031462985,116,14.8,97.0
2,4017,L7832195,O5462083197,117,12.6,87.0
