day,plant_code,client_code,product_code,vehicle_id,vehicle_type,qty,standard_size,carry_standard_size,min_standard_size,occupied_size
2,4017,D7051368,B3046812957,1,14.8,40.0,2.9,117,85,116.0
2,4017,U3578461,O2396510784,2,14.8,55.0,2.1,117,85,115.5
2,4017,D7051368,D9236105847,3,14.8,16.0,1.9,117,85,30.4
2,4017,O7680912,K1850264937,4,12.6,65.0,1.2,104,63,78.0
2,4017,L7832195,I0731524896,5,14.8,40.0,2.9,117,85,116.0
2,4017,N8391264,S5276081394,6,14.8,57.0,1.9,117,85,108.3
2,4017,N8391264,E1937850462,7,14.8,43.0,2.7,117,85,116.10000000000001
2,4017,D7051368,X4651270893,8,14.8,5.0,2.5,117,85,12.5
2,4017,U0285741,R0893165724,9,6.7,49.0,1.4,70,37,68.6
2,4017,T6035492,O5462083197,10,14.8,31.0,1.1,117,85,34.1
2,4017,U0285741,W3561740892,11,6.7,45.0,1.1,70,37,49.50000000000001
2,4017,N8391264,F8026731945,12,14.8,38.0,2.8,117,85,106.39999999999999
2,4017,L7832195,I5794612038,13,6.7,37.0,1.4,70,37,51.8
2,4017,S6018532,T0483729165,14,12.6,36.0,2.1,104,63,75.60000000000001
2,4017,N8391264,Q6298514370,15,14.8,7.0,1.2,117,85,8.4
2,4017,U3578461,T0483729165,16,14.8,55.0,2.1,117,85,115.5
2,4017,U0285741,U5204837619,17,14.8,50.0,2.3,117,85,114.99999999999999
2,4017,L7832195,F8026731945,18,6.7,22.0,2.8,70,37,61.599999999999994
3,4017,R3596728,F8026731945,19,6.7,19.0,2.8,70,37,53.199999999999996
2,4017,T6035492,T0483729165,20,14.8,55.0,2.1,117,85,115.5
3,4017,O7680912,R8163249570,21,12.6,58.0,1.7,104,63,98.6
3,4017,U3578461,U5204837619,22,14.8,50.0,2.3,117,85,114.99999999999999
3,4017,D7051368,T0483729165,23,14.8,55.0,2.1,117,85,115.5
3,4017,S6018532,A0129865743,24,14.8,41.0,2.8,117,85,114.8
3,4017,D7051368,X4651270893,25,14.8,46.0,2.5,117,85,115.0
3,4017,T6035492,R8163249570,26,6.7,41.0,1.7,70,37,69.7
3,4017,N8391264,L8627140395,27,14.8,40.0,2.9,117,85,116.0
3,4017,W2615904,B3046812957,28,14.8,40.0,2.9,117,85,116.0
3,4017,D7051368,B3046812957,29,14.8,40.0,2.9,117,85,116.0
3,4017,N8391264,W3561740892,30,6.7,39.0,1.1,70,37,42.900000000000006
3,4017,O7680912,J6274018359,31,12.6,35.0,2.8,104,63,98.0
3,4017,T6035492,H8769532014,32,6.7,33.0,1.1,70,37,36.300000000000004
2,4017,L2950714,U5204837619,33,12.6,32.0,2.3,104,63,73.6
3,4017,W2615904,C5018692437,34,12.6,32.0,2.6,104,63,83.2
3,4017,U3578461,M3782541960,35,6.7,25.0,2.7,70,37,67.5
3,4017,D7051368,S5276081394,36,6.7,16.0,1.9,70,37,30.4
3,4017,U3578461,F8026731945,37,6.7,11.0,2.8,70,37,30.799999999999997
