plant_code,product_code,volume
3047,W7413265098,231
3047,L9254018637,148
3047,Q3926874150,76
3047,T4165389207,112
3047,J9106458273,157
3047,O9531864207,80
3047,Y0392485761,178
3047,Q5867341029,177
3047,U2596708143,80
3047,A2584310679,90
3047,P3185706492,87
3047,K8072195436,88
3047,C6937214085,190
3047,A6720358419,89
3047,Z4528390167,171
3047,A5618349720,179
3047,A2738150496,61
3047,V6708143592,135
3047,Q5278369410,94
3047,A8503721694,147
3047,O4872615039,214
3047,Z2567491380,133
3047,R1765394082,137
3047,U9803145627,107
3047,P5416273089,97
3047,K9610723584,98
3047,Q4208657391,202
3047,S8693450721,108
3047,D8615273904,141
3047,Z1253048769,196
3047,W7684012593,193
3047,J3859462071,103
3047,Y1854926073,199
3047,B2567108394,172
3047,W4720195683,237
3047,W9783106542,195
3047,F7406529831,94
3047,D2715938406,206
3047,A0238569714,130
3047,S3276059418,78
3047,A3197450682,83
3047,A5392864017,73
3047,F4381659207,60
3047,J2130784956,134
3047,K5062149837,125
3047,M6798451032,121
3047,G5108369427,151
3047,W6419580732,87
3047,M6501784392,107
3047,P8413205679,171
3047,Z3579102468,128
3047,Q9285307614,188
3047,C0351296784,204
3047,G2038574619,96
3047,Y7145309286,260
3047,C2140596783,240
3047,U5461790823,120
3047,F1356279408,183
3047,A0243769851,186
3047,A8946127053,193
3047,X3295814706,164
3047,D3968172450,186
3047,Y8657309412,162
3047,I3412908576,151
3047,L0587249163,98
3047,T1257439806,171
3047,E9024856371,282
3047,Z7259643810,233
3047,J6204537198,328
3095,W7413265098,211
3095,L9254018637,102
3095,Q3926874150,59
3095,T4165389207,130
3095,J9106458273,92
3095,O9531864207,84
3095,Y0392485761,164
3095,Q5867341029,68
3095,U2596708143,186
3095,A2584310679,187
3095,P3185706492,79
3095,K8072195436,78
3095,C6937214085,173
3095,A6720358419,85
3095,Z4528390167,142
3095,A5618349720,117
3095,A2738150496,94
3095,V6708143592,84
3095,Q5278369410,131
3095,A8503721694,117
3095,O4872615039,215
3095,Z2567491380,147
3095,R1765394082,187
3095,U9803145627,176
3095,P5416273089,197
3095,K9610723584,154
3095,Q4208657391,102
3095,S8693450721,85
3095,D8615273904,63
3095,Z1253048769,142
3095,W7684012593,202
