client_code,product_code,volume
T1085749,K3674820159,68
T1085749,A9387615204,34
T1085749,J9247563810,94
T1085749,A5412739068,59
T1085749,W7435182690,35
T1085749,F6975382104,103
T1085749,B1924705368,54
T1085749,P4359102786,106
T1085749,Y1473529860,107
T1085749,Q8031479526,47
T1085749,R2819706543,81
T1085749,C4275169803,103
T1085749,Y4908653721,46
T1085749,I9820371456,98
T1085749,E5730684291,80
T1085749,D4039527186,115
T1085749,S9628037415,66
T1085749,C8421793650,61
T1085749,W6950718324,99
T1085749,U3061287945,111
T1085749,C2816394570,95
T1085749,Z3478129056,95
T1085749,N5682149037,80
T1085749,H2701954386,49
T1085749,W1648295307,104
T1085749,W4583021976,99
T1085749,K4617938205,60
T1085749,T4576018392,51
T1085749,I0247391865,103
T1085749,B4106358729,51
T1085749,P4921370856,94
T1085749,B1930425786,83
T1085749,J7302491586,47
T1085749,Y7561904823,87
T1085749,Y5892476031,118
T1085749,O6792138045,44
T1085749,L3589176024,70
T1085749,R2183479650,53
T1085749,N1264935870,49
R3705891,K3674820159,72
R3705891,A9387615204,32
R3705891,S6152789043,66
R3705891,H8367401592,114
R3705891,A5412739068,68
R3705891,W7435182690,112
R3705891,A5123076894,105
R3705891,B8579604123,95
R3705891,Z3798521064,73
R3705891,F6975382104,44
R3705891,B1924705368,62
R3705891,P4359102786,99
R3705891,Y1473529860,34
R3705891,Q5092137486,113
R3705891,F7658210394,35
R3705891,R2819706543,54
R3705891,M0751683249,61
R3705891,C4275169803,113
R3705891,Y4908653721,112
R3705891,H4203198576,83
R3705891,I9820371456,97
R3705891,E5730684291,53
R3705891,D4039527186,35
R3705891,S9628037415,97
R3705891,B2976103854,65
R3705891,S3925714806,97
R3705891,V1420793586,61
R3705891,S8412395760,51
R3705891,B6314270589,55
R3705891,M0982453716,77
R3705891,W6950718324,40
R3705891,N5682149037,113
R3705891,H2701954386,48
R3705891,W1648295307,91
R3705891,P3620859471,44
R3705891,W4583021976,75
R3705891,K4617938205,74
R3705891,E9104538267,44
R3705891,T4576018392,73
R3705891,I0247391865,43
R3705891,B4106358729,79
R3705891,O9670312845,67
R3705891,B1930425786,66
R3705891,Y3614059287,100
R3705891,P4921370856,112
R3705891,D3158920476,87
R3705891,J2536740819,34
R3705891,Z7403619258,42
R3705891,S4359182076,71
R3705891,Y7561904823,59
R3705891,J4162597380,108
R3705891,Y5892476031,78
R3705891,O6792138045,39
R3705891,L3589176024,55
R3705891,R2183479650,86
R3705891,Z4083156927,107
V2078596,K3674820159,97
V2078596,A9387615204,76
V2078596,S5914286307,83
V2078596,A5412739068,50
V2078596,J9247563810,86
V2078596,B1924705368,99
V2078596,P4359102786,89
V2078596,F7658210394,68
V2078596,R2819706543,95
V2078596,M0751683249,116
V2078596,C4275169803,85
V2078596,Q3104725968,102
V2078596,I9820371456,59
V2078596,H4203198576,101
V2078596,V1420793586,49
V2078596,B6314270589,87
V2078596,M0982453716,106
V2078596,W6950718324,78
V2078596,N5682149037,103
V2078596,C7981460253,114
V2078596,H2701954386,37
V2078596,E9104538267,83
V2078596,Y3614059287,60
V2078596,J7302491586,57
V2078596,Q6803142597,52
V2078596,B1930425786,39
V2078596,J2536740819,94
V2078596,Z7403619258,60
V2078596,Y7561904823,66
V2078596,J4162597380,38
V2078596,Y5892476031,44
V2078596,O6792138045,100
V2078596,D3158920476,119
F7268410,A9387615204,38
F7268410,S5914286307,74
F7268410,S6152789043,102
F7268410,J9247563810,52
F7268410,A5412739068,97
F7268410,Z3798521064,94
F7268410,P4359102786,35
F7268410,Y1473529860,56
F7268410,Q5092137486,52
F7268410,F7658210394,43
F7268410,Q8031479526,107
F7268410,R2819706543,88
F7268410,E3750298164,109
F7268410,I9820371456,118
F7268410,D4039527186,81
F7268410,V1420793586,96
F7268410,C8421793650,42
F7268410,M0982453716,100
F7268410,W6950718324,35
F7268410,C2816394570,81
F7268410,L3589176024,42
F7268410,K4617938205,62
F7268410,T4576018392,108
F7268410,J7302491586,96
F7268410,I0247391865,47
F7268410,P4921370856,117
F7268410,B4106358729,47
F7268410,J2536740819,88
F7268410,Y7561904823,108
F7268410,J4162597380,90
F7268410,D3158920476,87
N3150768,A9387615204,114
N3150768,S6152789043,83
N3150768,H8367401592,116
N3150768,A5412739068,41
N3150768,J9247563810,71
N3150768,B8579604123,74
N3150768,A5123076894,112
N3150768,F6975382104,76
N3150768,P4359102786,98
N3150768,Y1473529860,33
N3150768,Q5092137486,34
N3150768,F7658210394,107
N3150768,Q8031479526,57
N3150768,R2819706543,112
N3150768,M0751683249,96
N3150768,Q3104725968,86
N3150768,E3750298164,120
N3150768,I9820371456,78
N3150768,Y4908653721,37
N3150768,H4203198576,96
N3150768,E5730684291,82
N3150768,S9628037415,77
N3150768,B2976103854,103
