day,plant_code,client_code,product_code,vehicle_id,vehicle_type,qty,standard_size,carry_standard_size,min_standard_size,occupied_size
1,4670,A4051283,K7824063951,1,19.5,10.0,1.1,172,109,11.0
1,4670,A4051283,B5218496037,1,19.5,8.0,1.8,172,109,14.4
1,4670,A4051283,V7895613042,1,19.5,13.0,1.1,172,109,14.3
1,4670,A4051283,E2354079618,1,19.5,19.0,1.8,172,109,34.2
1,4670,A4051283,J8013975246,1,19.5,7.0,1.4,172,109,9.8
1,4670,A4051283,C3062795184,1,19.5,17.0,1.6,172,109,27.200000000000003
1,4670,A4051283,H9418765320,1,19.5,16.0,1.4,172,109,22.4
1,4670,A4051283,M8057319462,1,19.5,15.0,1.3,172,109,19.5
1,4670,A4051283,E0528417639,1,19.5,17.0,1.1,172,109,18.700000000000003
1,2659,Z9541082,K7824063951,2,19.5,13.0,1.1,172,109,14.3
1,2659,Z9541082,B5218496037,2,19.5,18.0,1.8,172,109,32.4
1,2659,Z9541082,V7895613042,2,19.5,30.0,1.1,172,109,33.0
1,2659,Z9541082,F5048123697,2,19.5,4.0,1.0,172,109,4.0
1,2659,Z9541082,E2354079618,2,19.5,1.0,1.8,172,109,1.8
1,2659,Z9541082,J8013975246,2,19.5,8.0,1.4,172,109,11.2
1,2659,Z9541082,C3062795184,2,19.5,13.0,1.6,172,109,20.8
1,2659,Z9541082,H9418765320,2,19.5,19.0,1.4,172,109,26.6
1,2659,Z9541082,E0528417639,2,19.5,4.0,1.1,172,109,4.4
1,2659,Z9541082,C8302695471,2,19.5,14.0,1.1,172,109,15.400000000000002
1,2659,Z9541082,M8057319462,2,19.5,6.0,1.3,172,109,7.800000000000001
1,2659,J5840329,C9620784135,3,19.5,13.0,1.3,172,109,16.900000000000002
1,2659,J5840329,F5048123697,3,19.5,11.0,1.0,172,109,11.0
1,2659,J5840329,H9418765320,3,19.5,14.0,1.4,172,109,19.6
1,2659,J5840329,A3697012845,3,19.5,1.0,1.9,172,109,1.9
1,2659,J5840329,E2354079618,3,19.5,22.0,1.8,172,109,39.6
1,2659,J5840329,V5379624801,3,19.5,28.0,1.7,172,109,47.6
1,2659,J5840329,J8013975246,3,19.5,12.0,1.4,172,109,16.799999999999997
1,2659,J5840329,V7895613042,3,19.5,12.0,1.1,172,109,13.2
1,2659,J5840329,C3062795184,3,19.5,3.0,1.6,172,109,4.800000000000001
1,2659,Z6715843,B5218496037,4,19.5,12.0,1.8,172,109,21.6
1,2659,Z6715843,C9620784135,4,19.5,14.0,1.3,172,109,18.2
1,2659,Z6715843,V7895613042,4,19.5,9.0,1.1,172,109,9.9
1,2659,Z6715843,F5048123697,4,19.5,10.0,1.0,172,109,10.0
1,2659,Z6715843,E2354079618,4,19.5,5.0,1.8,172,109,9.0
1,2659,Z6715843,J8013975246,4,19.5,21.0,1.4,172,109,29.4
1,2659,Z6715843,X6213549870,4,19.5,5.0,1.9,172,109,9.5
1,2659,Z6715843,H9418765320,4,19.5,19.0,1.4,172,109,26.6
1,2659,Z6715843,E0528417639,4,19.5,7.0,1.1,172,109,7.700000000000001
1,2659,Z6715843,C8302695471,4,19.5,12.0,1.1,172,109,13.2
1,2659,Z6715843,M8057319462,4,19.5,13.0,1.3,172,109,16.900000000000002
1,4670,D0764382,B5218496037,5,18.3,16.0,1.8,135,86,28.8
1,4670,D0764382,H9418765320,5,18.3,15.0,1.4,135,86,21.0
1,4670,D0764382,M8057319462,5,18.3,12.0,1.3,135,86,15.6
1,4670,D0764382,J8013975246,5,18.3,7.0,1.4,135,86,9.8
