plant_code,product_code,produce_date,volume
8892,D6213574890,1,2
8892,D6213574890,2,2
8892,D6213574890,3,2
8892,I6475023189,1,2
8892,I6475023189,2,2
8892,I6475023189,3,2
8892,M1285673490,1,2
8892,M1285673490,2,2
8892,M1285673490,3,2
8892,Z2418903765,1,2
8892,Z2418903765,2,2
8892,Z2418903765,3,2
8892,J0271934658,1,2
8892,J0271934658,2,2
8892,J0271934658,3,2
8892,Q6987145203,1,2
8892,Q6987145203,2,2
8892,Q6987145203,3,2
8892,L6193824570,1,2
8892,L6193824570,2,2
8892,L6193824570,3,2
8892,M5821370694,1,2
8892,M5821370694,2,2
8892,M5821370694,3,2
8892,H4179860532,1,2
8892,H4179860532,2,2
8892,H4179860532,3,2
8892,P2074815396,1,2
8892,P2074815396,2,2
8892,P2074815396,3,2
8892,C7031945286,1,2
8892,C7031945286,2,2
8892,C7031945286,3,2
8892,L4296850137,1,2
8892,L4296850137,2,2
8892,L4296850137,3,2
8892,L0972835164,1,2
8892,L0972835164,2,2
8892,L0972835164,3,2
8892,A4790625318,1,2
8892,A4790625318,2,2
8892,A4790625318,3,2
8892,L8206791354,1,2
8892,L8206791354,2,2
8892,L8206791354,3,2
8892,G1760345289,1,2
8892,G1760345289,2,2
8892,G1760345289,3,2
8892,K9350762841,1,2
8892,K9350762841,2,2
8892,K9350762841,3,2
8892,G1327094658,1,2
8892,G1327094658,2,2
8892,G1327094658,3,2
8892,N8609734152,1,2
8892,N8609734152,2,2
8892,N8609734152,3,2
8892,H9123064758,1,2
8892,H9123064758,2,2
8892,H9123064758,3,2
8892,J0831642957,1,2
8892,J0831642957,2,2
8892,J0831642957,3,2
8892,U9240638517,1,2
8892,U9240638517,2,2
8892,U9240638517,3,2
8892,H8374621950,1,2
8892,H8374621950,2,2
8892,H8374621950,3,2
8892,Z9860751423,1,2
8892,Z9860751423,2,2
8892,Z9860751423,3,2
8892,I2489506317,1,2
8892,I2489506317,2,2
8892,I2489506317,3,2
8892,D6431270895,1,2
8892,D6431270895,2,2
8892,D6431270895,3,2
8892,C2843679501,1,2
8892,C2843679501,2,2
8892,C2843679501,3,2
8892,U8542197360,1,2
8892,U8542197360,2,2
8892,U8542197360,3,2
8892,H0827164593,1,2
8892,H0827164593,2,2
8892,H0827164593,3,2
8892,W1698240537,1,2
8892,W1698240537,2,2
8892,W1698240537,3,2
8892,J7416958302,1,2
8892,J7416958302,2,2
8892,J7416958302,3,2
8892,W1839527604,1,2
8892,W1839527604,2,2
8892,W1839527604,3,2
8892,X3406782195,1,2
8892,X3406782195,2,2
8892,X3406782195,3,2
8892,S0693528147,1,2
8892,S0693528147,2,2
8892,S0693528147,3,2
8892,Q9531640872,1,2
8892,Q9531640872,2,2
8892,Q9531640872,3,2
8892,J4189065372,1,2
8892,J4189065372,2,2
8892,J4189065372,3,2
8892,F0894136752,1,2
8892,F0894136752,2,2
8892,F0894136752,3,2
8892,E0953184267,1,2
8892,E0953184267,2,2
8892,E0953184267,3,2
8892,H3085674921,1,2
8892,H3085674921,2,2
8892,H3085674921,3,2
8892,E7915240863,1,2
8892,E7915240863,2,2
8892,E7915240863,3,2
8892,G2805739641,1,2
8892,G2805739641,2,2
8892,G2805739641,3,2
8892,O7528360419,1,2
8892,O7528360419,2,2
8892,O7528360419,3,2
8892,E8603175942,1,2
8892,E8603175942,2,2
8892,E8603175942,3,2
8892,Z8095647312,1,2
8892,Z8095647312,2,2
8892,Z8095647312,3,2
8892,B4756218039,1,2
8892,B4756218039,2,2
8892,B4756218039,3,2
8892,E9870165243,1,2
8892,E9870165243,2,2
8892,E9870165243,3,2
8892,M4785031692,1,2
8892,M4785031692,2,2
8892,M4785031692,3,2
