plant_code,product_code,volume
6879,L4756129083,128
6879,R5934827061,115
6879,M7342056891,119
6879,Q5806127349,117
6879,M5918473620,78
6879,P7935486210,133
6879,A9476032851,76
6879,E4795016328,87
6879,Y1928357406,128
6879,S1543286097,183
6879,M1796534802,170
6879,T4701689253,143
6879,Y7390652148,91
6879,O7834601952,168
6879,U7902356481,94
6879,I4753169028,125
6879,A1960842375,75
6879,Z2458097163,164
6879,T5192740386,217
6879,L6985132740,150
6879,A7493106852,99
6879,F4318672905,164
6879,D3067845291,124
6879,D0768943521,124
6879,F7482031659,113
6879,P9108364257,158
6879,B3751248906,81
6879,D2431659870,96
6879,X8415032796,125
6879,I8319275046,72
6879,R2094876351,175
6879,O6145903728,86
6879,C7208695314,129
6879,A9281634750,113
6879,K7968213054,136
6879,N3915728064,121
6879,R1258976034,102
6879,G5924873601,127
6879,L9826047351,106
6879,K5307261498,136
6879,F8746123905,79
6879,Z7025643819,103
6879,K1059483627,85
6879,W0529438761,131
6879,N4805179632,97
6879,M9135208467,121
6879,P2370986541,138
6879,V8027645913,157
6879,L7820653941,54
6879,Z5093268741,103
6879,K3891052764,88
6879,G3482916570,149
6879,P2978130645,75
6879,W8530724619,107
6879,Y4782563190,145
6879,C1948703625,184
6879,P6734928105,207
6879,R8470295361,168
6879,V7153682094,202
6879,P1206384579,85
6879,F2156973048,164
6879,W7192640835,155
6879,F5672408913,127
6879,H9360578421,133
6879,U5218094637,180
6879,W8976041325,102
6879,F7061398542,81
6879,H0854392716,69
6879,F2386791450,143
6879,B8197632504,138
6879,P1593240867,140
6879,X6041837529,174
6879,R8132074569,158
6879,U0491253687,112
6879,E8913527046,84
6879,N2487936051,185
6879,Z8147925360,177
1494,L4756129083,135
1494,R5934827061,164
1494,M7342056891,116
1494,Q5806127349,194
1494,M5918473620,68
1494,P7935486210,161
1494,A9476032851,118
1494,E4795016328,226
1494,Y1928357406,112
1494,S1543286097,168
1494,M1796534802,109
1494,T4701689253,167
1494,Y7390652148,163
1494,O7834601952,163
1494,U7902356481,196
1494,I4753169028,154
1494,A1960842375,132
1494,Z2458097163,129
1494,T5192740386,80
1494,L6985132740,199
1494,A7493106852,166
1494,F4318672905,163
1494,D3067845291,153
1494,D0768943521,75
1494,F7482031659,107
1494,P9108364257,219
