client_code,product_code,volume
K9732684,Z2458097163,33
K9732684,L9826047351,36
K9732684,K5307261498,43
K9732684,K3891052764,43
K9732684,N3915728064,95
K9732684,T5192740386,33
K9732684,R5934827061,74
K9732684,P2978130645,89
K9732684,F8746123905,118
K9732684,M7342056891,93
K9732684,Q5806127349,85
K9732684,Y4782563190,59
K9732684,M5918473620,86
K9732684,P7935486210,94
K9732684,K1059483627,34
K9732684,C1948703625,55
K9732684,D3067845291,41
K9732684,D0768943521,119
K9732684,P6734928105,34
K9732684,F7482031659,43
K9732684,W0529438761,61
K9732684,P1206384579,71
K9732684,V7153682094,99
K9732684,E4795016328,103
K9732684,I8319275046,103
K9732684,B3751248906,34
K9732684,R8470295361,55
K9732684,D2431659870,104
K9732684,F2156973048,39
K9732684,W7192640835,38
K9732684,F5672408913,116
K9732684,X8415032796,58
K9732684,H9360578421,41
K9732684,R2094876351,113
K9732684,U5218094637,120
K9732684,N4805179632,44
K9732684,O6145903728,90
K9732684,F2386791450,48
K9732684,M9135208467,107
K9732684,P2370986541,118
K9732684,S1543286097,87
K9732684,F7061398542,102
K9732684,M1796534802,66
K9732684,W8976041325,78
K9732684,V8027645913,39
K9732684,Y7390652148,49
K9732684,P1593240867,71
K9732684,A9281634750,119
K9732684,O7834601952,105
K9732684,X6041837529,93
K9732684,L7820653941,85
K9732684,U0491253687,109
K9732684,R8132074569,42
K9732684,E8913527046,74
K9732684,U7902356481,31
K9732684,N2487936051,71
K9732684,Z8147925360,62
K9732684,G3482916570,44
T1378592,Z2458097163,99
T1378592,L9826047351,36
T1378592,K5307261498,66
T1378592,I4753169028,81
T1378592,K3891052764,44
T1378592,P2978130645,43
T1378592,L4756129083,98
T1378592,L6985132740,45
T1378592,F8746123905,44
T1378592,T5192740386,119
T1378592,M7342056891,82
T1378592,W8530724619,112
T1378592,R5934827061,31
T1378592,Q5806127349,110
T1378592,A7493106852,116
T1378592,Y4782563190,113
T1378592,M5918473620,112
T1378592,N4805179632,117
T1378592,P7935486210,114
T1378592,K1059483627,49
T1378592,C1948703625,89
T1378592,F4318672905,67
T1378592,D3067845291,52
T1378592,D0768943521,77
T1378592,A9476032851,56
T1378592,P6734928105,111
T1378592,F7482031659,72
T1378592,P9108364257,117
T1378592,W0529438761,35
T1378592,P1206384579,96
T1378592,R8470295361,81
T1378592,E4795016328,98
T1378592,X8415032796,75
T1378592,D2431659870,34
T1378592,I8319275046,45
T1378592,V7153682094,49
