plant_code,product_code,volume
4669,F8435971260,100
4669,K6934807125,68
4669,E1794563082,169
4669,A6819375204,132
4669,L3045627198,78
4669,B7439215608,60
4669,S7840256193,67
4669,T6852319047,108
4669,P4792560318,141
4669,P2398514076,120
4669,R8249063751,66
4669,J2687391405,78
4669,K0598364712,106
4669,A4352871096,97
4669,I3260891475,79
4669,E3862145790,120
4669,M0986357214,151
4669,T4518062379,139
4669,L1302984675,50
4669,V8741569302,152
4669,X5486709231,78
4669,Q9578260314,77
4669,Q6982051743,144
4669,A4201653789,98
4669,Q7319458206,55
4669,M2364578091,103
4669,Y0357918642,66
4669,K8165270394,113
4669,I2360457918,96
4669,P6435019287,108
4669,A6754932018,104
4669,K5197326048,67
4669,I4968270153,83
4669,N8145269307,59
4669,D2905617438,115
4669,B5901367428,104
4669,Q2598046173,131
4669,K4678215930,133
4669,Y9247053618,53
4669,M0279413568,60
4669,U4580316279,86
4669,A4012768593,113
4669,N2198563047,94
4669,F4352807169,98
4669,F7824653910,56
4669,Y7320649815,70
4669,V2319867450,117
4669,Y5809376412,110
4669,C9584701263,82
4669,Z0563172849,158
4669,V2948657103,81
4669,G7589214306,81
4669,O3697450812,66
4669,P0651328974,82
4669,M6591473208,95
4669,W1846920735,103
4669,S3148597026,56
4669,V8349265170,140
4669,L6023854197,50
4669,H3296087541,44
4669,G0175896342,110
4669,V0264531897,124
4669,R1945628307,96
4669,H1605987423,83
4669,E5713204698,144
4669,W4362975801,192
4669,B6840357192,252
4669,V4573280619,256
4669,F8456190237,18
1172,F8435971260,69
1172,K6934807125,56
1172,E1794563082,167
1172,A6819375204,151
1172,L3045627198,46
1172,B7439215608,99
1172,S7840256193,109
1172,T6852319047,128
1172,P4792560318,58
1172,P2398514076,114
1172,R8249063751,60
1172,J2687391405,76
1172,K0598364712,87
1172,A4352871096,97
1172,I3260891475,70
1172,E3862145790,77
1172,M0986357214,59
1172,T4518062379,130
1172,L1302984675,121
1172,V8741569302,124
1172,X5486709231,133
1172,Q9578260314,68
1172,Q6982051743,94
1172,A4201653789,83
1172,Q7319458206,138
1172,M2364578091,76
1172,Y0357918642,130
1172,K8165270394,143
1172,I2360457918,111
1172,P6435019287,75
1172,A6754932018,53
1172,K5197326048,105
1172,I4968270153,84
1172,N8145269307,48
1172,D2905617438,91
1172,B5901367428,130
1172,Q2598046173,140
1172,K4678215930,64
1172,Y9247053618,113
1172,M0279413568,83
1172,U4580316279,133
1172,A4012768593,148
1172,N2198563047,78
1172,F4352807169,59
1172,F7824653910,63
1172,Y7320649815,122
1172,V2319867450,107
1172,Y5809376412,145
1172,C9584701263,75
1172,Z0563172849,56
1172,V2948657103,107
1172,G7589214306,96
1172,O3697450812,106
1172,P0651328974,85
1172,M6591473208,78
1172,W1846920735,56
1172,S3148597026,77
1172,V8349265170,87
1172,L6023854197,105
1172,H3296087541,83
1172,G0175896342,74
1172,V0264531897,138
1172,R1945628307,89
1172,H1605987423,142
1172,E5713204698,88
1172,W4362975801,136
1172,B6840357192,203
1172,V4573280619,110
1172,F8456190237,123
1172,P9738521046,214
1369,F8435971260,110
1369,K6934807125,77
1369,E1794563082,87
1369,A6819375204,94
1369,L3045627198,86
1369,B7439215608,65
1369,S7840256193,153
1369,T6852319047,99
1369,P4792560318,84
1369,P2398514076,123
1369,R8249063751,47
1369,J2687391405,108
1369,K0598364712,159
1369,A4352871096,50
1369,I3260891475,114
1369,E3862145790,129
1369,M0986357214,84
1369,T4518062379,107
1369,L1302984675,124
1369,V8741569302,120
1369,X5486709231,134
1369,Q9578260314,60
1369,Q6982051743,108
1369,A4201653789,88
1369,Q7319458206,97
1369,M2364578091,86
1369,Y0357918642,102
1369,K8165270394,64
1369,I2360457918,131
1369,P6435019287,82
1369,A6754932018,77
1369,K5197326048,90
1369,I4968270153,60
1369,N8145269307,45
1369,D2905617438,138
1369,B5901367428,142
1369,Q2598046173,131
1369,K4678215930,120
1369,Y9247053618,121
1369,M0279413568,88
1369,U4580316279,78
1369,A4012768593,91
1369,N2198563047,71
1369,F4352807169,130
1369,F7824653910,84
1369,Y7320649815,86
1369,V2319867450,122
1369,Y5809376412,173
1369,C9584701263,84
1369,Z0563172849,110
1369,V2948657103,87
1369,G7589214306,118
1369,O3697450812,98
1369,P0651328974,125
1369,M6591473208,54
1369,W1846920735,114
1369,S3148597026,124
1369,V8349265170,56
1369,L6023854197,104
1369,H3296087541,52
1135,F8435971260,108
1135,K6934807125,117
1135,E1794563082,133
1135,A6819375204,74
1135,L3045627198,60
1135,B7439215608,81
1135,S7840256193,131
1135,T6852319047,56
1135,P4792560318,78
1135,P2398514076,116
1135,R8249063751,111
1135,J2687391405,72
1135,K0598364712,55
1135,A4352871096,81
1135,I3260891475,103
1135,E3862145790,105
1135,M0986357214,76
1135,T4518062379,160
1135,L1302984675,72
1135,V8741569302,84
1135,X5486709231,118
1135,Q9578260314,52
1135,Q6982051743,52
1135,A4201653789,53
1135,Q7319458206,61
1135,M2364578091,61
1135,Y0357918642,93
1135,K8165270394,66
1135,I2360457918,63
1135,P6435019287,47
1135,A6754932018,150
1135,K5197326048,54
1135,I4968270153,151
1135,N8145269307,93
1135,D2905617438,113
1135,B5901367428,100
1135,Q2598046173,52
1135,K4678215930,61
1135,Y9247053618,45
1135,M0279413568,116
1135,U4580316279,93
1135,A4012768593,125
1135,N2198563047,102
1135,F4352807169,60
1135,F7824653910,152
1135,Y7320649815,68
1135,V2319867450,75
1135,Y5809376412,63
1135,C9584701263,83
1135,Z0563172849,123
1135,V2948657103,79
1135,G7589214306,117
1135,O3697450812,134
1135,P0651328974,100
1135,M6591473208,105
1135,W1846920735,134
1135,S3148597026,97
1135,V8349265170,67
1135,L6023854197,108
1135,H3296087541,109
1135,G0175896342,223
1135,V0264531897,122
1135,R1945628307,160
1135,H1605987423,217
1135,E5713204698,142
1135,W4362975801,280
1135,B6840357192,131
1135,V4573280619,193
1135,F8456190237,156
1135,P9738521046,208
7696,F8435971260,112
7696,K6934807125,57
