plant_code,product_code,volume
1955,H1853497062,28
1955,S6324018579,47
1955,D7361985240,75
1955,Q1597283604,90
1955,P8709364251,67
1955,D7328691045,35
1955,C4725369108,77
1955,N6417203895,33
1955,K7038524961,45
1955,I1079462358,49
1955,S1832974056,72
1955,V2156870349,51
1955,I5216973408,75
1955,S1342567089,58
1955,D4089315672,59
1955,U8274691035,60
1955,T8097325641,37
1955,F7139624058,30
1955,T2894756013,77
1955,X3609715482,46
1955,J8326905174,82
1955,D3807142596,70
1955,Y3751698420,77
1955,I7286390145,70
1955,J6857290413,125
1955,Z4965821307,58
1955,S5498712036,96
1955,P4851736290,38
1955,S2874136509,31
1955,Z4361975820,32
1955,V3186924705,41
1955,C9356402871,38
1955,D5720643891,41
1955,T1956283740,55
1955,Q6479521380,34
1955,M0493712568,56
1955,C2187934056,66
1955,M7580263914,51
1955,F1748962530,40
1955,M6750839124,44
1955,Y8253469710,37
1955,L1953078462,50
1955,N7819534026,35
1955,J3192580746,77
1955,U6209837451,39
1955,W0387159426,74
1955,O5248369701,68
1955,I6249538107,30
1955,Y6540897132,32
1955,D0942756318,63
1955,H7018326549,43
1955,Y5278406391,43
1955,N2359861407,80
1955,S4021697358,68
1955,I2634509781,44
1955,R0856137249,79
1955,X8160235947,58
1955,D5274186309,78
7548,H1853497062,72
7548,S6324018579,54
7548,D7361985240,67
7548,Q1597283604,47
7548,P8709364251,45
7548,D7328691045,58
7548,C4725369108,45
7548,N6417203895,70
7548,K7038524961,86
7548,I1079462358,54
7548,S1832974056,77
7548,V2156870349,50
7548,I5216973408,53
7548,S1342567089,49
7548,D4089315672,80
7548,U8274691035,86
7548,T8097325641,71
7548,F7139624058,52
7548,T2894756013,57
7548,X3609715482,79
7548,J8326905174,72
7548,D3807142596,66
7548,Y3751698420,77
7548,I7286390145,37
7548,J6857290413,104
7548,Z4965821307,67
7548,S5498712036,103
7548,P4851736290,45
7548,S2874136509,62
7548,Z4361975820,46
7548,V3186924705,94
7548,C9356402871,45
7548,D5720643891,42
7548,T1956283740,69
7548,Q6479521380,49
7548,M0493712568,51
7548,C2187934056,62
7548,M7580263914,72
7548,F1748962530,83
7548,M6750839124,66
7548,Y8253469710,85
7548,L1953078462,99
7548,N7819534026,49
7548,J3192580746,73
7548,U6209837451,69
7548,W0387159426,44
7548,O5248369701,68
7548,I6249538107,62
7548,Y6540897132,35
7548,D0942756318,79
7548,H7018326549,38
7548,Y5278406391,65
7548,N2359861407,55
7548,S4021697358,45
7548,I2634509781,42
7548,R0856137249,82
7548,X8160235947,57
7548,D5274186309,77
1351,H1853497062,66
1351,S6324018579,59
1351,D7361985240,81
1351,Q1597283604,70
1351,P8709364251,38
1351,D7328691045,80
1351,C4725369108,31
1351,N6417203895,48
1351,K7038524961,51
1351,I1079462358,68
1351,S1832974056,66
1351,V2156870349,59
1351,I5216973408,42
1351,S1342567089,61
1351,D4089315672,96
1351,U8274691035,96
1351,T8097325641,73
1351,F7139624058,47
1351,T2894756013,38
1351,X3609715482,60
1351,J8326905174,50
1351,D3807142596,106
1351,Y3751698420,48
1351,I7286390145,54
1351,J6857290413,111
1351,Z4965821307,46
1351,S5498712036,57
1351,P4851736290,28
1351,S2874136509,42
1351,Z4361975820,30
1351,V3186924705,82
1351,C9356402871,87
1351,D5720643891,77
1351,T1956283740,97
1351,Q6479521380,75
1351,M0493712568,55
1351,C2187934056,94
1351,M7580263914,98
1351,F1748962530,80
1351,M6750839124,37
1351,Y8253469710,43
1351,L1953078462,81
1351,N7819534026,57
1351,J3192580746,26
1351,U6209837451,69
1351,W0387159426,33
1351,O5248369701,93
1351,I6249538107,41
1351,Y6540897132,43
1351,D0942756318,94
1351,H7018326549,94
1351,Y5278406391,42
1351,N2359861407,40
1351,S4021697358,60
1351,I2634509781,105
1351,R0856137249,99
1351,X8160235947,39
1351,D5274186309,97
8664,H1853497062,69
8664,S6324018579,55
8664,D7361985240,42
8664,Q1597283604,68
8664,P8709364251,58
8664,D7328691045,50
8664,C4725369108,46
8664,N6417203895,37
8664,K7038524961,85
8664,I1079462358,48
8664,S1832974056,53
8664,V2156870349,64
8664,I5216973408,52
8664,S1342567089,41
8664,D4089315672,49
8664,U8274691035,41
8664,T8097325641,90
8664,F7139624058,60
8664,T2894756013,37
8664,X3609715482,47
8664,J8326905174,56
8664,D3807142596,107
8664,Y3751698420,46
8664,I7286390145,80
8664,J6857290413,89
8664,Z4965821307,59
8664,S5498712036,40
8664,P4851736290,65
8664,S2874136509,50
8664,Z4361975820,45
8664,V3186924705,76
8664,C9356402871,82
8664,D5720643891,44
8664,T1956283740,60
8664,Q6479521380,32
8664,M0493712568,70
8664,C2187934056,88
8664,M7580263914,99
8664,F1748962530,55
8664,M6750839124,52
8664,Y8253469710,38
8664,L1953078462,51
8664,N7819534026,48
8664,J3192580746,51
8664,U6209837451,68
8664,W0387159426,41
8664,O5248369701,37
8664,I6249538107,53
8664,Y6540897132,34
8664,D0942756318,115
8664,H7018326549,84
8664,Y5278406391,78
8664,N2359861407,73
8664,S4021697358,81
8664,I2634509781,50
8664,R0856137249,97
8664,X8160235947,56
8664,D5274186309,63
