client_code,product_code,volume
M7153869,K8602493175,106
M7153869,P7592603481,116
M7153869,F0657831294,51
M7153869,P4582017396,56
M7153869,A3019587264,73
M7153869,G9278134065,59
M7153869,Y4921358670,41
M7153869,V7506493281,120
M7153869,Y6529381740,117
M7153869,U6279150843,40
M7153869,B3280571496,69
M7153869,A3589761420,111
M7153869,K8412679350,53
M7153869,R9641520873,92
M7153869,V2645380791,94
M7153869,X2415809376,59
M7153869,N5903286471,37
X3189025,Y7450862931,74
X3189025,S8457902163,89
X3189025,D5317904682,67
Q4859137,I0654183927,105
Q4859137,B9120387564,57
Q4859137,B2473806915,58
Q4859137,F0657831294,119
Q4859137,U9403152786,118
Q4859137,I5362407918,34
Q4859137,A3589761420,119
Q4859137,Y4921358670,84
Q4859137,U7391504826,37
Q4859137,I5036948217,55
I1786932,P5610823974,101
I1786932,K8602493175,118
I1786932,P2917586430,90
I1786932,G8160742539,53
I1786932,A4763895012,64
I1786932,Q1034578296,61
I1786932,A4938657012,118
I1786932,A3019587264,83
I1786932,G9278134065,51
I1786932,Y6529381740,54
I1786932,I5034967218,74
I1786932,U7391504826,70
I1786932,R9641520873,85
I1786932,C1238049756,65
I1786932,I5036948217,59
I1786932,X2415809376,35
I1786932,P8145976203,57
I1786932,I0654183927,85
I1786932,P0536481297,34
I1786932,S4608719325,53
I1786932,B2759031864,78
I1786932,M5124079836,38
I1786932,L7516348029,83
I1786932,D0614738952,76
I1786932,B9120387564,64
I1786932,P4582017396,84
I1786932,U9403152786,100
I1786932,R3879146205,83
I1786932,U6279150843,48
U3174805,K8602493175,57
U3174805,O3845960721,76
U3174805,H7841253096,97
U3174805,B2473806915,65
U3174805,P2917586430,73
U3174805,B5962378410,60
U3174805,D5317904682,118
U3174805,G8160742539,56
U3174805,Q1034578296,38
U3174805,P7592603481,119
U3174805,S8457902163,38
U3174805,I6534728910,82
U3174805,A4938657012,42
U3174805,F0657831294,67
U3174805,A3019587264,116
U3174805,G9278134065,32
U3174805,A3589761420,117
U3174805,Y6529381740,43
U3174805,I5034967218,61
U3174805,U7391504826,111
U3174805,K8412679350,69
U3174805,R9641520873,107
U3174805,C1238049756,65
U3174805,N5903286471,63
U3174805,I0654183927,61
U3174805,P0536481297,119
U3174805,N9271046583,106
U3174805,G3109562487,117
U3174805,S4608719325,38
U3174805,B2759031864,96
U3174805,M5124079836,37
U3174805,L7516348029,56
U3174805,I2071435986,80
U3174805,D0614738952,119
U3174805,B9120387564,46
U3174805,P4582017396,33
U3174805,U9403152786,46
U3174805,V7506493281,35
U3174805,B3280571496,100
U3174805,V2645380791,74
G5826013,K8602493175,63
G5826013,P5610823974,86
G5826013,H7841253096,48
G5826013,Y7450862931,61
G5826013,P2917586430,96
G5826013,B5962378410,46
G5826013,D5317904682,100
G5826013,A4763895012,95
G5826013,Q1034578296,74
G5826013,A4938657012,114
G5826013,I6534728910,109
G5826013,F0657831294,48
G5826013,A3019587264,50
G5826013,S8457902163,82
G5826013,G9278134065,119
G5826013,I5034967218,95
G5826013,U7391504826,61
G5826013,K8412679350,73
G5826013,R9641520873,45
G5826013,C1238049756,109
G5826013,X2415809376,43
G5826013,I5036948217,75
G5826013,N5903286471,111
G5826013,P8145976203,50
G5826013,Y0285379164,60
G5826013,P0536481297,105
G5826013,N9271046583,34
G5826013,H0582741693,79
G5826013,F6829407153,97
G5826013,I5362407918,65
G5826013,S4608719325,117
G5826013,M5124079836,51
G5826013,L7516348029,109
G5826013,P4582017396,95
G5826013,U9403152786,88
G5826013,V7506493281,73
G5826013,B3280571496,37
G5826013,R3879146205,116
G5826013,V2645380791,60
G5826013,U6279150843,44
B1205798,P5610823974,99
B1205798,O3845960721,110
B1205798,H7841253096,95
B1205798,K8602493175,99
B1205798,Y7450862931,34
B1205798,P2917586430,65
B1205798,B5962378410,98
B1205798,D5317904682,105
B1205798,G8160742539,87
B1205798,A4763895012,50
B1205798,Q1034578296,94
B1205798,P7592603481,85
