plant_code,product_code,day,volume
8075,M5207136849,7,0.0
4603,G8590214376,7,0.0
8075,X8165470932,7,0.0
8075,A3478625901,7,-0.0
8075,F8209614573,7,0.0
8075,G3695842170,7,-0.0
8075,N5986370421,7,0.0
4603,O6804513279,7,0.0
8075,L2436058917,7,29.0
1386,I2508743961,7,0.0
1386,L8725410963,7,-0.0
4603,A3478625901,7,0.0
1386,G8590214376,7,0.0
3865,N5986370421,7,0.0
4603,M5207136849,7,0.0
1386,L8417935026,7,0.0
1386,K0579462183,7,0.0
1386,M5207136849,7,0.0
1386,B5694012387,7,0.0
3865,L2436058917,7,0.0
4603,N5986370421,7,0.0
3865,M5207136849,7,0.0
3865,O8760359421,7,0.0
4603,G3695842170,7,-0.0
1386,B3689710245,7,0.0
1386,C6748230915,7,51.0
3865,U3951762840,7,0.0
3865,F8209614573,7,0.0
1386,F8209614573,7,0.0
4603,K0579462183,7,0.0
8075,L9583206417,7,-0.0
3865,K1720853469,7,-0.0
1386,O8760359421,7,0.0
4603,F8209614573,7,0.0
3865,W3594086127,7,-0.0
3865,L9583206417,7,0.0
1386,L9583206417,7,0.0
3865,K0579462183,7,-0.0
1386,U3951762840,7,-0.0
8075,W9154236870,7,0.0
1386,O6804513279,7,-0.0
4603,J9857103624,7,0.0
8075,K0579462183,7,0.0
8075,B3689710245,7,0.0
8075,I2508743961,7,-0.0
8075,G8590214376,7,0.0
8075,J9857103624,7,0.0
3865,G8590214376,7,0.0
3865,X8165470932,7,0.0
4603,I2508743961,7,0.0
8075,B5694012387,7,0.0
8075,O8760359421,7,0.0
4603,L8725410963,7,0.0
8075,W3594086127,7,35.0
3865,C5013627498,7,0.0
8075,L8417935026,7,-0.0
4603,W9154236870,7,0.0
8075,O6804513279,7,0.0
4603,L2436058917,7,0.0
8075,C6748230915,7,0.0
4603,W3594086127,7,0.0
1386,K1720853469,7,4.0
3865,I2508743961,7,-0.0
1386,A3478625901,7,-0.0
1386,N5986370421,7,-0.0
4603,U3951762840,7,0.0
3865,C6748230915,7,0.0
1386,X8165470932,7,-0.0
1386,W9154236870,7,-0.0
1386,W3594086127,7,0.0
3865,B5694012387,7,-0.0
8075,L8725410963,7,0.0
4603,L8417935026,7,-0.0
4603,C5013627498,7,0.0
4603,B5694012387,7,0.0
4603,K1720853469,7,0.0
