day,plant_code,client_code,product_code,vehicle_id,vehicle_type,qty
3,5011,A7260138,S2384910765,1,11.0,1.0
3,5011,A7260138,W4358906172,1,11.0,70.0
2,6534,D1987032,U1496370852,2,15.9,74.0
3,5011,P9680415,I6835041927,3,16.2,123.0
2,6534,E9830745,U1496370852,4,15.9,74.0
2,6534,E9830745,U1496370852,5,15.9,74.0
1,6534,P9680415,X1549820376,6,15.9,74.0
3,5011,X7418530,I6835041927,7,11.0,84.0
3,5011,R5723164,Q7841506392,8,15.9,114.0
1,5011,D1987032,H3197485206,9,11.0,40.0
1,5011,D1987032,H3197485206,10,11.0,40.0
3,5011,R2698105,I6835041927,11,11.0,84.0
1,6534,Z2168745,V6418972350,12,11.0,51.0
3,5011,S5289134,I6835041927,13,16.2,123.0
2,5011,I4763189,Q7841506392,14,11.0,84.0
2,6534,X7418530,U1496370852,15,15.9,74.0
1,6534,S5289134,X1549820376,16,15.9,73.0
1,6534,S5289134,K7249851036,16,15.9,1.0
2,6534,E9516283,X1549820376,17,16.2,80.0
3,6534,A7260138,U1496370852,18,16.2,80.0
2,6534,R2698105,X0862319475,19,15.9,1.0
2,6534,R2698105,N8409763512,19,15.9,56.0
3,6534,R2698105,N8409763512,20,11.0,42.0
2,6534,R5723164,X1549820376,21,15.9,74.0
2,5011,E9830745,O7219458603,22,16.2,104.0
3,6534,I4763189,X1549820376,23,16.2,80.0
3,6534,P0293187,U1496370852,24,11.0,54.0
1,5011,X7418530,I6835041927,25,11.0,1.0
1,5011,X7418530,F4269850137,25,11.0,35.0
1,5011,X7418530,I6835041927,26,11.0,1.0
1,5011,X7418530,F4269850137,26,11.0,35.0
2,6534,R5723164,V6418972350,27,11.0,51.0
2,6534,R2698105,X0862319475,28,11.0,37.0
2,6534,R2698105,X0862319475,29,11.0,37.0
3,6534,I4763189,U1496370852,30,11.0,54.0
3,6534,I4763189,U1496370852,31,11.0,54.0
2,6534,A7260138,C3479860251,32,15.9,45.0
2,6534,A7260138,C3479860251,33,15.9,45.0
2,5011,P9680415,Q7841506392,34,11.0,84.0
2,5011,A7260138,Q0429316875,35,15.9,96.0
1,5011,D1987032,M3705821694,36,15.9,52.0
1,5011,D1987032,M3705821694,37,15.9,52.0
3,6534,E9516283,V6418972350,38,11.0,1.0
