client_code,product_code,volume
G5714263,O9241670358,66
G5714263,A4785132609,104
G5714263,C7826195340,46
G5714263,X8703695214,102
G5714263,F1487629350,61
G5714263,D2891046537,76
G5714263,O1956408723,108
G5714263,Q6254780391,64
G5714263,X5039741268,55
G5714263,Y3567128409,54
G5714263,X5638791420,36
G5714263,W0681734952,86
G5714263,E5306271849,74
G5714263,D0798625431,92
G5714263,M6834921705,35
G5714263,B4106579382,79
G5714263,Y0412963857,104
G5714263,R6587439102,60
G5714263,F4127063985,84
G5714263,P2491657803,32
G5714263,R9861270534,104
G5714263,B4201653879,88
G5714263,W1076925384,47
G5714263,K2016738549,80
G5714263,R2389754610,117
G5714263,K4631825097,71
F0981432,O9241670358,35
F0981432,G2984635071,108
F0981432,Z5298037641,102
F0981432,A4785132609,91
F0981432,A4817235069,76
F0981432,X8703695214,67
F0981432,C7826195340,57
F0981432,F1487629350,32
F0981432,D2891046537,92
F0981432,O1956408723,91
F0981432,Q6254780391,112
F0981432,X5039741268,109
F0981432,Y3567128409,37
F0981432,X5638791420,87
F0981432,E5306271849,89
F0981432,M6834921705,38
F0981432,J3647851209,57
F0981432,U8734956120,36
F0981432,B4106579382,116
F0981432,R6587439102,30
F0981432,Y0412963857,45
F0981432,W0681734952,33
F0981432,D0798625431,86
F0981432,F4127063985,83
F0981432,V9743561802,96
F0981432,U5169203874,99
F0981432,S6857312409,69
F0981432,O7835629401,37
F0981432,Y3518796042,110
F0981432,G0714896352,61
F0981432,P2491657803,106
F0981432,S6798425130,75
F0981432,B7561348920,78
F0981432,G0728391645,61
F0981432,N2530819746,58
F0981432,P8209316574,78
F0981432,R5384217609,36
F0981432,V1675209348,116
F0981432,B4201653879,40
F0981432,W1076925384,82
F0981432,K2016738549,72
F0981432,R2389754610,79
F0981432,K4631825097,82
O7413560,O9241670358,47
O7413560,X8703695214,79
O7413560,C7826195340,38
O7413560,F1487629350,31
O7413560,K2016738549,99
O7413560,Q6254780391,101
O7413560,Y3567128409,71
O7413560,E6403875219,51
O7413560,J3647851209,110
O7413560,E5306271849,41
O7413560,M6834921705,107
O7413560,U8734956120,81
O7413560,D0798625431,64
O7413560,B4106579382,50
O7413560,U5169203874,49
O7413560,S6857312409,31
O7413560,Y3518796042,85
O7413560,G0714896352,82
O7413560,P2491657803,79
O7413560,S6798425130,66
O7413560,B7561348920,65
O7413560,P8209316574,43
O7413560,N2530819746,91
O7413560,R5384217609,85
O7413560,V1675209348,102
O7413560,G2984635071,114
O7413560,R2389754610,95
O7413560,K4631825097,43
O1527634,O9241670358,54
O1527634,Z5298037641,59
O1527634,A4785132609,60
O1527634,D2891046537,72
O1527634,O1956408723,53
O1527634,X5638791420,65
O1527634,M6834921705,105
O1527634,U8734956120,49
O1527634,R6587439102,53
O1527634,Y0412963857,71
O1527634,U5169203874,119
O1527634,S6857312409,113
O1527634,O7835629401,83
O1527634,Y3518796042,70
O1527634,S6798425130,62
O1527634,P8209316574,57
O1527634,R9861270534,68
O1527634,X5039741268,69
O1527634,K4631825097,55
P7913586,X5039741268,113
P7913586,W1076925384,55
P7913586,S6857312409,95
P7913586,Y3567128409,113
P7913586,A4785132609,63
P7913586,W0681734952,103
P7913586,M6834921705,68
P7913586,Y3518796042,109
P7913586,E5306271849,101
P7913586,G3259146078,33
P7913586,B4106579382,68
P7913586,A4817235069,97
P7913586,P8209316574,106
P7913586,F4127063985,89
P7913586,D2891046537,96
P7913586,O1956408723,69
P7913586,K2016738549,115
P7913586,K4631825097,106
W3082659,R9861270534,79
W3082659,V1675209348,30
W3082659,Y3567128409,48
W3082659,X5638791420,101
W3082659,A4785132609,54
W3082659,J3647851209,64
W3082659,M6834921705,94
W3082659,G0714896352,44
W3082659,A4817235069,74
