plant_code,product_code,volume
7999,Y7094826153,141
7999,O0574812936,54
7999,E3740985621,113
7999,T6374521890,120
7999,Y4120835967,82
7999,J5209847136,67
7999,Q4527631809,75
7999,L2790614538,75
7999,W8497125036,88
7999,G1835467902,59
7999,O7394028561,85
7999,H2913607485,51
7999,L7942830615,33
7999,M8934176052,102
7999,K7612895403,42
7999,D3576142809,45
7999,E8401573926,42
7999,U2693104857,123
7999,L2697085143,96
7999,J7034961258,36
7999,I5239417806,139
7999,P9782065413,123
7999,L7834025196,70
7999,H6937415208,84
7999,I1032547968,74
7999,U3496817520,91
7999,G9475263801,131
7999,O0746239158,105
7999,S9102364875,53
7999,B6102748935,97
7999,W7325469180,122
7999,G4730158962,12
9651,Y7094826153,124
9651,O0574812936,107
9651,E3740985621,90
9651,T6374521890,116
9651,Y4120835967,63
9651,J5209847136,55
9651,Q4527631809,97
9651,L2790614538,60
9651,W8497125036,76
9651,G1835467902,47
9651,O7394028561,84
9651,H2913607485,129
9651,L7942830615,79
9651,M8934176052,105
9651,K7612895403,44
9651,D3576142809,81
9651,E8401573926,67
9651,U2693104857,50
9651,L2697085143,133
9651,J7034961258,72
9651,I5239417806,74
9651,P9782065413,57
9651,L7834025196,110
9651,H6937415208,112
9651,I1032547968,96
9651,U3496817520,44
9651,G9475263801,52
9651,O0746239158,71
9651,S9102364875,85
9651,B6102748935,57
9651,W7325469180,70
9651,G4730158962,160
9651,M0983714625,150
9651,J1980765432,140
9651,T1037654298,59
4341,Y7094826153,135
4341,O0574812936,68
4341,E3740985621,57
4341,T6374521890,107
4341,Y4120835967,101
4341,J5209847136,95
4341,Q4527631809,91
4341,L2790614538,118
4341,W8497125036,94
4341,G1835467902,66
4341,O7394028561,85
4341,H2913607485,132
4341,L7942830615,81
4341,M8934176052,98
4341,K7612895403,43
4341,D3576142809,76
4341,E8401573926,56
4341,U2693104857,59
4341,L2697085143,51
4341,J7034961258,63
4341,I5239417806,111
4341,P9782065413,103
4341,L7834025196,105
4341,H6937415208,92
4341,I1032547968,94
4341,U3496817520,37
4341,G9475263801,90
4341,O0746239158,103
4341,S9102364875,99
4341,B6102748935,143
4341,W7325469180,96
4341,G4730158962,72
4341,M0983714625,99
4341,J1980765432,76
4341,T1037654298,136
