plant_code,product_code,volume
4693,I5023614987,75
4693,T4839167520,131
4693,K0946782513,139
4693,L3168405972,122
4693,K8645391207,114
4693,Z6570243981,112
4693,A7693528014,103
4693,A8932614075,108
4693,I7406519823,144
4693,A8921670345,102
4693,V9362485170,89
4693,Q8432769051,97
4693,W2761058934,126
4693,S1597036482,177
4693,G5298703416,163
4693,S3071865294,95
4693,E0648591273,79
4693,N6302579418,156
4693,H3659782041,129
4693,C8275103649,160
4693,Y3087214956,78
4693,L9457380162,126
4693,Q1728549063,122
4693,A2613498507,64
4693,X6185273094,153
4693,D9835640271,98
4693,R4621985037,159
4693,Y6780914352,176
4693,W7201385649,141
4693,M2761480359,80
4693,O6704385921,146
4693,K4825936071,225
4693,L0312946578,122
4693,I2105367984,114
4693,W3746582190,128
4693,A9147805632,119
4693,S3504687912,163
4693,F0529138467,66
4693,O2546107938,132
4693,X0258431976,129
4693,S8750932164,197
4693,A7921386504,122
4693,V1026348795,222
4693,W8541930672,113
4693,E0736845921,181
4693,U0194867523,125
4693,R6872091345,152
4693,G6591840372,139
4693,O6987512034,87
4693,K7891203465,76
4693,N2197684350,181
4693,K6457831209,167
4693,J7324056189,166
4693,N0368241795,119
4693,F1057243869,160
4693,Z9054132867,126
4693,Z8219467305,110
4693,V3281904765,112
4693,P0734965182,232
4693,S5923068174,116
4693,U9312674805,203
4693,Y5792864310,221
4693,G2978304651,150
4693,U5719632084,88
4693,L6213940578,152
4693,X6712093584,199
4693,T7206358149,135
4693,Y2805749613,204
4693,O3092681574,67
4693,Q5314986027,172
4693,V8219635407,129
4693,E1327864905,114
4693,K2641089537,170
4693,F3270954618,150
4693,F9481276530,191
4693,D3921856047,150
4693,A2138970645,162
3304,I5023614987,122
3304,T4839167520,175
3304,K0946782513,67
3304,L3168405972,153
3304,K8645391207,219
3304,Z6570243981,83
3304,A7693528014,208
3304,A8932614075,121
3304,I7406519823,116
3304,A8921670345,193
3304,V9362485170,169
3304,Q8432769051,84
3304,W2761058934,108
3304,S1597036482,101
3304,G5298703416,125
3304,S3071865294,154
3304,E0648591273,137
3304,N6302579418,93
3304,H3659782041,179
3304,C8275103649,151
3304,Y3087214956,89
3304,L9457380162,119
3304,Q1728549063,168
3304,A2613498507,177
3304,X6185273094,172
3304,D9835640271,169
3304,R4621985037,137
3304,Y6780914352,177
3304,W7201385649,163
