client_code,product_code,volume
J4693081,Z2089514367,118
J4693081,H7954068132,67
J4693081,X5102368479,96
J4693081,L0578623194,47
J4693081,Z1698045273,88
J4693081,D9260873541,69
J4693081,G9805761423,73
J4693081,K7398614520,72
J4693081,D3950214687,87
J4693081,H3547901826,67
J4693081,U5479362081,64
J4693081,S3816057492,112
J4693081,R9534872160,117
J4693081,D7295861403,45
J4693081,E2810569473,34
J4693081,P5126874390,45
J4693081,P2310674598,105
J4693081,E0194386527,111
J4693081,J1576832094,68
J4693081,B8095371624,107
J4693081,D5861234709,73
J4693081,U3140286759,66
J4693081,B0914386275,67
J4693081,B9342870615,32
J4693081,G6415320897,32
J4693081,U6753089421,49
J4693081,B2510963487,106
J4693081,H6329108547,114
J4693081,N6078251349,111
J4693081,T3694107528,52
J4693081,S2635047918,42
J4693081,J7523609184,105
J4693081,E4587236019,52
J4693081,A9026714853,82
J4693081,R9607324815,108
J4693081,C4186392057,93
J4693081,N7520843961,58
J4693081,X9820645731,48
J4693081,I7159642308,61
J4693081,C1372946085,75
J4693081,C2418730695,101
J4693081,Z4359028167,40
J4693081,F6504712839,96
J4693081,N1078629534,37
J4693081,J7013948265,38
J4693081,E1369280475,97
J4693081,J5712364089,65
J4693081,L5819460732,30
J4693081,P9405218367,35
J4693081,K7124058369,70
J4693081,B5894632017,35
J4693081,C2896510437,87
J4693081,D6098527341,90
J4693081,U2501843697,95
J4693081,H9264708135,68
J4693081,W2456108793,114
J4693081,I3429807615,105
J4693081,W2396410587,41
J4693081,V3761280594,44
K6947518,H7954068132,94
K6947518,X5102368479,117
K6947518,L0578623194,92
K6947518,D9260873541,105
K6947518,P3247610859,46
K6947518,R5806923174,71
K6947518,K7398614520,57
K6947518,D3950214687,95
K6947518,H3547901826,56
K6947518,U5479362081,64
K6947518,S3816057492,96
K6947518,D7295861403,66
K6947518,E4901257836,67
K6947518,E2810569473,38
K6947518,P5126874390,74
K6947518,P2310674598,77
K6947518,E0194386527,58
K6947518,D5861234709,39
K6947518,U3140286759,33
K6947518,I3278504619,82
K6947518,G6415320897,118
K6947518,B9342870615,33
K6947518,U6753089421,69
K6947518,H6329108547,60
K6947518,U9852601734,54
K6947518,J7523609184,64
K6947518,E4587236019,94
K6947518,A9026714853,41
K6947518,V3761280594,40
K6947518,N7520843961,36
K6947518,T4056187932,46
K6947518,F6504712839,39
K6947518,N1078629534,73
K6947518,L5819460732,93
K6947518,P9405218367,100
K6947518,K7124058369,65
K6947518,B5894632017,110
K6947518,C2896510437,44
K6947518,U2501843697,52
K6947518,W2456108793,45
K6947518,Z1698045273,115
K6947518,W2396410587,92
K6947518,W0697381452,70
K6947518,W4780961325,57
K6947518,W5163072984,40
J9075126,Z1698045273,71
J9075126,P3247610859,88
J9075126,G9805761423,71
J9075126,R5806923174,82
J9075126,D3950214687,30
J9075126,U5479362081,81
J9075126,S3816057492,113
J9075126,E2810569473,45
J9075126,E4901257836,44
J9075126,E0194386527,98
J9075126,B9342870615,46
J9075126,B2510963487,80
J9075126,N6078251349,39
J9075126,R9607324815,93
J9075126,G2873190645,80
J9075126,T4056187932,84
J9075126,F6504712839,66
J9075126,C2896510437,105
J9075126,D6098527341,89
J9075126,U2501843697,99
J9075126,I3429807615,90
J9075126,W2396410587,88
J9075126,W0697381452,36
Q9260145,Z2089514367,45
Q9260145,H7954068132,81
Q9260145,X5102368479,80
Q9260145,P6487239105,43
Q9260145,L0578623194,114
Q9260145,Z1698045273,116
Q9260145,D9260873541,71
Q9260145,K3809627514,31
Q9260145,K7398614520,54
Q9260145,D3950214687,109
Q9260145,H3547901826,90
Q9260145,U5479362081,109
Q9260145,R9534872160,81
Q9260145,E4901257836,95
Q9260145,E2810569473,40
Q9260145,B8095371624,106
Q9260145,P7306285194,53
Q9260145,J1576832094,108
Q9260145,U3140286759,88
Q9260145,B0914386275,118
Q9260145,U6753089421,72
Q9260145,B9342870615,110
Q9260145,H6329108547,99
Q9260145,U9852601734,95
Q9260145,H0394815267,89
Q9260145,N6078251349,119
Q9260145,T3694107528,51
Q9260145,S2635047918,56
Q9260145,E4587236019,91
Q9260145,V1732069845,112
Q9260145,V3761280594,32
Q9260145,G2873190645,62
Q9260145,T4056187932,102
Q9260145,C2418730695,119
Q9260145,F6504712839,51
Q9260145,P9405218367,62
Q9260145,K7124058369,116
Q9260145,B5894632017,118
Q9260145,U2501843697,76
Q9260145,H9264708135,55
Q9260145,I3429807615,57
Q9260145,W2396410587,113
Q9260145,W0697381452,81
Q9260145,W4780961325,117
T4957283,Z2089514367,67
T4957283,H7954068132,69
T4957283,X5102368479,117
T4957283,W9250316847,40
T4957283,L0578623194,109
T4957283,Z1698045273,47
T4957283,D9260873541,119
T4957283,K3809627514,114
T4957283,P3247610859,50
T4957283,G9805761423,111
T4957283,R5806923174,104
T4957283,K7398614520,39
T4957283,H3547901826,90
T4957283,U5479362081,85
T4957283,R9534872160,115
T4957283,D7295861403,94
T4957283,E4901257836,106
T4957283,E2810569473,110
T4957283,P5126874390,77
T4957283,P2310674598,61
T4957283,E0194386527,49
T4957283,P7306285194,51
T4957283,J1576832094,59
T4957283,U3140286759,39
T4957283,B8095371624,65
T4957283,D5861234709,37
T4957283,B0914386275,51
T4957283,U6753089421,114
T4957283,I3278504619,58
T4957283,B9342870615,70
T4957283,B2510963487,45
T4957283,H6329108547,82
T4957283,U9852601734,86
T4957283,H0394815267,83
T4957283,N6078251349,43
T4957283,T3694107528,67
T4957283,S9613085742,32
T4957283,S2635047918,83
T4957283,J7523609184,101
T4957283,E4587236019,77
T4957283,A9026714853,64
T4957283,C4186392057,120
T4957283,V3761280594,109
T4957283,V1732069845,101
T4957283,R9607324815,120
T4957283,N7520843961,113
T4957283,G2873190645,73
T4957283,C1372946085,84
T4957283,I7159642308,44
T4957283,T4056187932,95
T4957283,C2418730695,116
T4957283,Z4359028167,112
T4957283,F6504712839,113
T4957283,N1078629534,85
T4957283,E1369280475,98
T4957283,L5819460732,74
T4957283,P9405218367,44
T4957283,K7124058369,85
T4957283,B5894632017,100
T4957283,D6098527341,90
T4957283,U2501843697,94
T4957283,I3429807615,33
T4957283,W2396410587,56
T4957283,W2456108793,41
T4957283,W0697381452,38
T4957283,W4780961325,39
T4957283,W5163072984,31
R8630491,Z2089514367,115
R8630491,H7954068132,63
R8630491,X5102368479,102
R8630491,W9250316847,111
R8630491,Z1698045273,61
R8630491,D9260873541,94
R8630491,K3809627514,73
R8630491,P3247610859,43
R8630491,G9805761423,57
R8630491,R5806923174,68
R8630491,K7398614520,72
R8630491,H3547901826,47
R8630491,U5479362081,79
R8630491,S3816057492,77
R8630491,R9534872160,48
R8630491,D7295861403,101
R8630491,E4901257836,59
R8630491,E2810569473,104
R8630491,P5126874390,46
R8630491,P2310674598,60
R8630491,B8095371624,89
R8630491,E0194386527,58
R8630491,J1576832094,55
R8630491,P7306285194,108
R8630491,D5861234709,120
R8630491,U3140286759,107
R8630491,I3278504619,89
R8630491,B9342870615,74
R8630491,G6415320897,90
R8630491,U6753089421,114
R8630491,B2510963487,107
R8630491,H6329108547,100
R8630491,U9852601734,38
R8630491,H0394815267,92
R8630491,J5481970263,68
R8630491,T3694107528,32
R8630491,S9613085742,30
R8630491,S2635047918,102
R8630491,J7523609184,37
R8630491,E4587236019,44
R8630491,A9026714853,51
R8630491,C4186392057,55
R8630491,V1732069845,57
R8630491,R9607324815,96
R8630491,N7520843961,71
R8630491,G2873190645,81
R8630491,C1372946085,120
R8630491,X9820645731,40
R8630491,T4056187932,99
R8630491,I7159642308,101
R8630491,C2418730695,84
R8630491,Z4359028167,75
R8630491,F6504712839,104
R8630491,N1078629534,92
R8630491,J7013948265,105
R8630491,J5712364089,71
R8630491,L5819460732,80
R8630491,P9405218367,63
R8630491,K7124058369,34
R8630491,B5894632017,111
R8630491,C2896510437,31
R8630491,D6098527341,97
R8630491,U2501843697,92
R8630491,H9264708135,42
R8630491,I3429807615,102
R8630491,W2456108793,80
R8630491,W2396410587,71
R8630491,V3761280594,88
R8630491,W4780961325,109
R8630491,W5163072984,107
Z1349726,P6487239105,81
Z1349726,L0578623194,105
Z1349726,W9250316847,41
Z1349726,P3247610859,77
Z1349726,G9805761423,105
Z1349726,R5806923174,67
Z1349726,U5479362081,51
Z1349726,R9534872160,105
Z1349726,E2810569473,30
Z1349726,W0697381452,42
Z1349726,P5126874390,108
Z1349726,P2310674598,50
Z1349726,B8095371624,111
Z1349726,P7306285194,77
Z1349726,D5861234709,49
Z1349726,J1576832094,73
Z1349726,B0914386275,80
Z1349726,B9342870615,43
Z1349726,U6753089421,105
Z1349726,G6415320897,87
Z1349726,I3278504619,113
Z1349726,H6329108547,101
Z1349726,J5481970263,46
Z1349726,N6078251349,99
Z1349726,T3694107528,90
Z1349726,S2635047918,107
Z1349726,A9026714853,45
Z1349726,C4186392057,119
Z1349726,R9607324815,78
Z1349726,G2873190645,63
Z1349726,I7159642308,51
Z1349726,X9820645731,39
Z1349726,C1372946085,120
Z1349726,Z4359028167,62
Z1349726,N1078629534,100
Z1349726,J7013948265,89
Z1349726,J5712364089,102
Z1349726,E1369280475,98
Z1349726,K7124058369,62
Z1349726,B5894632017,87
Z1349726,D6098527341,64
Z1349726,U2501843697,46
Z1349726,W2456108793,35
Z1349726,W2396410587,80
Z1349726,I3429807615,104
Z1349726,V3761280594,116
Z1349726,W4780961325,55
Z1349726,W5163072984,86
R7095183,L0578623194,63
R7095183,W9250316847,33
R7095183,Z1698045273,106
R7095183,P3247610859,31
R7095183,G9805761423,80
R7095183,R5806923174,34
