plant_code,product_code,volume
6230,R8125740396,121
6230,U0761398425,111
6230,E2190538764,157
6230,A1286470539,93
6230,Q2976485013,212
6230,A8659327041,183
6230,V5076914382,187
6230,J1498263705,55
6230,V3597482016,174
6230,O6429785031,83
6230,M4172089356,97
6230,D6872341095,166
6230,L8076234951,122
6230,F1647038952,145
6230,R5104796823,77
6230,S6073491582,170
6230,J4068732159,93
6230,R6759230184,135
6230,K8453617209,156
6230,R4679302518,197
6230,L3074825691,130
6230,E6892750134,164
6230,Z4628073951,140
6230,N6152938047,147
6230,A4596071328,162
6230,U9158406372,117
6230,R6021937584,136
6230,U7259368041,85
6230,M4903168752,197
6230,M8567302941,128
6230,N8014326957,164
6230,N2798306514,121
6230,E9382061574,124
6230,R3802951674,128
6230,C7540126938,156
6230,T9843762501,142
6230,K4726598130,132
6230,L5072314986,119
6230,U9461358702,100
6230,X6739802541,198
6230,B4317259680,194
6230,N3041786952,68
6230,L1076394285,87
6230,Q7260341985,89
6230,U5694103782,106
6230,V5021384697,178
6230,I2304917658,227
6230,W9085467123,97
6230,I9326840571,175
6230,N6207854319,78
6230,Z8296053417,157
6230,Z1870946253,105
6230,R1754396208,71
6230,I4817926305,210
6230,C1520849637,157
6230,J8439621705,171
6230,S1203497568,162
6230,K7156493208,84
6230,B8130576429,60
6230,G6923047518,120
6230,E2659483071,141
6230,U3691024578,82
6230,E5289401763,154
6230,J2835074169,166
6230,F0752894631,187
6230,T6570394218,202
6230,Y0827316945,109
6230,A1476352980,80
6230,E0965734812,179
6230,G6123075489,101
6230,U1739608452,160
6230,I5703891624,181
6230,B0719546832,134
6230,B0396721584,135
6230,W1437962058,158
6230,Y1928074635,126
6230,T4193052876,170
6230,I6820154937,175
6230,N4631287950,155
6230,J9345107628,106
6230,W3591768204,188
6230,O1273648509,150
6230,L0439165827,122
6230,J7630582194,173
6230,O1630524879,155
6230,G6812475390,149
6230,L8073912456,179
6230,J5824917603,145
6230,D0689321457,191
6230,J1824650379,80
6230,W6035789241,132
6230,T1830295467,87
6230,R1539826074,201
6230,R3071498562,159
6230,N0679381425,159
6230,I7581426093,72
6230,A7851264903,137
6230,P8164729350,120
7878,R8125740396,160
7878,U0761398425,129
7878,E2190538764,96
7878,A1286470539,152
7878,Q2976485013,113
7878,A8659327041,167
7878,V5076914382,138
7878,J1498263705,67
7878,V3597482016,90
7878,O6429785031,123
7878,M4172089356,151
7878,D6872341095,196
7878,L8076234951,85
7878,F1647038952,151
7878,R5104796823,207
7878,S6073491582,125
7878,J4068732159,76
7878,R6759230184,77
7878,K8453617209,114
7878,R4679302518,147
7878,L3074825691,142
7878,E6892750134,139
7878,Z4628073951,193
7878,N6152938047,145
7878,A4596071328,117
7878,U9158406372,69
7878,R6021937584,137
7878,U7259368041,140
7878,M4903168752,93
7878,M8567302941,72
7878,N8014326957,130
7878,N2798306514,190
7878,E9382061574,149
7878,R3802951674,68
7878,C7540126938,190
7878,T9843762501,141
7878,K4726598130,139
7878,L5072314986,162
7878,U9461358702,167
7878,X6739802541,118
7878,B4317259680,181
7878,N3041786952,70
7878,L1076394285,132
7878,Q7260341985,102
