day,plant_code,client_code,product_code,vehicle_id,vehicle_type,qty,standard_size,carry_standard_size,min_standard_size,occupied_size
1,5725,R7806352,V9310657428,1,14.1,7.0,1.6,128,65,11.2
1,5725,R7806352,A8413076952,1,14.1,16.0,2.2,128,65,35.2
1,5725,R7806352,Q0985421763,1,14.1,15.0,1.2,128,65,18.0
1,5725,R7806352,S6420859173,1,14.1,10.0,2.2,128,65,22.0
1,5725,R7806352,M6328951074,1,14.1,11.0,2.0,128,65,22.0
1,5725,R7806352,N5384719062,1,14.1,12.0,1.5,128,65,18.0
1,1445,H6925738,S0671293548,2,9.8,15.0,2.5,87,50,37.5
1,1445,H6925738,Y7548092163,2,9.8,4.0,2.8,87,50,11.2
1,1445,H6925738,D2418607539,2,9.8,17.0,2.2,87,50,37.400000000000006
1,6422,K9865703,T2509648713,3,5.2,1.0,2.4,58,40,2.4
1,6422,K9865703,S6420859173,3,5.2,25.0,2.2,58,40,55.00000000000001
1,1445,K9865703,Y7165389240,4,9.8,16.0,2.7,87,50,43.2
1,1445,K9865703,S0671293548,4,9.8,17.0,2.5,87,50,42.5
1,6422,X2053481,A8413076952,5,14.1,4.0,2.2,128,65,8.8
1,6422,X2053481,M4850173269,5,14.1,12.0,1.8,128,65,21.6
1,6422,X2053481,S0671293548,5,14.1,9.0,2.5,128,65,22.5
1,6422,X2053481,Y7548092163,5,14.1,15.0,2.8,128,65,42.0
1,6422,X2053481,N5384719062,5,14.1,22.0,1.5,128,65,33.0
1,5725,P2809364,S6420859173,6,5.2,24.0,2.2,58,40,52.8
1,5725,P2809364,S0671293548,6,5.2,2.0,2.5,58,40,5.0
1,1445,R7806352,S0671293548,7,14.1,14.0,2.5,128,65,35.0
1,1445,R7806352,Y7548092163,7,14.1,18.0,2.8,128,65,50.4
1,1445,R7806352,Y7165389240,7,14.1,12.0,2.7,128,65,32.400000000000006
1,5725,K9865703,M6328951074,8,5.2,15.0,2.0,58,40,30.0
1,5725,K9865703,Y7548092163,8,5.2,2.0,2.8,58,40,5.6
1,5725,K9865703,D2418607539,8,5.2,10.0,2.2,58,40,22.0
1,5725,R7806352,T2509648713,9,5.2,8.0,2.4,58,40,19.2
1,5725,R7806352,S6420859173,9,5.2,7.0,2.2,58,40,15.400000000000002
1,5725,R7806352,M6328951074,9,5.2,11.0,2.0,58,40,22.0
1,1445,P2809364,S0671293548,10,14.1,18.0,2.5,128,65,45.0
1,1445,P2809364,N5384719062,10,14.1,19.0,1.5,128,65,28.5
1,1445,P2809364,Y7165389240,10,14.1,20.0,2.7,128,65,54.0
1,6422,H6925738,A8413076952,11,5.2,6.0,2.2,58,40,13.2
1,6422,H6925738,Q0985421763,11,5.2,5.0,1.2,58,40,6.0
1,6422,H6925738,S6420859173,11,5.2,10.0,2.2,58,40,22.0
1,6422,H6925738,Y7548092163,11,5.2,6.0,2.8,58,40,16.799999999999997
1,6422,H6925738,T2509648713,12,14.1,16.0,2.4,128,65,38.4
1,6422,H6925738,Q0985421763,12,14.1,2.0,1.2,128,65,2.4
1,6422,H6925738,D2436951087,12,14.1,16.0,1.6,128,65,25.6
1,6422,H6925738,S0671293548,12,14.1,1.0,2.5,128,65,2.5
1,6422,H6925738,Y7548092163,12,14.1,12.0,2.8,128,65,33.599999999999994
1,6422,H6925738,N5384719062,12,14.1,17.0,1.5,128,65,25.5
1,5725,H6925738,T2509648713,13,14.1,1.0,2.4,128,65,2.4
1,5725,H6925738,V9310657428,13,14.1,19.0,1.6,128,65,30.4
1,5725,H6925738,A8413076952,13,14.1,18.0,2.2,128,65,39.6
1,5725,H6925738,M4850173269,13,14.1,18.0,1.8,128,65,32.4
1,5725,H6925738,M6328951074,13,14.1,6.0,2.0,128,65,12.0
