plant_code,product_code,day,volume
1445,D2418607539,7,5.0
5725,S0671293548,7,0.0
6422,M4850173269,7,0.0
5725,Q0985421763,7,0.0
6422,V9310657428,7,0.0
6422,N5384719062,7,0.0
5725,N5384719062,7,0.0
6422,Y7548092163,7,-0.0
5725,T2509648713,7,35.0
6422,S6420859173,7,0.0
5725,S6420859173,7,-0.0
1445,S0671293548,7,12.0
5725,D2436951087,7,-0.0
5725,Y7165389240,7,-0.0
6422,Y7165389240,7,5.0
6422,D2418607539,7,0.0
1445,M4850173269,7,8.0
6422,A8413076952,7,0.0
6422,D2436951087,7,0.0
6422,S0671293548,7,0.0
1445,M6328951074,7,8.0
6422,T2509648713,7,0.0
1445,D2436951087,7,-0.0
1445,Y7165389240,7,-0.0
6422,Q0985421763,7,-0.0
5725,M6328951074,7,-0.0
5725,A8413076952,7,-0.0
5725,Y7548092163,7,-0.0
1445,N5384719062,7,0.0
1445,Q0985421763,7,0.0
1445,Y7548092163,7,-0.0
1445,V9310657428,7,-0.0
5725,M4850173269,7,-0.0
5725,V9310657428,7,14.0
5725,D2418607539,7,0.0
