plant_code,product_code,produce_date,volume
6457,F4810265937,1,2
6457,F4810265937,2,2
6457,F4810265937,3,2
6457,I4628017395,1,2
6457,I4628017395,2,2
6457,I4628017395,3,2
6457,Q8502431769,1,2
6457,Q8502431769,2,2
6457,Q8502431769,3,2
6457,W8190756423,1,2
6457,W8190756423,2,2
6457,W8190756423,3,2
6457,E8601472593,1,2
6457,E8601472593,2,2
6457,E8601472593,3,2
6457,M8951726430,1,2
6457,M8951726430,2,2
6457,M8951726430,3,2
6457,W8572041963,1,2
6457,W8572041963,2,2
6457,W8572041963,3,2
6457,Z8492301576,1,2
6457,Z8492301576,2,2
6457,Z8492301576,3,2
6457,F6509318472,1,2
6457,F6509318472,2,2
6457,F6509318472,3,2
6457,A0147592836,1,2
6457,A0147592836,2,2
6457,A0147592836,3,2
6457,B0598643721,1,2
6457,B0598643721,2,2
6457,B0598643721,3,2
6457,L0914627583,1,2
6457,L0914627583,2,2
6457,L0914627583,3,2
6457,R0576842193,1,2
6457,R0576842193,2,2
6457,R0576842193,3,2
6457,Y0874125639,1,2
6457,Y0874125639,2,2
6457,Y0874125639,3,2
6457,T0921487635,1,2
6457,T0921487635,2,2
6457,T0921487635,3,2
6457,G6105473289,1,2
6457,G6105473289,2,2
6457,G6105473289,3,2
6457,J5609831274,1,2
6457,J5609831274,2,2
6457,J5609831274,3,2
6457,W2413756890,1,2
6457,W2413756890,2,2
6457,W2413756890,3,2
6457,B3790248561,1,2
6457,B3790248561,2,2
6457,B3790248561,3,2
6457,Q8574306129,1,2
6457,Q8574306129,2,2
6457,Q8574306129,3,2
6457,A6093871524,1,2
6457,A6093871524,2,2
6457,A6093871524,3,2
6457,G0694528713,1,2
6457,G0694528713,2,2
6457,G0694528713,3,2
6457,K2483079615,1,2
6457,K2483079615,2,2
6457,K2483079615,3,2
6457,U9367254018,1,2
6457,U9367254018,2,2
6457,U9367254018,3,2
6457,B8570642913,1,2
6457,B8570642913,2,2
6457,B8570642913,3,2
6457,C2194678503,1,2
6457,C2194678503,2,2
6457,C2194678503,3,2
6457,O9103257846,1,2
6457,O9103257846,2,2
6457,O9103257846,3,2
6457,K3059186742,1,2
6457,K3059186742,2,2
6457,K3059186742,3,2
6457,J2803674951,1,2
6457,J2803674951,2,2
6457,J2803674951,3,2
5008,F4810265937,1,2
5008,F4810265937,2,2
5008,F4810265937,3,2
5008,I4628017395,1,2
5008,I4628017395,2,2
5008,I4628017395,3,2
5008,Q8502431769,1,2
5008,Q8502431769,2,2
5008,Q8502431769,3,2
5008,W8190756423,1,2
5008,W8190756423,2,2
5008,W8190756423,3,2
5008,E8601472593,1,2
5008,E8601472593,2,2
5008,E8601472593,3,2
5008,M8951726430,1,2
5008,M8951726430,2,2
5008,M8951726430,3,2
5008,W8572041963,1,2
5008,W8572041963,2,2
5008,W8572041963,3,2
5008,Z8492301576,1,2
5008,Z8492301576,2,2
5008,Z8492301576,3,2
5008,F6509318472,1,2
5008,F6509318472,2,2
5008,F6509318472,3,2
5008,A0147592836,1,2
5008,A0147592836,2,2
5008,A0147592836,3,2
5008,B0598643721,1,2
5008,B0598643721,2,2
5008,B0598643721,3,2
5008,L0914627583,1,2
5008,L0914627583,2,2
5008,L0914627583,3,2
5008,R0576842193,1,2
5008,R0576842193,2,2
5008,R0576842193,3,2
5008,Y0874125639,1,2
5008,Y0874125639,2,2
5008,Y0874125639,3,2
5008,T0921487635,1,2
5008,T0921487635,2,2
5008,T0921487635,3,2
5008,G6105473289,1,2
5008,G6105473289,2,2
5008,G6105473289,3,2
5008,J5609831274,1,2
5008,J5609831274,2,2
5008,J5609831274,3,2
5008,W2413756890,1,2
5008,W2413756890,2,2
5008,W2413756890,3,2
5008,B3790248561,1,2
5008,B3790248561,2,2
5008,B3790248561,3,2
5008,Q8574306129,1,2
5008,Q8574306129,2,2
5008,Q8574306129,3,2
5008,A6093871524,1,2
5008,A6093871524,2,2
5008,A6093871524,3,2
5008,G0694528713,1,2
5008,G0694528713,2,2
5008,G0694528713,3,2
5008,K2483079615,1,2
5008,K2483079615,2,2
5008,K2483079615,3,2
5008,U9367254018,1,2
5008,U9367254018,2,2
5008,U9367254018,3,2
5008,B8570642913,1,2
5008,B8570642913,2,2
5008,B8570642913,3,2
5008,C2194678503,1,2
5008,C2194678503,2,2
5008,C2194678503,3,2
5008,O9103257846,1,2
5008,O9103257846,2,2
5008,O9103257846,3,2
5008,K3059186742,1,2
5008,K3059186742,2,2
5008,K3059186742,3,2
5008,J2803674951,1,2
5008,J2803674951,2,2
5008,J2803674951,3,2
