plant_code,product_code,volume
6457,F4810265937,61
6457,I4628017395,50
6457,Q8502431769,27
6457,W8190756423,38
6457,E8601472593,43
6457,M8951726430,45
6457,W8572041963,54
6457,Z8492301576,89
6457,F6509318472,59
6457,A0147592836,59
6457,B0598643721,62
6457,L0914627583,55
6457,R0576842193,54
6457,Y0874125639,77
6457,T0921487635,70
6457,G6105473289,58
6457,J5609831274,74
6457,W2413756890,42
6457,B3790248561,68
6457,Q8574306129,73
6457,A6093871524,49
6457,G0694528713,42
6457,K2483079615,31
6457,U9367254018,49
6457,B8570642913,81
6457,C2194678503,78
6457,O9103257846,32
6457,K3059186742,64
6457,J2803674951,89
5008,F4810265937,38
5008,I4628017395,29
5008,Q8502431769,33
5008,W8190756423,106
5008,E8601472593,36
5008,M8951726430,44
5008,W8572041963,47
5008,Z8492301576,56
5008,F6509318472,32
5008,A0147592836,59
5008,B0598643721,36
5008,L0914627583,87
5008,R0576842193,76
5008,Y0874125639,88
5008,T0921487635,63
5008,G6105473289,39
5008,J5609831274,55
5008,W2413756890,87
5008,B3790248561,88
5008,Q8574306129,47
5008,A6093871524,55
5008,G0694528713,81
5008,K2483079615,73
5008,U9367254018,34
5008,B8570642913,62
5008,C2194678503,44
5008,O9103257846,36
5008,K3059186742,53
5008,J2803674951,55
