plant_code,product_code,day,volume
3967,H4870651293,7,-0.0
1502,J7153964208,7,1.0
1502,F6798140235,7,0.0
1502,F9154368720,7,-0.0
3967,V0912876453,7,0.0
3967,P2795683104,7,0.0
3967,I3891725640,7,-0.0
1502,V0912876453,7,-0.0
1502,A0148976253,7,-0.0
1502,Q1903845762,7,-0.0
1502,W8541209376,7,0.0
1502,I3891725640,7,0.0
1502,L6257134098,7,0.0
1502,D2847605391,7,0.0
3967,N7893041265,7,0.0
1502,N5206314789,7,0.0
3967,F9154368720,7,-0.0
3967,Z9427361580,7,0.0
3967,Q1903845762,7,0.0
1502,G0291875346,7,-0.0
1502,N3968425071,7,0.0
3967,R1684503297,7,0.0
1502,P2795683104,7,0.0
3967,Y0143857926,7,0.0
1502,F5397840216,7,0.0
3967,A0148976253,7,-0.0
1502,D8627941503,7,-0.0
3967,U8570641392,7,-0.0
3967,D2847605391,7,0.0
3967,N5206314789,7,0.0
1502,U8570641392,7,0.0
3967,D7462150389,7,0.0
1502,K9807615423,7,29.0
3967,G0291875346,7,0.0
3967,K9807615423,7,0.0
1502,N7893041265,7,0.0
3967,J7153964208,7,0.0
3967,F6798140235,7,0.0
1502,Z9427361580,7,0.0
3967,N3968425071,7,-0.0
3967,F5397840216,7,0.0
1502,R1684503297,7,1.0
1502,E4685390271,7,-0.0
3967,Z5297041386,7,-0.0
1502,H4870651293,7,0.0
3967,L6257134098,7,0.0
3967,W8541209376,7,0.0
3967,D8627941503,7,0.0
1502,Y0143857926,7,0.0
1502,D7462150389,7,-0.0
1502,Z5297041386,7,1.0
3967,E4685390271,7,-0.0
