plant_code,product_code,volume
6803,J4263075189,64
6803,H2473956018,100
6803,J6974320518,96
6803,U1328567490,62
6803,H2473196058,49
6803,O2467513809,137
6803,F6192784503,102
6803,L2834516970,94
6803,N0671543829,81
6803,W0742385916,57
6803,T6045231789,84
6803,D3280176954,62
6803,X2407169583,110
6803,D5874236910,39
6803,M0361728954,92
6803,Z6308729514,100
6803,Z7598416203,54
6803,U8750426193,57
6803,Q6549027318,88
6803,Y5213487096,126
6803,Z3759648102,95
6803,L6294103785,85
6803,M6083795124,100
6803,Y6857192403,108
6803,K2678531904,67
6803,L2851064379,46
6803,N2389046715,57
6803,V9864152703,81
6803,T6934170852,63
6803,X8536791024,75
6803,X9278054631,38
6803,P3867015942,79
6803,R2908157346,79
6803,O7089631542,37
6803,X1820479653,46
6803,O2716038954,53
6803,Y7649201385,40
6803,H4803276591,86
6803,F7153092648,78
6803,G7164895230,97
4148,J4263075189,99
4148,H2473956018,59
4148,J6974320518,82
4148,U1328567490,57
4148,H2473196058,49
4148,O2467513809,102
4148,F6192784503,87
4148,L2834516970,38
4148,N0671543829,86
4148,W0742385916,106
4148,T6045231789,121
4148,D3280176954,48
4148,X2407169583,52
4148,D5874236910,101
4148,M0361728954,53
4148,Z6308729514,40
4148,Z7598416203,102
4148,U8750426193,47
4148,Q6549027318,106
4148,Y5213487096,79
4148,Z3759648102,57
4148,L6294103785,54
4148,M6083795124,71
4148,Y6857192403,91
4148,K2678531904,54
4148,L2851064379,76
4148,N2389046715,43
4148,V9864152703,44
4148,T6934170852,72
4148,X8536791024,59
4148,X9278054631,52
4148,P3867015942,47
4148,R2908157346,111
4148,O7089631542,60
4148,X1820479653,116
4148,O2716038954,142
4148,Y7649201385,65
4148,H4803276591,65
4148,F7153092648,69
4148,G7164895230,39
2757,J4263075189,88
2757,H2473956018,71
2757,J6974320518,115
2757,U1328567490,77
2757,H2473196058,64
2757,O2467513809,148
2757,F6192784503,115
2757,L2834516970,68
2757,N0671543829,39
2757,W0742385916,37
2757,T6045231789,75
2757,D3280176954,107
2757,X2407169583,67
2757,D5874236910,38
2757,M0361728954,115
2757,Z6308729514,104
2757,Z7598416203,45
2757,U8750426193,45
2757,Q6549027318,95
2757,Y5213487096,114
2757,Z3759648102,127
2757,L6294103785,68
2757,M6083795124,67
2757,Y6857192403,52
2757,K2678531904,76
2757,L2851064379,67
2757,N2389046715,101
2757,V9864152703,55
2757,T6934170852,121
2757,X8536791024,111
2757,X9278054631,88
2757,P3867015942,85
2757,R2908157346,75
2757,O7089631542,27
2757,X1820479653,79
2757,O2716038954,132
2757,Y7649201385,43
2757,H4803276591,78
2757,F7153092648,65
2757,G7164895230,47
6112,J4263075189,52
6112,H2473956018,86
6112,J6974320518,54
6112,U1328567490,98
6112,H2473196058,82
6112,O2467513809,66
6112,F6192784503,124
6112,L2834516970,58
6112,N0671543829,60
6112,W0742385916,71
6112,T6045231789,51
6112,D3280176954,82
6112,X2407169583,121
6112,D5874236910,61
6112,M0361728954,107
6112,Z6308729514,84
6112,Z7598416203,84
6112,U8750426193,54
6112,Q6549027318,43
6112,Y5213487096,87
6112,Z3759648102,103
6112,L6294103785,63
6112,M6083795124,108
6112,Y6857192403,48
6112,K2678531904,97
6112,L2851064379,86
6112,N2389046715,53
6112,V9864152703,50
6112,T6934170852,90
6112,X8536791024,80
6112,X9278054631,99
6112,P3867015942,66
6112,R2908157346,96
6112,O7089631542,53
6112,X1820479653,88
6112,O2716038954,60
6112,Y7649201385,65
6112,H4803276591,66
6112,F7153092648,94
6112,G7164895230,59
