plant_code,product_code,volume
3847,Z3095248167,135
3847,X4139270568,114
3847,Y9318746025,132
3847,V1648735209,82
3847,O3286759041,130
3847,O4973608215,56
3847,V3192658704,80
3847,O6290841537,70
3847,D4738650912,132
3847,B0258316479,137
3847,P1638425079,101
3847,W8973426150,36
3847,I1695423870,98
3847,E5308471629,56
3847,W7091345682,47
3847,L6950132784,122
3847,W4283597601,87
3847,C6305148792,114
3847,P3098756241,121
3847,K4932051867,152
3847,A7961380542,142
3847,F8674152039,104
3847,Y1796325840,117
3847,T8942035176,50
3847,B2163045978,154
3847,I4230875196,127
3847,T0283547169,111
3847,T8035927641,66
3847,Z7891364205,105
3847,Z2370519846,74
3847,G5217036894,95
3847,E6408135972,101
3847,L1563240789,157
3847,F6837154029,154
3847,C0872951436,61
3847,K7129645038,70
3847,M0395842167,127
3847,G1985072643,139
3847,M8690157423,92
3847,Q5468923107,140
3847,G1935648720,134
3847,U2037814659,80
3847,I8356721490,50
3847,Z9504826173,128
3847,K7856290143,122
3847,C2780541639,105
8848,Z3095248167,81
8848,X4139270568,41
8848,Y9318746025,75
8848,V1648735209,92
8848,O3286759041,103
8848,O4973608215,91
8848,V3192658704,149
8848,O6290841537,116
8848,D4738650912,118
8848,B0258316479,130
8848,P1638425079,61
8848,W8973426150,68
8848,I1695423870,94
8848,E5308471629,77
8848,W7091345682,53
8848,L6950132784,92
8848,W4283597601,118
8848,C6305148792,134
8848,P3098756241,130
8848,K4932051867,152
8848,A7961380542,83
8848,F8674152039,70
8848,Y1796325840,66
8848,T8942035176,81
8848,B2163045978,59
8848,I4230875196,127
8848,T0283547169,102
8848,T8035927641,85
8848,Z7891364205,75
8848,Z2370519846,67
8848,G5217036894,111
8848,E6408135972,92
8848,L1563240789,120
8848,F6837154029,128
8848,C0872951436,92
8848,K7129645038,115
8848,M0395842167,125
8848,G1985072643,137
8848,M8690157423,184
8848,Q5468923107,113
8848,G1935648720,95
8848,U2037814659,109
8848,I8356721490,67
8848,Z9504826173,119
8848,K7856290143,116
8848,C2780541639,143
5024,Z3095248167,73
5024,X4139270568,94
5024,Y9318746025,100
5024,V1648735209,53
5024,O3286759041,79
5024,O4973608215,45
5024,V3192658704,138
5024,O6290841537,89
5024,D4738650912,136
5024,B0258316479,135
5024,P1638425079,48
5024,W8973426150,47
5024,I1695423870,121
5024,E5308471629,100
5024,W7091345682,52
5024,L6950132784,133
5024,W4283597601,130
5024,C6305148792,147
5024,P3098756241,87
5024,K4932051867,158
5024,A7961380542,54
5024,F8674152039,114
5024,Y1796325840,54
5024,T8942035176,97
5024,B2163045978,156
5024,I4230875196,66
5024,T0283547169,85
5024,T8035927641,140
5024,Z7891364205,57
5024,Z2370519846,128
5024,G5217036894,67
5024,E6408135972,92
5024,L1563240789,138
5024,F6837154029,58
5024,C0872951436,107
5024,K7129645038,85
5024,M0395842167,131
5024,G1985072643,135
5024,M8690157423,68
5024,Q5468923107,113
5024,G1935648720,88
5024,U2037814659,56
5024,I8356721490,79
5024,Z9504826173,105
5024,K7856290143,102
5024,C2780541639,65
