plant_code,product_code,volume
9402,T4307698251,88
9402,K4013692785,49
9402,H0867912453,31
9402,X0938265471,84
9402,O1984370265,30
9402,L3257061498,102
9402,U6573092841,59
9402,T8049132576,40
9402,M2894167053,92
9402,V6748931025,37
9402,M6723890541,39
9402,W9013674258,88
9402,D3471256089,85
9402,B0176983452,41
9402,Y1384702956,56
9402,Y8573601942,78
9402,S3579620814,66
9402,Z1475602893,85
9402,G7605328194,66
9402,W3749806521,106
9402,N0124593786,54
9402,J8754021369,91
9402,Q3012564798,27
9402,R6149078523,89
9402,B9873265140,96
9402,C8751960342,79
9402,Z1267538904,41
9402,P6108375492,79
9402,B3268910574,133
9402,X9524081736,98
9402,H5024936871,81
9402,X3281794560,33
9402,N0593874612,54
9402,V3847196502,83
9402,W4276913508,96
9402,A3915402876,46
9402,H9278631405,61
9402,F6821970534,39
9402,W0426897513,75
9402,U7932860451,83
9402,B4708956132,108
9402,U4065329187,85
9402,D4312897506,104
8362,T4307698251,100
8362,K4013692785,43
8362,H0867912453,64
8362,X0938265471,92
8362,O1984370265,43
8362,L3257061498,75
8362,U6573092841,43
8362,T8049132576,62
8362,M2894167053,95
8362,V6748931025,54
8362,M6723890541,61
8362,W9013674258,62
8362,D3471256089,99
8362,B0176983452,102
8362,Y1384702956,60
8362,Y8573601942,54
8362,S3579620814,38
8362,Z1475602893,83
8362,G7605328194,73
8362,W3749806521,40
8362,N0124593786,47
8362,J8754021369,55
8362,Q3012564798,28
8362,R6149078523,88
8362,B9873265140,85
8362,C8751960342,84
8362,Z1267538904,83
8362,P6108375492,43
8362,B3268910574,158
8362,X9524081736,109
8362,H5024936871,61
8362,X3281794560,44
8362,N0593874612,92
8362,V3847196502,99
8362,W4276913508,110
8362,A3915402876,73
8362,H9278631405,65
8362,F6821970534,66
8362,W0426897513,52
8362,U7932860451,63
8362,B4708956132,98
8362,U4065329187,92
8362,D4312897506,90
4427,T4307698251,45
4427,K4013692785,53
4427,H0867912453,69
4427,X0938265471,53
4427,O1984370265,41
4427,L3257061498,106
4427,U6573092841,30
4427,T8049132576,84
4427,M2894167053,42
4427,V6748931025,40
4427,M6723890541,49
4427,W9013674258,108
4427,D3471256089,97
4427,B0176983452,56
4427,Y1384702956,83
4427,Y8573601942,60
4427,S3579620814,45
4427,Z1475602893,121
4427,G7605328194,64
4427,W3749806521,114
4427,N0124593786,84
4427,J8754021369,42
4427,Q3012564798,34
4427,R6149078523,88
4427,B9873265140,96
4427,C8751960342,95
4427,Z1267538904,112
4427,P6108375492,79
4427,B3268910574,135
4427,X9524081736,63
4427,H5024936871,36
4427,X3281794560,71
4427,N0593874612,66
4427,V3847196502,77
4427,W4276913508,61
4427,A3915402876,103
4427,H9278631405,41
4427,F6821970534,33
4427,W0426897513,44
4427,U7932860451,69
4427,B4708956132,54
4427,U4065329187,40
4427,D4312897506,79
1710,T4307698251,94
1710,K4013692785,48
1710,H0867912453,67
1710,X0938265471,80
1710,O1984370265,60
1710,L3257061498,99
1710,U6573092841,40
1710,T8049132576,39
1710,M2894167053,53
1710,V6748931025,34
1710,M6723890541,98
1710,W9013674258,51
1710,D3471256089,92
1710,B0176983452,78
1710,Y1384702956,62
1710,Y8573601942,43
1710,S3579620814,36
1710,Z1475602893,69
1710,G7605328194,44
1710,W3749806521,72
1710,N0124593786,37
1710,J8754021369,102
1710,Q3012564798,53
1710,R6149078523,37
1710,B9873265140,120
1710,C8751960342,86
1710,Z1267538904,104
1710,P6108375492,44
1710,B3268910574,73
1710,X9524081736,55
1710,H5024936871,55
1710,X3281794560,65
1710,N0593874612,60
1710,V3847196502,83
1710,W4276913508,86
1710,A3915402876,48
1710,H9278631405,37
1710,F6821970534,41
1710,W0426897513,102
1710,U7932860451,52
1710,B4708956132,95
1710,U4065329187,69
1710,D4312897506,66
