client_code,product_code,volume
S6194537,T4307698251,48
S6194537,X0938265471,74
S6194537,K4013692785,35
S6194537,H0867912453,101
S6194537,O1984370265,97
S6194537,L3257061498,36
S6194537,M2894167053,96
S6194537,V6748931025,47
S6194537,M6723890541,44
S6194537,W9013674258,108
S6194537,D3471256089,44
S6194537,B0176983452,65
S6194537,Y1384702956,56
S6194537,Y8573601942,97
S6194537,S3579620814,43
S6194537,Z1475602893,40
S6194537,G7605328194,105
S6194537,W3749806521,95
S6194537,N0124593786,63
S6194537,J8754021369,94
S6194537,Q3012564798,53
S6194537,R6149078523,118
S6194537,B9873265140,46
S6194537,C8751960342,91
S6194537,Z1267538904,83
S6194537,P6108375492,36
S6194537,B3268910574,72
S6194537,X9524081736,37
S6194537,H5024936871,35
S6194537,X3281794560,85
S6194537,N0593874612,57
S6194537,V3847196502,47
S6194537,A3915402876,33
S6194537,W4276913508,86
S6194537,H9278631405,70
S6194537,F6821970534,50
S6194537,W0426897513,31
S6194537,U7932860451,87
S6194537,B4708956132,73
S6194537,U4065329187,61
S6194537,T8049132576,93
H2104965,T4307698251,102
H2104965,X0938265471,59
H2104965,O1984370265,88
H2104965,L3257061498,88
H2104965,U6573092841,115
H2104965,M2894167053,89
H2104965,M6723890541,117
H2104965,W9013674258,77
H2104965,D3471256089,35
H2104965,B0176983452,108
H2104965,S3579620814,55
H2104965,Z1475602893,117
H2104965,G7605328194,101
H2104965,N0124593786,91
H2104965,Q3012564798,79
H2104965,B9873265140,58
H2104965,Z1267538904,73
H2104965,X3281794560,89
H2104965,N0593874612,54
H2104965,V3847196502,85
H2104965,A3915402876,92
H2104965,W4276913508,71
H2104965,W0426897513,100
H2104965,U7932860451,51
H2104965,B4708956132,49
H2104965,U4065329187,88
H2104965,D4312897506,66
H2104965,T8049132576,36
X9147860,H9278631405,44
X9147860,X0938265471,69
X9147860,Z1267538904,107
X9147860,F6821970534,63
X9147860,Y8573601942,54
X9147860,H0867912453,87
X9147860,W0426897513,110
X9147860,X9524081736,92
X9147860,X3281794560,73
X9147860,H5024936871,71
X9147860,B4708956132,72
X9147860,G7605328194,42
X9147860,V6748931025,79
X9147860,N0124593786,74
X9147860,J8754021369,30
X9147860,T8049132576,82
X9147860,W9013674258,54
C4902378,R6149078523,77
C4902378,H9278631405,85
C4902378,B9873265140,87
C4902378,X0938265471,88
C4902378,Y8573601942,108
C4902378,N0593874612,86
C4902378,L3257061498,119
C4902378,G7605328194,39
C4902378,B4708956132,117
C4902378,U6573092841,45
C4902378,M2894167053,99
C4902378,N0124593786,62
C4902378,J8754021369,48
U4625879,Z1267538904,108
U4625879,Y1384702956,65
U4625879,S3579620814,108
U4625879,B3268910574,45
U4625879,O1984370265,47
U4625879,X3281794560,92
U4625879,X9524081736,66
U4625879,W0426897513,90
U4625879,Z1475602893,102
U4625879,V3847196502,47
U4625879,M2894167053,52
U4625879,W3749806521,42
U4625879,V6748931025,99
U4625879,D4312897506,34
U4625879,M6723890541,33
U4625879,T8049132576,42
U4625879,Q3012564798,54
Q8632791,T4307698251,88
Q8632791,X0938265471,78
Q8632791,H0867912453,49
Q8632791,M2894167053,87
Q8632791,V6748931025,31
Q8632791,M6723890541,75
Q8632791,W9013674258,46
Q8632791,D3471256089,36
Q8632791,B0176983452,87
Q8632791,S3579620814,95
Q8632791,Z1475602893,81
Q8632791,W3749806521,97
Q8632791,N0124593786,40
Q8632791,R6149078523,111
Q8632791,P6108375492,72
Q8632791,B3268910574,61
Q8632791,X9524081736,106
Q8632791,V3847196502,41
Q8632791,H9278631405,110
Q8632791,W0426897513,89
Q8632791,U7932860451,52
Q8632791,B4708956132,31
Q8632791,U4065329187,51
Q8632791,D4312897506,109
Q8632791,T8049132576,100
V6209315,R6149078523,42
V6209315,T4307698251,84
V6209315,X9524081736,66
V6209315,B3268910574,112
V6209315,H5024936871,45
V6209315,N0593874612,70
V6209315,V3847196502,52
V6209315,L3257061498,72
V6209315,U6573092841,44
V6209315,B4708956132,106
V6209315,A3915402876,67
V6209315,N0124593786,67
N6908475,H0867912453,77
N6908475,F6821970534,34
N6908475,U7932860451,52
N6908475,V3847196502,39
N6908475,L3257061498,62
N6908475,G7605328194,107
N6908475,W3749806521,84
N6908475,U4065329187,37
N6908475,A3915402876,110
N6908475,W4276913508,58
N6908475,J8754021369,108
N6908475,D4312897506,35
N6908475,W9013674258,107
K5089673,T4307698251,86
K5089673,K4013692785,117
K5089673,X0938265471,58
K5089673,L3257061498,88
K5089673,M2894167053,101
K5089673,T8049132576,58
K5089673,M6723890541,72
K5089673,W9013674258,118
K5089673,D3471256089,84
K5089673,B0176983452,74
K5089673,Y1384702956,105
K5089673,Z1475602893,114
K5089673,G7605328194,90
K5089673,W3749806521,59
K5089673,Q3012564798,42
K5089673,R6149078523,94
K5089673,B9873265140,109
K5089673,C8751960342,80
K5089673,Z1267538904,63
K5089673,P6108375492,36
K5089673,X9524081736,38
K5089673,H5024936871,51
K5089673,X3281794560,54
K5089673,N0593874612,101
K5089673,W4276913508,78
K5089673,W0426897513,59
K5089673,U7932860451,90
K5089673,B4708956132,67
K5089673,U4065329187,111
K5089673,D4312897506,106
R6754283,B9873265140,56
R6754283,X0938265471,95
R6754283,H0867912453,57
R6754283,Y1384702956,95
R6754283,P6108375492,88
R6754283,B3268910574,93
R6754283,H5024936871,41
R6754283,L3257061498,37
R6754283,W4276913508,108
R6754283,U4065329187,36
R6754283,J8754021369,77
R6754283,T8049132576,71
R6754283,W9013674258,54
R6754283,M6723890541,103
I2639740,Z1267538904,108
I2639740,S3579620814,31
I2639740,X9524081736,88
I2639740,B3268910574,92
I2639740,U7932860451,64
I2639740,Z1475602893,103
I2639740,L3257061498,116
I2639740,D4312897506,87
T6172549,R6149078523,32
T6172549,B0176983452,71
T6172549,F6821970534,51
T6172549,P6108375492,33
T6172549,X9524081736,95
T6172549,L3257061498,93
T6172549,M2894167053,46
T6172549,W4276913508,77
T6172549,N0124593786,51
T6172549,W9013674258,31
H7934012,X0938265471,102
H7934012,H0867912453,97
H7934012,O1984370265,76
H7934012,U6573092841,92
H7934012,T8049132576,67
H7934012,V6748931025,80
H7934012,M6723890541,41
H7934012,W9013674258,83
H7934012,B0176983452,101
H7934012,Y1384702956,77
H7934012,Y8573601942,50
H7934012,W3749806521,101
H7934012,N0124593786,101
H7934012,R6149078523,64
H7934012,B9873265140,118
H7934012,C8751960342,113
H7934012,B3268910574,80
H7934012,X9524081736,76
H7934012,X3281794560,82
H7934012,V3847196502,70
H7934012,A3915402876,87
H7934012,W4276913508,112
H7934012,F6821970534,48
H7934012,W0426897513,92
H7934012,B4708956132,105
H7934012,U4065329187,90
H7934012,D4312897506,31
K7259813,T4307698251,72
K7259813,H0867912453,54
K7259813,O1984370265,90
K7259813,M2894167053,31
K7259813,V6748931025,65
K7259813,M6723890541,111
K7259813,D3471256089,38
K7259813,Y1384702956,103
K7259813,Y8573601942,108
K7259813,S3579620814,88
