plant_code,product_code,volume
3819,R5910786234,117
3819,Q4831927506,48
3819,H7082615394,149
3819,K7892651304,74
3819,S6307948125,97
3819,E0896325714,107
3819,K4826953071,136
3819,J0748521639,128
3819,C9863074152,87
3819,S2796138540,94
3819,R5492183706,134
3819,Q6095483721,128
3819,V6194583072,169
3819,D2037951864,79
3819,X5892107643,117
3819,Y2416950783,104
3819,O9087145236,112
3819,L8390671245,118
3819,Z3026947518,151
3819,W8690735241,164
3819,P7513062849,60
3819,D7104592368,126
3819,W4162859730,58
3819,V8697235401,72
3819,O1072896534,184
3819,Z5462089713,79
3819,I7382465109,124
3819,A3016847295,84
3819,V6138940725,110
3819,L4605218937,187
3819,S7916023485,98
3819,V7892305641,121
3819,C2813456079,139
3819,N9541673208,103
3819,I2481903765,141
3819,E9352104786,64
3819,G1206493758,134
3819,E2369507184,165
3819,E3578290164,86
3819,T0395821674,152
3819,W6437120958,142
3819,K3745260981,158
3819,F2417059836,86
3819,E2740691538,154
3819,J7463805912,129
3819,X4376052981,102
3819,L8153027694,158
3819,L5860432179,79
3819,S1048359267,92
3819,S8634520197,92
3819,U2851793046,105
3819,G8320597164,144
3819,V8529476031,164
3819,U6093478251,123
3819,T3869415702,169
8648,R5910786234,91
8648,Q4831927506,84
8648,H7082615394,76
8648,K7892651304,142
8648,S6307948125,115
8648,E0896325714,143
8648,K4826953071,127
8648,J0748521639,112
8648,C9863074152,103
8648,S2796138540,127
8648,R5492183706,124
8648,Q6095483721,105
8648,V6194583072,71
8648,D2037951864,141
8648,X5892107643,95
8648,Y2416950783,71
8648,O9087145236,87
8648,L8390671245,95
8648,Z3026947518,83
8648,W8690735241,197
8648,P7513062849,163
8648,D7104592368,159
8648,W4162859730,115
8648,V8697235401,87
8648,O1072896534,108
8648,Z5462089713,75
8648,I7382465109,127
8648,A3016847295,72
8648,V6138940725,217
8648,L4605218937,105
8648,S7916023485,106
8648,V7892305641,73
8648,C2813456079,66
8648,N9541673208,66
8648,I2481903765,64
8648,E9352104786,86
8648,G1206493758,183
8648,E2369507184,72
8648,E3578290164,155
8648,T0395821674,156
8648,W6437120958,124
8648,K3745260981,145
8648,F2417059836,112
8648,E2740691538,57
8648,J7463805912,143
8648,X4376052981,154
8648,L8153027694,143
8648,L5860432179,135
8648,S1048359267,98
8648,S8634520197,165
8648,U2851793046,126
8648,G8320597164,100
8648,V8529476031,168
8648,U6093478251,233
8648,T3869415702,96
5481,R5910786234,70
5481,Q4831927506,85
5481,H7082615394,131
5481,K7892651304,73
5481,S6307948125,133
5481,E0896325714,136
5481,K4826953071,124
5481,J0748521639,78
5481,C9863074152,142
5481,S2796138540,147
5481,R5492183706,75
5481,Q6095483721,137
5481,V6194583072,166
5481,D2037951864,118
5481,X5892107643,75
5481,Y2416950783,94
5481,O9087145236,139
5481,L8390671245,129
5481,Z3026947518,70
5481,W8690735241,133
5481,P7513062849,102
5481,D7104592368,139
5481,W4162859730,111
5481,V8697235401,97
5481,O1072896534,179
5481,Z5462089713,162
5481,I7382465109,140
5481,A3016847295,173
5481,V6138940725,85
5481,L4605218937,150
5481,S7916023485,57
5481,V7892305641,175
5481,C2813456079,90
5481,N9541673208,172
5481,I2481903765,71
5481,E9352104786,94
5481,G1206493758,90
5481,E2369507184,67
5481,E3578290164,63
5481,T0395821674,99
5481,W6437120958,106
5481,K3745260981,163
5481,F2417059836,105
5481,E2740691538,63
5481,J7463805912,52
5481,X4376052981,154
5481,L8153027694,124
5481,L5860432179,132
5481,S1048359267,108
5481,S8634520197,162
5481,U2851793046,130
5481,G8320597164,16
