plant_code,product_code,produce_date,volume
8728,Y0592387461,1,2
8728,Y0592387461,2,2
8728,Y0592387461,3,2
8728,N9312867405,1,2
8728,N9312867405,2,2
8728,N9312867405,3,2
8728,B7543169820,1,2
8728,B7543169820,2,2
8728,B7543169820,3,2
8728,F7309214856,1,2
8728,F7309214856,2,2
8728,F7309214856,3,2
8728,V7809326154,1,2
8728,V7809326154,2,2
8728,V7809326154,3,2
8728,K1089325746,1,2
8728,K1089325746,2,2
8728,K1089325746,3,2
8728,O1247685039,1,2
8728,O1247685039,2,2
8728,O1247685039,3,2
8728,S2674508139,1,2
8728,S2674508139,2,2
8728,S2674508139,3,2
8728,U3520789641,1,2
8728,U3520789641,2,2
8728,U3520789641,3,2
8728,A2403851796,1,2
8728,A2403851796,2,2
8728,A2403851796,3,2
8728,S4018539672,1,2
8728,S4018539672,2,2
8728,S4018539672,3,2
8728,I9514867320,1,2
8728,I9514867320,2,2
8728,I9514867320,3,2
8728,L7391468025,1,2
8728,L7391468025,2,2
8728,L7391468025,3,2
8728,S6518947230,1,2
8728,S6518947230,2,2
8728,S6518947230,3,2
8728,C1730826945,1,2
8728,C1730826945,2,2
8728,C1730826945,3,2
8728,Z0374256189,1,2
8728,Z0374256189,2,2
8728,Z0374256189,3,2
8728,Q5647380921,1,2
8728,Q5647380921,2,2
8728,Q5647380921,3,2
8728,G0861974352,1,2
8728,G0861974352,2,2
8728,G0861974352,3,2
8728,Y4928507631,1,2
8728,Y4928507631,2,2
8728,Y4928507631,3,2
8728,I7985420136,1,2
8728,I7985420136,2,2
8728,I7985420136,3,2
8728,O6514097328,1,2
8728,O6514097328,2,2
8728,O6514097328,3,2
8728,M5780421396,1,2
8728,M5780421396,2,2
8728,M5780421396,3,2
8728,X0128395467,1,2
8728,X0128395467,2,2
8728,X0128395467,3,2
8728,E5672419083,1,2
8728,E5672419083,2,2
8728,E5672419083,3,2
8728,P8150234796,1,2
8728,P8150234796,2,2
8728,P8150234796,3,2
8728,A9024658371,1,2
8728,A9024658371,2,2
8728,A9024658371,3,2
8728,M5213497608,1,2
8728,M5213497608,2,2
8728,M5213497608,3,2
9130,Y0592387461,1,2
9130,Y0592387461,2,2
9130,Y0592387461,3,2
9130,N9312867405,1,2
9130,N9312867405,2,2
9130,N9312867405,3,2
9130,B7543169820,1,2
9130,B7543169820,2,2
9130,B7543169820,3,2
9130,F7309214856,1,2
9130,F7309214856,2,2
9130,F7309214856,3,2
9130,V7809326154,1,2
9130,V7809326154,2,2
9130,V7809326154,3,2
9130,K1089325746,1,2
9130,K1089325746,2,2
9130,K1089325746,3,2
9130,O1247685039,1,2
9130,O1247685039,2,2
9130,O1247685039,3,2
9130,S2674508139,1,2
9130,S2674508139,2,2
9130,S2674508139,3,2
9130,U3520789641,1,2
9130,U3520789641,2,2
9130,U3520789641,3,2
9130,A2403851796,1,2
9130,A2403851796,2,2
9130,A2403851796,3,2
9130,S4018539672,1,2
9130,S4018539672,2,2
9130,S4018539672,3,2
9130,I9514867320,1,2
9130,I9514867320,2,2
9130,I9514867320,3,2
9130,L7391468025,1,2
9130,L7391468025,2,2
9130,L7391468025,3,2
9130,S6518947230,1,2
9130,S6518947230,2,2
9130,S6518947230,3,2
9130,C1730826945,1,2
9130,C1730826945,2,2
9130,C1730826945,3,2
9130,Z0374256189,1,2
9130,Z0374256189,2,2
9130,Z0374256189,3,2
9130,Q5647380921,1,2
9130,Q5647380921,2,2
9130,Q5647380921,3,2
9130,G0861974352,1,2
9130,G0861974352,2,2
9130,G0861974352,3,2
9130,Y4928507631,1,2
9130,Y4928507631,2,2
9130,Y4928507631,3,2
9130,I7985420136,1,2
9130,I7985420136,2,2
9130,I7985420136,3,2
9130,O6514097328,1,2
9130,O6514097328,2,2
9130,O6514097328,3,2
9130,M5780421396,1,2
9130,M5780421396,2,2
9130,M5780421396,3,2
9130,X0128395467,1,2
9130,X0128395467,2,2
9130,X0128395467,3,2
9130,E5672419083,1,2
9130,E5672419083,2,2
9130,E5672419083,3,2
9130,P8150234796,1,2
9130,P8150234796,2,2
9130,P8150234796,3,2
9130,A9024658371,1,2
9130,A9024658371,2,2
9130,A9024658371,3,2
9130,M5213497608,1,2
9130,M5213497608,2,2
9130,M5213497608,3,2
