plant_code,product_code,volume
8728,Y0592387461,43
8728,N9312867405,50
8728,B7543169820,48
8728,F7309214856,84
8728,V7809326154,60
8728,K1089325746,37
8728,O1247685039,28
8728,S2674508139,45
8728,U3520789641,27
8728,A2403851796,49
8728,S4018539672,39
8728,I9514867320,58
8728,L7391468025,39
8728,S6518947230,27
8728,C1730826945,31
8728,Z0374256189,23
8728,Q5647380921,48
8728,G0861974352,94
8728,Y4928507631,37
8728,I7985420136,75
8728,O6514097328,59
8728,M5780421396,42
8728,X0128395467,40
8728,E5672419083,59
8728,P8150234796,40
8728,A9024658371,88
8728,M5213497608,93
9130,Y0592387461,44
9130,N9312867405,36
9130,B7543169820,55
9130,F7309214856,86
9130,V7809326154,45
9130,K1089325746,35
9130,O1247685039,46
9130,S2674508139,20
9130,U3520789641,45
9130,A2403851796,58
9130,S4018539672,34
9130,I9514867320,74
9130,L7391468025,66
9130,S6518947230,40
9130,C1730826945,76
9130,Z0374256189,63
9130,Q5647380921,61
9130,G0861974352,106
9130,Y4928507631,51
9130,I7985420136,66
9130,O6514097328,45
9130,M5780421396,21
9130,X0128395467,46
9130,E5672419083,32
9130,P8150234796,28
9130,A9024658371,71
9130,M5213497608,54
