day,plant_code,client_code,vehicle_id,vehicle_type,qty,carry_standard_size,min_standard_size,occupied_size
1,1320,A5682917,628,10.9,4.0,118,73,5.6
1,1320,C0437926,31,10.9,55.0,118,73,66.0
1,1320,D9418026,47,17.4,56.0,151,92,128.79999999999998
1,1320,G4563102,1,17.4,94.0,151,92,131.6
1,1320,J5316872,295,17.7,65.0,158,107,156.0
1,1320,L2035694,4,17.7,92.0,158,107,156.4
1,1320,L2035694,80,17.7,68.0,158,107,156.39999999999998
1,1320,L2035694,81,17.7,10.0,158,107,23.0
1,1320,L2035694,83,17.4,61.0,151,92,146.4
1,1320,L2035694,335,10.9,58.0,118,73,81.19999999999999
1,1320,N5864931,58,10.9,46.0,118,73,55.199999999999996
1,1320,N5864931,64,17.7,105.0,158,107,157.5
1,1320,N5864931,65,17.4,2.0,151,92,3.0
1,1320,N5864931,66,17.7,65.0,158,107,156.0
1,1320,Q3716840,290,17.7,46.0,158,107,69.0
1,1320,Q6943125,6,17.7,65.0,158,107,156.0
1,1320,Q6943125,7,17.4,29.0,151,92,69.6
1,1320,R2158037,42,17.4,85.0,151,92,144.5
1,1320,R2158037,43,17.7,68.0,158,107,156.39999999999998
1,1320,R2158037,44,17.7,33.0,158,107,46.199999999999996
1,1320,R2158037,67,17.4,109.0,151,92,130.79999999999998
1,1320,R2158037,101,17.7,65.0,158,107,156.0
1,1320,W4578936,63,10.9,7.0,118,73,8.4
1,1320,Z9482157,5,17.7,92.0,158,107,156.4
1,3594,C0437926,499,10.9,35.0,118,73,52.5
1,3594,C7190628,71,17.7,112.0,158,107,156.79999999999998
1,3594,C7190628,288,17.7,55.0,158,107,115.5
1,3594,D9418026,91,10.9,50.0,118,73,90.0
1,3594,D9418026,107,10.9,92.0,118,73,110.39999999999999
1,3594,D9418026,358,10.9,2.0,118,73,4.0
1,3594,G4563102,54,10.9,56.0,118,73,112.0
1,3594,G4563102,604,10.9,40.0,118,73,60.0
1,3594,I0291856,29,17.7,68.0,158,107,156.39999999999998
1,3594,I0291856,55,10.9,55.0,118,73,66.0
1,3594,I0291856,57,10.9,48.0,118,73,76.80000000000001
1,3594,J3018469,286,17.7,60.0,158,107,90.0
1,3594,J5316872,284,17.7,94.0,158,107,103.4
1,3594,K0841352,539,10.9,85.0,118,73,102.0
1,3594,K0841352,613,10.9,28.0,118,73,64.39999999999999
1,3594,L2035694,320,17.7,79.0,158,107,158.0
1,3594,L8503714,20,17.7,112.0,158,107,156.79999999999998
1,3594,L8503714,69,10.9,34.0,118,73,78.19999999999999
1,3594,L8503714,70,10.9,31.0,118,73,65.10000000000001
1,3594,M0892617,280,17.7,89.0,158,107,133.5
1,3594,M0892617,287,17.7,58.0,158,107,121.80000000000001
1,3594,M8305697,19,10.9,74.0,118,73,81.4
1,3594,M8305697,30,10.9,58.0,118,73,87.0
1,3594,M8305697,76,17.7,12.0,158,107,22.799999999999997
1,3594,N5864931,82,17.4,77.0,151,92,138.6
1,3594,N5864931,111,10.9,53.0,118,73,79.5
1,3594,Q6943125,352,10.9,24.0,118,73,50.400000000000006
1,3594,R2158037,60,10.9,27.0,118,73,51.3
1,3594,R2158037,75,17.7,4.0,158,107,7.2
1,3594,R2158037,332,17.7,63.0,158,107,157.5
1,3594,R2158037,582,10.9,52.0,118,73,109.2
1,3594,R5629734,281,17.7,91.0,158,107,109.2
1,3594,R5629734,282,17.7,68.0,158,107,156.39999999999998
1,3594,R5629734,283,17.4,12.0,151,92,27.599999999999998
1,3594,W4578936,39,10.9,37.0,118,73,85.1
1,3594,W4578936,40,17.7,28.0,158,107,58.800000000000004
1,3594,W4578936,41,17.7,79.0,158,107,158.0
1,3594,W4578936,45,10.9,31.0,118,73,86.8
1,3594,W4578936,87,10.9,56.0,118,73,100.8
1,3594,W4578936,587,17.4,51.0,151,92,127.5
1,9683,A5682917,97,10.9,42.0,118,73,109.2
1,9683,C7190628,293,17.7,43.0,158,107,51.6
1,9683,D3760245,285,17.7,106.0,158,107,127.19999999999999
1,9683,D9418026,96,10.9,57.0,118,73,79.8
1,9683,G4563102,104,17.7,10.0,158,107,17.0
1,9683,G4563102,115,10.9,24.0,118,73,60.0
1,9683,G4563102,134,17.4,60.0,151,92,149.5
1,9683,I0291856,169,17.7,103.0,158,107,154.5
1,9683,J5316872,292,17.7,31.0,158,107,43.4
