day,plant_code,client_code,product_code,vehicle_id,vehicle_type,qty
1,1320,G4563102,H7981243650,1,17.4,94.0
2,1320,D9418026,U4129586307,2,10.9,65.0
2,1320,I0291856,K5382491760,3,17.7,21.0
1,1320,L2035694,U4129586307,4,17.7,92.0
1,1320,Z9482157,U4129586307,5,17.7,92.0
1,1320,Q6943125,V3618427905,6,17.7,65.0
1,1320,Q6943125,V3618427905,7,17.4,29.0
2,1320,K0841352,K5382491760,8,10.9,78.0
3,3594,W4578936,F2370865194,9,17.7,60.0
3,1320,W4578936,G5629170438,10,17.4,54.0
3,3594,L8503714,L6413275890,11,10.9,54.0
3,3594,C0437926,F2370865194,12,10.9,42.0
2,1320,I0291856,K5382491760,13,10.9,22.0
3,1320,L8503714,G5629170438,14,17.4,62.0
2,1320,F3452760,V3618427905,15,10.9,49.0
3,1320,C0437926,G5629170438,16,10.9,39.0
2,1320,G4563102,V3618427905,17,10.9,35.0
2,1320,W4578936,L1456320987,18,10.9,25.0
1,3594,M8305697,M6843907512,19,10.9,74.0
1,3594,L8503714,A0691457328,20,17.7,112.0
3,1320,Z9482157,G5629170438,21,10.9,39.0
3,3594,A5682917,R5813672940,22,17.7,56.0
3,3594,A5682917,R5813672940,23,17.7,55.0
2,1320,D9418026,H7981243650,24,17.7,109.0
3,3594,K0841352,U4863721950,25,17.7,98.0
3,1320,Q6943125,G5629170438,26,17.7,25.0
3,3594,K0841352,H3165420978,27,17.7,3.0
3,3594,D3760245,F2370865194,28,17.7,12.0
1,3594,I0291856,X0548391762,29,17.7,68.0
1,3594,M8305697,X6280534791,30,10.9,58.0
1,1320,C0437926,K5382491760,31,10.9,55.0
3,3594,L8503714,F2370865194,32,10.9,37.0
3,3594,G4563102,X6280534791,33,10.9,32.0
2,1320,G4563102,U4129586307,34,10.9,30.0
3,1320,F3452760,G5629170438,35,10.9,27.0
3,3594,R5629734,L6413275890,36,10.9,18.0
3,3594,R2158037,L6413275890,37,10.9,4.0
3,3594,C0437926,U4863721950,38,10.9,1.0
1,3594,W4578936,X0548391762,39,10.9,37.0
1,3594,W4578936,X6159782043,40,17.7,28.0
1,3594,W4578936,K5498067231,41,17.7,79.0
1,1320,R2158037,U4129586307,42,17.4,85.0
1,1320,R2158037,G5629170438,43,17.7,68.0
1,1320,R2158037,H7981243650,44,17.7,33.0
1,3594,W4578936,R5813672940,45,10.9,31.0
2,1320,M8305697,L1456320987,46,10.9,36.0
1,1320,D9418026,G5629170438,47,17.4,56.0
3,1320,M8305697,G5629170438,48,17.7,68.0
3,1320,M8305697,G5629170438,49,10.9,38.0
2,1320,L2035694,L1456320987,50,17.4,82.0
2,1320,Z9482157,G5629170438,51,17.7,68.0
2,1320,I0291856,V3618427905,52,17.7,64.0
