plant_code,product_code,volume
4907,J4139726805,19
4907,D7129835064,28
4907,X8457692130,21
4907,N4592806371,8
4907,H3941267085,50
4907,S5807614329,34
4907,N0917542683,16
4907,I4875290316,25
4907,C9385716204,62
4907,N2195837460,28
4907,B3948620751,27
4907,F3284091675,10
4907,O9701532864,76
4907,V6084531927,26
4907,R8012653497,37
4907,U5934178620,21
4907,D5726910348,38
6072,J4139726805,40
6072,D7129835064,31
6072,X8457692130,17
6072,N4592806371,10
6072,H3941267085,20
6072,S5807614329,19
6072,N0917542683,43
6072,I4875290316,24
6072,C9385716204,34
6072,N2195837460,32
6072,B3948620751,24
6072,F3284091675,19
6072,O9701532864,51
6072,V6084531927,33
6072,R8012653497,17
6072,U5934178620,12
5413,J4139726805,36
5413,D7129835064,38
5413,X8457692130,24
5413,N4592806371,8
5413,H3941267085,21
5413,S5807614329,23
5413,N0917542683,30
5413,I4875290316,22
5413,C9385716204,36
5413,N2195837460,30
5413,B3948620751,27
5413,F3284091675,16
5413,O9701532864,65
5413,V6084531927,36
5413,R8012653497,21
5413,U5934178620,19
5413,D5726910348,36
