plant_code,product_code,volume
9373,M7415628390,47
9373,H5308674291,85
9373,B0981356427,153
9373,V7543926018,132
9373,U8459076231,74
9373,N0278364915,91
9373,L1376042958,88
9373,F2014698375,66
9373,D1632409578,80
9373,M8210594763,95
9373,L6841739250,83
9373,X4326705189,96
9373,G1230578496,131
9373,P8594031627,126
8030,M7415628390,47
8030,H5308674291,73
8030,B0981356427,111
8030,V7543926018,128
8030,U8459076231,69
8030,N0278364915,58
8030,L1376042958,84
8030,F2014698375,91
8030,D1632409578,89
8030,M8210594763,119
8030,L6841739250,160
8030,X4326705189,113
8030,G1230578496,108
8030,P8594031627,53
