client_code,product_code,volume
J5380941,M7415628390,50
Y5863019,M7415628390,31
Y5863019,B0981356427,64
Y5863019,V7543926018,97
Y5863019,U8459076231,102
Y5863019,N0278364915,77
Y5863019,L1376042958,84
Y5863019,F2014698375,41
Y5863019,L6841739250,119
Y5863019,X4326705189,53
T2503984,H5308674291,74
T2503984,B0981356427,108
T2503984,L1376042958,97
T2503984,F2014698375,72
T2503984,D1632409578,30
T2503984,L6841739250,61
T2503984,P8594031627,67
C4703619,H5308674291,69
C4703619,V7543926018,107
C4703619,B0981356427,112
C4703619,L1376042958,56
C4703619,F2014698375,36
C4703619,D1632409578,93
C4703619,L6841739250,90
U8103459,M8210594763,85
U8103459,H5308674291,46
S4920685,H5308674291,68
S4920685,B0981356427,82
S4920685,V7543926018,84
S4920685,U8459076231,66
S4920685,L1376042958,95
S4920685,F2014698375,106
S4920685,M8210594763,55
S4920685,L6841739250,104
S4920685,X4326705189,33
S4920685,G1230578496,57
K5047826,B0981356427,89
K5047826,G1230578496,118
K5047826,P8594031627,58
K5047826,N0278364915,88
A8907514,M7415628390,90
A8907514,V7543926018,66
A8907514,B0981356427,45
A8907514,L1376042958,76
A8907514,G1230578496,41
Q3790128,B0981356427,46
Q3790128,N0278364915,51
Q3790128,U8459076231,42
Q3790128,L1376042958,92
Q3790128,F2014698375,59
Q3790128,L6841739250,80
Q3790128,X4326705189,107
Q3790128,G1230578496,60
U4280179,M7415628390,45
U4280179,H5308674291,110
U4280179,B0981356427,94
U4280179,V7543926018,117
U4280179,U8459076231,50
U4280179,N0278364915,100
U4280179,L1376042958,82
U4280179,F2014698375,82
U4280179,D1632409578,98
U4280179,L6841739250,66
U4280179,M8210594763,115
U4280179,X4326705189,85
U4280179,G1230578496,66
U4280179,P8594031627,55
R9032817,M7415628390,61
R9032817,H5308674291,67
R9032817,N0278364915,41
R9032817,L6841739250,113
R9032817,X4326705189,43
R9032817,G1230578496,117
R9032817,P8594031627,61
B4592371,M7415628390,111
B4592371,H5308674291,50
B4592371,U8459076231,112
B4592371,N0278364915,94
B4592371,L1376042958,33
B4592371,F2014698375,31
B4592371,X4326705189,40
B4592371,G1230578496,119
Y7391654,M7415628390,32
Y7391654,H5308674291,61
Y7391654,V7543926018,86
Y7391654,B0981356427,82
Y7391654,U8459076231,91
Y7391654,N0278364915,112
Y7391654,L1376042958,32
Y7391654,F2014698375,72
Y7391654,D1632409578,53
Y7391654,L6841739250,53
Y7391654,M8210594763,88
Y7391654,X4326705189,118
Y7391654,G1230578496,108
Y7391654,P8594031627,67
L5348621,M7415628390,46
L5348621,H5308674291,88
L5348621,B0981356427,64
L5348621,M8210594763,101
B1379542,D1632409578,86
B1379542,H5308674291,70
A9085374,M7415628390,46
A9085374,H5308674291,78
A9085374,B0981356427,115
A9085374,U8459076231,65
A9085374,N0278364915,49
A9085374,L1376042958,95
A9085374,F2014698375,61
A9085374,L6841739250,87
A9085374,D1632409578,72
A9085374,M8210594763,103
A9085374,P8594031627,67
O3764592,H5308674291,34
O3764592,V7543926018,44
O3764592,N0278364915,69
O3764592,L1376042958,80
O3764592,D1632409578,51
O3764592,L6841739250,49
O3764592,P8594031627,57
U9084361,H5308674291,90
U9084361,F2014698375,47
U9084361,L6841739250,89
U9084361,D1632409578,31
U9084361,X4326705189,89
L5703941,B0981356427,110
D4162508,M7415628390,36
D4162508,H5308674291,67
D4162508,B0981356427,87
D4162508,V7543926018,78
D4162508,N0278364915,37
D4162508,U8459076231,76
D4162508,F2014698375,65
D4162508,L6841739250,68
D4162508,D1632409578,42
D4162508,X4326705189,78
D4162508,G1230578496,81
D4162508,P8594031627,83
D1386974,H5308674291,46
D1386974,U8459076231,35
D1386974,F2014698375,60
D1386974,M8210594763,113
D1386974,L6841739250,53
D1386974,X4326705189,103
A1235894,L6841739250,71
A1235894,L1376042958,37
A1235894,U8459076231,64
A1235894,F2014698375,67
T7653841,M7415628390,41
T7653841,H5308674291,93
T7653841,V7543926018,108
T7653841,N0278364915,117
T7653841,L1376042958,91
T7653841,F2014698375,32
T7653841,L6841739250,71
T7653841,D1632409578,67
T7653841,M8210594763,45
T7653841,X4326705189,32
T7653841,G1230578496,82
T7653841,P8594031627,106
X1403672,M7415628390,62
X1403672,H5308674291,104
X1403672,U8459076231,72
X1403672,D1632409578,47
X1403672,G1230578496,51
X1403672,P8594031627,76
V5801793,M7415628390,34
V5801793,B0981356427,109
V5801793,V7543926018,59
V5801793,U8459076231,120
V5801793,L1376042958,32
V5801793,F2014698375,37
V5801793,L6841739250,54
V5801793,M8210594763,85
V5801793,X4326705189,69
V5801793,G1230578496,62
V5801793,P8594031627,52
P4386502,M7415628390,83
P4386502,V7543926018,59
P4386502,N0278364915,99
P4386502,U8459076231,90
P4386502,L1376042958,119
P4386502,F2014698375,32
P4386502,M8210594763,115
P4386502,G1230578496,104
P4386502,P8594031627,97
