day,plant_code,client_code,product_code,vehicle_id,vehicle_type,qty
1,9179,O2897603,Q1854729603,1,17.6,69.0
1,6333,F5036127,O0578234619,2,12.5,49.0
1,6333,A2317049,D4810925367,3,17.6,94.0
1,6333,A2317049,D4810925367,4,17.6,24.0
1,6333,Q7895604,O0578234619,5,17.6,69.0
1,6333,Q7895604,O0578234619,6,12.5,48.0
1,6333,E2376509,A5913064827,7,17.6,66.0
1,6333,E2376509,A5913064827,8,12.5,50.0
1,9179,O2897603,K1742308956,9,17.6,59.0
1,9179,B6528143,K1742308956,10,17.6,59.0
1,6333,N7193540,Y3671820945,11,17.6,47.0
1,6333,N7193540,Y3671820945,12,17.6,47.0
1,6333,N7193540,Y3671820945,13,17.6,21.0
1,6333,D7538126,Y8673140529,14,17.6,57.0
1,6333,D7538126,Y8673140529,15,17.6,57.0
1,9179,A2317049,U6492531807,16,17.6,77.0
1,9179,A2317049,U6492531807,17,17.6,37.0
1,6333,T1890752,D4810925367,18,17.6,94.0
1,6333,T1890752,D4810925367,19,17.6,20.0
1,9179,V8546092,S7263195408,20,17.6,113.0
1,9179,D7538126,E8903462571,21,17.6,47.0
1,9179,D7538126,E8903462571,22,17.6,47.0
1,9179,D7538126,E8903462571,23,17.6,18.0
1,9179,O2897603,L3284075691,24,17.6,66.0
1,9179,O2897603,L3284075691,25,12.5,46.0
1,9179,T1890752,L3284075691,26,17.6,66.0
1,9179,T1890752,L3284075691,27,12.5,45.0
1,9179,E1902743,E8903462571,28,17.6,47.0
1,9179,E1902743,E8903462571,29,17.6,47.0
1,9179,E1902743,E8903462571,30,17.6,5.0
1,9179,Q7895604,L3284075691,31,17.6,66.0
1,9179,Q7895604,L3284075691,32,12.5,43.0
1,6333,Q7895604,E8903462571,33,17.6,47.0
1,6333,Q7895604,E8903462571,34,17.6,47.0
1,6333,Q7895604,E8903462571,35,17.6,15.0
1,6333,F5036127,E8903462571,36,17.6,47.0
1,6333,F5036127,E8903462571,37,17.6,15.0
1,6333,D7538126,D4810925367,38,17.6,94.0
1,6333,D7538126,D4810925367,39,17.6,15.0
1,6333,N7193540,O0578234619,40,17.6,69.0
1,6333,N7193540,O0578234619,41,12.5,39.0
1,6333,Q7895604,L8692715340,42,17.6,33.0
1,6333,B6528143,B8271945036,43,17.6,45.0
1,6333,B6528143,B8271945036,44,17.6,16.0
1,6333,B6528143,Z8350791426,45,17.6,59.0
1,6333,B6528143,Z8350791426,46,12.5,46.0
1,9179,D7538126,K1742308956,47,17.6,59.0
1,9179,D7538126,K1742308956,48,17.6,21.0
2,9179,D7538126,K1742308956,49,17.6,24.0
1,9179,D7538126,S7263195408,50,12.5,103.0
1,9179,E1902743,S7263195408,51,12.5,103.0
1,9179,O2897603,S7263195408,52,12.5,102.0
1,9179,X2384916,S7263195408,53,12.5,83.0
2,9179,X2384916,S7263195408,54,17.6,19.0
1,9179,R2685940,U6492531807,55,17.6,77.0
1,9179,R2685940,U6492531807,56,17.6,25.0
1,6333,V8546092,I2317589406,57,17.6,24.0
1,6333,U6210593,D3196027854,58,17.6,69.0
1,6333,U6210593,D3196027854,59,17.6,30.0
1,6333,E1902743,B8271945036,60,17.6,19.0
1,6333,B6528143,A5913064827,61,17.6,66.0
1,6333,B6528143,A5913064827,62,17.6,30.0
1,6333,O2897603,O0578234619,63,17.6,69.0
1,6333,O2897603,O0578234619,64,17.6,27.0
1,6333,B6528143,O0578234619,65,17.6,69.0
1,6333,B6528143,O0578234619,66,17.6,26.0
1,6333,E1902743,Y3671820945,67,17.6,47.0
1,6333,E1902743,Y3671820945,68,17.6,47.0
1,6333,R2685940,Y3671820945,69,17.6,47.0
1,6333,R2685940,Y3671820945,70,17.6,47.0
1,6333,F5036127,Y3671820945,71,17.6,47.0
1,6333,F5036127,Y3671820945,72,17.6,46.0
1,9179,F5036127,L3284075691,73,17.6,66.0
