plant_code,product_code,volume
6543,R9436178052,98
6543,N2851607349,114
6543,O0436258917,67
6543,T0137645298,76
6543,W5042739681,66
6543,O4128360579,96
6543,C9681704235,63
6543,C5846732019,107
6543,N9372046815,64
6543,I8260147593,52
6543,T0349871625,137
6543,H7963521480,99
6543,W9865107243,67
6543,Z0195736842,108
6543,T6824391057,60
6543,A3921587640,62
6543,F6713895042,98
6543,C6459381027,145
6543,S8564370291,99
6543,W7258103964,65
6543,B5481263709,143
6543,E8725364091,55
6543,R7891536240,55
6543,Q5931827640,124
6543,Z9578603412,72
6543,P1793256480,127
6543,M6927540318,71
6543,G3982015647,86
6543,N2743159806,67
6543,N3612579840,96
6543,N8419520673,99
6543,X7514690832,64
6543,Z7458160293,165
6543,J6841937205,102
6543,K5216374809,100
6543,T5186294370,55
6543,P7602841539,68
6543,T1307956824,86
6543,H2950387416,137
6543,Y5374180926,83
6543,O1547908263,89
6543,E2794031586,96
6543,E9276841053,102
6543,F2468037195,44
6543,H6743258910,96
6543,W1069238457,46
6543,Q7816540293,45
6543,Q6873450912,110
6543,E7405132689,131
1516,R9436178052,86
1516,N2851607349,79
1516,O0436258917,117
1516,T0137645298,117
1516,W5042739681,168
1516,O4128360579,118
1516,C9681704235,78
1516,C5846732019,115
1516,N9372046815,88
1516,I8260147593,66
1516,T0349871625,129
1516,H7963521480,129
1516,W9865107243,102
1516,Z0195736842,84
1516,T6824391057,50
1516,A3921587640,133
1516,F6713895042,103
1516,C6459381027,84
1516,S8564370291,92
1516,W7258103964,129
1516,B5481263709,54
1516,E8725364091,63
1516,R7891536240,53
1516,Q5931827640,105
1516,Z9578603412,77
1516,P1793256480,81
1516,M6927540318,58
1516,G3982015647,85
1516,N2743159806,99
1516,N3612579840,107
1516,N8419520673,114
1516,X7514690832,78
1516,Z7458160293,125
1516,J6841937205,133
1516,K5216374809,107
1516,T5186294370,48
1516,P7602841539,64
1516,T1307956824,79
1516,H2950387416,90
1516,Y5374180926,51
1516,O1547908263,73
1516,E2794031586,136
1516,E9276841053,113
1516,F2468037195,78
1516,H6743258910,50
1516,W1069238457,104
1516,Q7816540293,85
1516,Q6873450912,42
9600,R9436178052,100
9600,N2851607349,110
9600,O0436258917,122
9600,T0137645298,99
9600,W5042739681,160
9600,O4128360579,96
9600,C9681704235,36
9600,C5846732019,106
9600,N9372046815,67
9600,I8260147593,136
9600,T0349871625,104
9600,H7963521480,142
9600,W9865107243,57
9600,Z0195736842,123
9600,T6824391057,92
9600,A3921587640,79
9600,F6713895042,75
9600,C6459381027,81
9600,S8564370291,71
9600,W7258103964,100
9600,B5481263709,73
9600,E8725364091,32
9600,R7891536240,42
9600,Q5931827640,103
9600,Z9578603412,112
9600,P1793256480,114
9600,M6927540318,95
9600,G3982015647,88
9600,N2743159806,78
9600,N3612579840,69
9600,N8419520673,132
9600,X7514690832,55
9600,Z7458160293,90
9600,J6841937205,85
9600,K5216374809,57
9600,T5186294370,93
9600,P7602841539,50
9600,T1307956824,103
9600,H2950387416,56
9600,Y5374180926,92
9600,O1547908263,86
9600,E2794031586,128
9600,E9276841053,92
9600,F2468037195,74
9600,H6743258910,85
9600,W1069238457,113
9600,Q7816540293,71
9600,Q6873450912,149
9600,E7405132689,161
