client_code,product_code,volume
T5708213,I9470238156,99
T5708213,X2850743196,80
T5708213,O3195402678,66
T5708213,K9345761028,42
T5708213,O7485623901,33
T5708213,S7429138605,35
T5708213,D2504739861,33
T5708213,B9108674523,83
T5708213,F2347869015,113
T5708213,X1045687923,39
T5708213,V9834021567,87
T5708213,E7096315824,99
T5708213,K2568403791,113
T5708213,C0418235697,113
T5708213,D1579384602,40
T5708213,L1602984537,97
T5708213,K2319486750,54
T5708213,D8120675394,120
T5708213,S6234780519,82
T5708213,X4601829735,62
T5708213,O5418296037,74
T5708213,E0794382615,83
T5708213,C0415827369,43
T5708213,B9675308412,63
T5708213,H4103785692,98
T5708213,F0273518649,88
T5708213,B4392680751,114
T5708213,I8562037149,65
T5708213,O0952463178,69
T5708213,C3045712698,69
V8763104,T7584639021,35
V8763104,D1579384602,39
V8763104,S7429138605,57
V8763104,E5083692147,100
A7592431,W3167402859,111
A7592431,I9470238156,88
A7592431,Y9054763821,113
A7592431,X2850743196,47
A7592431,V5092816437,76
A7592431,O3195402678,56
A7592431,U4376251098,71
A7592431,K9345761028,49
A7592431,O7485623901,76
A7592431,S7429138605,71
A7592431,P8604273519,74
A7592431,D2504739861,52
A7592431,U5702618439,81
A7592431,T1534706289,36
A7592431,O2431698507,91
A7592431,E3045896217,85
A7592431,B9108674523,34
A7592431,F2347869015,79
A7592431,X5861072493,70
A7592431,E5083692147,56
A7592431,X1045687923,39
A7592431,T7584639021,105
A7592431,V9834021567,30
A7592431,E7096315824,118
A7592431,K2568403791,110
A7592431,C0418235697,62
A7592431,U4796250138,114
A7592431,D1579384602,108
A7592431,L1602984537,85
A7592431,Q5437908162,81
A7592431,K2319486750,73
A7592431,D8120675394,89
A7592431,D1643750829,39
A7592431,P5264903781,47
A7592431,M5063241879,85
A7592431,X4601829735,40
A7592431,S6234780519,103
A7592431,O5418296037,68
A7592431,E0794382615,41
A7592431,C0415827369,114
A7592431,H4103785692,87
A7592431,B9675308412,113
A7592431,J9075213648,75
A7592431,I6327580149,99
A7592431,F0273518649,52
A7592431,B4392680751,119
A7592431,V7350481962,98
A7592431,I8562037149,76
A7592431,I5817642093,102
A7592431,P4219837560,109
A7592431,O0952463178,55
A7592431,C3045712698,112
Z8307621,D8120675394,54
Z8307621,F0273518649,87
Z8307621,K2568403791,70
Z8307621,E0794382615,57
Z8307621,F2347869015,110
Z6980512,D1643750829,51
Z6980512,W3167402859,102
Z6980512,D8120675394,84
Z6980512,M5063241879,89
Z6980512,X4601829735,78
Z6980512,K2568403791,104
Z6980512,F2347869015,117
Z6980512,K2319486750,79
N6483190,D8120675394,102
N6483190,B9675308412,105
N6483190,J9075213648,68
N6483190,C0418235697,34
N6483190,I5817642093,81
N6483190,O5418296037,37
N6483190,K2568403791,86
N6483190,P8604273519,59
N6483190,E0794382615,69
N6483190,O2431698507,78
L0194738,I9470238156,32
L0194738,Y9054763821,61
L0194738,X2850743196,74
L0194738,O3195402678,82
L0194738,U4376251098,63
L0194738,K9345761028,47
L0194738,D2504739861,105
L0194738,U5702618439,31
L0194738,B9108674523,92
L0194738,E3045896217,92
L0194738,X5861072493,86
L0194738,T7584639021,76
L0194738,E7096315824,82
L0194738,U4796250138,79
L0194738,L1602984537,67
L0194738,K2319486750,103
L0194738,D8120675394,32
L0194738,M5063241879,31
L0194738,S6234780519,48
L0194738,O5418296037,119
L0194738,C0415827369,52
L0194738,B9675308412,39
L0194738,H4103785692,90
L0194738,I6327580149,71
L0194738,F0273518649,65
L0194738,I8562037149,65
L0194738,V7350481962,112
L0194738,P4219837560,104
L0194738,O0952463178,59
L0194738,C3045712698,35
R8157609,W3167402859,114
R8157609,Y9054763821,47
