client_code,product_code,volume
C9738562,B3219675048,63
C9738562,E2634951870,119
C9738562,Q7482906531,79
C9738562,K8926174530,96
C9738562,Y5017248396,58
C9738562,B0357629481,109
C9738562,N4861732509,53
C9738562,M9403872165,85
C9738562,Y1547936820,44
C9738562,A5132760948,95
C9738562,K1203576984,83
C9738562,M9847602351,61
C9738562,B4851269037,73
C9738562,D1487260359,76
C9738562,M5438029671,45
C9738562,T5192730468,82
C9738562,T8507392416,89
C9738562,E5918430762,73
C9738562,O6581304297,73
C9738562,P0546129387,81
C9738562,E6439175028,112
C9738562,S0293854176,69
C9738562,J3587416902,60
C9738562,M1360827594,101
C9738562,H5864197203,113
E1406327,E6439175028,69
E1406327,A5132760948,35
E1406327,B3219675048,59
E1406327,E5918430762,61
E1406327,B2134580967,47
E1406327,K8926174530,120
E1406327,N4861732509,58
E1406327,M1360827594,102
E1406327,G9156802374,88
E1406327,B4851269037,68
E1406327,D5418937206,33
E1406327,Y5017248396,42
E1406327,K1203576984,41
E1406327,P0546129387,69
H0658279,E6439175028,32
H0658279,S0293854176,101
H0658279,M9847602351,48
H0658279,O6581304297,32
H0658279,B4851269037,77
H0658279,Y5017248396,65
H0658279,H5864197203,89
B6328019,T8507392416,107
B6328019,Y1547936820,55
B6328019,S0293854176,119
B6328019,O5489613207,59
B6328019,K8926174530,88
B6328019,Y5017248396,47
B6328019,M5438029671,40
K1349625,B3219675048,40
K1349625,Q7482906531,36
K1349625,Y5017248396,84
K1349625,B0357629481,75
K1349625,M9403872165,33
K1349625,Y1547936820,109
K1349625,A5132760948,43
K1349625,K1203576984,44
K1349625,O5489613207,110
K1349625,M9847602351,52
K1349625,G9156802374,31
K1349625,B4851269037,64
K1349625,T5192730468,79
K1349625,M5438029671,61
K1349625,T8507392416,114
K1349625,E5918430762,85
K1349625,B2134580967,39
K1349625,P0546129387,41
K1349625,E6439175028,36
K1349625,S0293854176,88
K1349625,D5418937206,44
K1349625,H5864197203,107
F4810526,B4851269037,83
F4810526,Y5017248396,73
F4810526,A5132760948,32
F4810526,B0357629481,46
P7923084,M9403872165,41
P7923084,T8507392416,43
P7923084,B3219675048,94
P7923084,A5132760948,109
P7923084,K1203576984,30
P7923084,O6581304297,80
P7923084,K8926174530,117
P7923084,E2634951870,72
P7923084,D5418937206,32
P7923084,T5192730468,100
Z2839450,T8507392416,92
Z2839450,E5918430762,40
Q3104796,B3219675048,41
Q3104796,Q7482906531,36
Q3104796,K8926174530,90
Q3104796,E2634951870,88
Q3104796,Y5017248396,93
Q3104796,B0357629481,83
Q3104796,N4861732509,101
Q3104796,M9403872165,96
Q3104796,Y1547936820,116
Q3104796,A5132760948,103
Q3104796,K1203576984,48
Q3104796,O5489613207,119
Q3104796,M9847602351,50
Q3104796,G9156802374,74
Q3104796,B4851269037,68
Q3104796,D1487260359,57
Q3104796,M5438029671,102
Q3104796,T5192730468,63
Q3104796,E5918430762,84
Q3104796,B2134580967,102
Q3104796,O6581304297,44
Q3104796,P0546129387,84
Q3104796,E6439175028,104
Q3104796,S0293854176,119
Q3104796,J3587416902,92
Q3104796,M1360827594,39
Q3104796,D5418937206,106
Q3104796,H5864197203,110
J8974516,O5489613207,52
J8974516,D5418937206,82
J8974516,K8926174530,117
L2183657,B3219675048,115
L2183657,K8926174530,65
L2183657,Q7482906531,50
L2183657,E2634951870,47
L2183657,Y5017248396,58
L2183657,B0357629481,41
L2183657,M9403872165,118
L2183657,A5132760948,95
L2183657,Y1547936820,47
L2183657,H5864197203,112
L2183657,M9847602351,34
L2183657,G9156802374,106
L2183657,B4851269037,68
L2183657,D1487260359,102
L2183657,M5438029671,65
L2183657,T5192730468,53
L2183657,T8507392416,53
L2183657,E5918430762,76
L2183657,B2134580967,31
L2183657,O6581304297,95
L2183657,P0546129387,102
L2183657,S0293854176,39
L2183657,J3587416902,32
L2183657,M1360827594,118
L2183657,K1203576984,68
M6825073,M1360827594,116
M6825073,T8507392416,37
M6825073,B3219675048,89
M6825073,B0357629481,74
G5064187,E2634951870,98
G5064187,K8926174530,92
G5064187,Q7482906531,104
G5064187,Y5017248396,77
G5064187,B0357629481,106
G5064187,N4861732509,63
G5064187,M9403872165,52
G5064187,Y1547936820,104
G5064187,A5132760948,74
G5064187,O5489613207,115
G5064187,H5864197203,32
G5064187,M9847602351,57
G5064187,G9156802374,77
G5064187,B4851269037,105
G5064187,D1487260359,88
G5064187,M5438029671,100
G5064187,T5192730468,69
G5064187,T8507392416,37
G5064187,E5918430762,72
G5064187,B2134580967,115
G5064187,O6581304297,81
G5064187,P0546129387,116
G5064187,E6439175028,48
G5064187,S0293854176,112
G5064187,J3587416902,93
G5064187,M1360827594,112
G5064187,D5418937206,68
G5064187,K1203576984,33
M6019452,E6439175028,93
M6019452,Y1547936820,47
M6019452,T8507392416,97
M6019452,K1203576984,87
M6019452,S0293854176,93
M6019452,K8926174530,83
