plant_code,product_code,volume
1970,B3219675048,71
1970,E2634951870,56
1970,Q7482906531,48
1970,K8926174530,125
1970,Y5017248396,71
1970,B0357629481,53
1970,N4861732509,59
1970,M9403872165,76
1970,A5132760948,100
1970,Y1547936820,65
1970,O5489613207,54
1970,H5864197203,59
1970,M9847602351,56
1970,G9156802374,34
1970,B4851269037,48
1970,D1487260359,51
1970,T5192730468,59
1970,M5438029671,82
1970,T8507392416,56
1970,E5918430762,81
1970,B2134580967,30
1970,O6581304297,57
1970,P0546129387,35
1970,E6439175028,74
1970,S0293854176,111
1970,J3587416902,35
1970,M1360827594,109
1970,D5418937206,49
1970,K1203576984,36
9019,B3219675048,34
9019,E2634951870,62
9019,Q7482906531,68
9019,K8926174530,87
9019,Y5017248396,62
9019,B0357629481,50
9019,N4861732509,85
9019,M9403872165,57
9019,A5132760948,70
9019,Y1547936820,76
9019,O5489613207,44
9019,H5864197203,92
9019,M9847602351,61
9019,G9156802374,73
9019,B4851269037,84
9019,D1487260359,32
9019,T5192730468,51
9019,M5438029671,113
9019,T8507392416,61
9019,E5918430762,54
9019,B2134580967,50
9019,O6581304297,57
9019,P0546129387,96
9019,E6439175028,97
9019,S0293854176,64
9019,J3587416902,27
9019,M1360827594,70
9019,D5418937206,59
9019,K1203576984,37
4089,B3219675048,59
4089,E2634951870,55
4089,Q7482906531,31
4089,K8926174530,130
4089,Y5017248396,44
4089,B0357629481,76
4089,N4861732509,41
4089,M9403872165,70
4089,A5132760948,65
4089,Y1547936820,42
4089,O5489613207,75
4089,H5864197203,80
4089,M9847602351,58
4089,G9156802374,58
4089,B4851269037,102
4089,D1487260359,54
4089,T5192730468,32
4089,M5438029671,43
4089,T8507392416,108
4089,E5918430762,86
4089,B2134580967,35
4089,O6581304297,56
4089,P0546129387,71
4089,E6439175028,107
4089,S0293854176,58
4089,J3587416902,39
4089,M1360827594,61
4089,D5418937206,40
4089,K1203576984,66
