plant_code,product_code,volume
3937,D4971286530,20
3937,E5702436189,4
3937,Q9731265480,9
3937,D8607954132,8
3937,E7259146803,13
3937,A4132765809,20
3937,O8407265931,4
3937,I8570629413,14
3937,Z2594016378,28
3937,Z1409267385,20
3937,X7402815396,28
3937,Q9584631702,28
3937,D6054837912,6
3937,R1539680247,19
3937,L7243591068,24
3937,I9724581306,27
3937,K9217543086,13
3937,T5713946802,18
3937,N0182634795,7
3937,L3294506781,7
3937,E0691258437,19
3937,M2643758019,23
3937,A4157260389,11
3937,Z2981036475,17
3937,K6253481790,19
3937,P1534728609,19
3937,B2758014639,17
3937,L0516847923,11
3937,Y5180629743,9
3937,T6921740835,32
3937,D7148259063,21
3937,V2851934607,9
1230,D4971286530,18
1230,E5702436189,6
1230,Q9731265480,12
1230,D8607954132,16
1230,E7259146803,14
1230,A4132765809,11
1230,O8407265931,8
1230,I8570629413,9
1230,Z2594016378,37
1230,Z1409267385,13
1230,X7402815396,16
1230,Q9584631702,15
1230,D6054837912,14
1230,R1539680247,17
1230,L7243591068,21
1230,I9724581306,22
1230,K9217543086,11
1230,T5713946802,15
1230,N0182634795,15
1230,L3294506781,4
1230,E0691258437,15
1230,M2643758019,30
1230,A4157260389,8
1230,Z2981036475,11
1230,K6253481790,7
1230,P1534728609,12
1230,B2758014639,10
1230,L0516847923,13
1230,Y5180629743,20
1230,T6921740835,34
1230,D7148259063,18
1230,V2851934607,10
