client_code,product_code,volume
Y4620589,M2643758019,83
Y4620589,T6921740835,48
Y4620589,T5713946802,92
Y4620589,Z2594016378,100
Y4620589,X7402815396,117
Y4620589,Q9584631702,46
E6359214,D4971286530,53
E6359214,E5702436189,65
E6359214,V2851934607,90
E6359214,Q9731265480,84
E6359214,E7259146803,88
E6359214,D8607954132,65
E6359214,A4132765809,53
E6359214,I8570629413,54
E6359214,Z2594016378,82
E6359214,Z1409267385,79
E6359214,X7402815396,63
E6359214,Q9584631702,61
E6359214,D6054837912,67
E6359214,R1539680247,110
E6359214,L7243591068,87
E6359214,I9724581306,54
E6359214,K9217543086,93
E6359214,T5713946802,64
E6359214,N0182634795,105
E6359214,E0691258437,79
E6359214,M2643758019,83
E6359214,A4157260389,35
E6359214,Z2981036475,105
E6359214,K6253481790,75
E6359214,P1534728609,96
E6359214,B2758014639,61
E6359214,L0516847923,84
E6359214,Y5180629743,63
E6359214,T6921740835,119
E6359214,D7148259063,115
E6359214,L3294506781,64
I5936274,D4971286530,77
I5936274,E7259146803,33
I5936274,A4132765809,93
I5936274,I8570629413,72
I5936274,O8407265931,56
I5936274,Z2594016378,104
I5936274,Z1409267385,54
I5936274,Q9584631702,48
I5936274,R1539680247,36
I5936274,L7243591068,78
I5936274,I9724581306,119
I5936274,E0691258437,89
I5936274,Z2981036475,74
I5936274,K6253481790,45
I5936274,P1534728609,68
I5936274,B2758014639,69
I5936274,Y5180629743,75
I5936274,T6921740835,80
I5936274,D7148259063,58
