day,plant_code,client_code,vehicle_id,vehicle_type,qty,carry_standard_size,min_standard_size,occupied_size
1,6112,A3769452,320,14.0,19.0,153,93,51.300000000000004
1,6112,L7490526,278,17.9,71.0,201,114,198.79999999999998
1,6112,M0132845,58,17.9,93.0,201,114,186.0
1,6112,N0847935,303,14.0,40.0,153,93,108.0
1,6112,N0847935,324,14.0,8.0,153,93,16.0
1,6112,U1250978,321,14.0,17.0,153,93,45.900000000000006
1,6112,X4130685,293,14.0,53.0,153,93,106.0
1,6112,Y9087314,311,14.0,33.0,153,93,92.39999999999999
1,9570,A3769452,182,14.0,34.0,153,93,78.19999999999999
1,9570,A3769452,233,17.9,60.0,201,114,174.0
1,9570,B8619724,39,17.9,77.0,201,114,200.20000000000002
1,9570,B8619724,48,17.9,74.0,201,114,199.8
1,9570,G1549208,6,17.9,143.0,201,114,171.9
1,9570,I9376542,21,17.9,105.0,201,114,199.5
1,9570,I9376542,22,17.9,8.0,201,114,21.6
1,9570,I9376542,26,17.9,110.0,201,114,187.0
1,9570,I9376542,31,17.9,68.0,201,114,74.80000000000001
1,9570,I9376542,47,17.9,74.0,201,114,199.8
1,9570,I9376542,325,14.0,2.0,153,93,3.8
1,9570,L7490526,20,14.0,44.0,153,93,83.6
1,9570,M0132845,27,14.0,40.0,153,93,104.0
1,9570,M0132845,174,14.0,44.0,153,93,83.6
1,9570,M0132845,287,14.0,58.0,153,93,133.39999999999998
1,9570,M6241985,309,14.0,34.0,153,93,98.6
1,9570,N0847935,17,14.0,50.0,153,93,130.0
1,9570,N0847935,42,14.0,2.0,153,93,6.0
1,9570,N0847935,69,14.0,73.0,153,93,73.0
1,9570,N0847935,262,17.9,91.0,201,114,154.7
1,9570,N0847935,315,14.0,30.0,153,93,36.0
1,9570,O3719085,176,14.0,42.0,153,93,71.39999999999999
1,9570,R4152037,1,14.0,62.0,153,93,142.6
1,9570,R4152037,202,14.0,1.0,153,93,1.7
1,9570,R4152037,246,14.0,114.0,153,93,114.0
1,9570,R8016593,167,14.0,70.0,153,93,70.0
1,9570,T6943821,46,14.0,34.0,153,93,98.6
1,9570,T8936054,29,17.9,88.0,201,114,167.2
1,9570,U1250978,30,17.9,57.0,201,114,171.0
1,9570,U1250978,33,17.9,77.0,201,114,200.20000000000002
1,9570,U1250978,37,17.9,32.0,201,114,41.6
1,9570,U1250978,44,17.9,87.0,201,114,200.1
1,9570,U1250978,172,14.0,57.0,153,93,108.3
1,9570,U1250978,232,14.0,60.0,153,93,60.0
1,9570,U7093412,38,17.9,4.0,201,114,10.8
1,9570,U7093412,68,17.9,74.0,201,114,199.8
1,9570,X4130685,10,17.9,89.0,201,114,169.1
1,9570,X4130685,18,14.0,47.0,153,93,79.89999999999999
1,9570,X4130685,43,17.9,87.0,201,114,200.1
1,9570,X4130685,45,14.0,53.0,153,93,137.8
1,9570,X4130685,191,14.0,15.0,153,93,34.5
1,9570,X4130685,289,14.0,57.0,153,93,57.0
1,9570,Z3627598,40,17.9,87.0,201,114,200.1
1,9570,Z3627598,41,14.0,29.0,153,93,66.69999999999999
2,6112,A3769452,179,14.0,36.0,153,93,39.6
2,6112,A3769452,219,17.9,82.0,201,114,172.20000000000002
2,6112,A3769452,307,14.0,37.0,153,93,103.6
2,6112,B8619724,280,14.0,69.0,153,93,75.9
2,6112,E6054378,118,17.9,71.0,201,114,198.79999999999998
2,6112,E6054378,119,17.9,15.0,201,114,42.0
2,6112,E6054378,122,17.9,82.0,201,114,155.79999999999998
2,6112,E6054378,243,14.0,31.0,153,93,62.0
