day,plant_code,client_code,product_code,vehicle_id,vehicle_type,qty
3,4253,X7394126,B7403186592,1,5.3,18.0
3,4253,H6148352,B7403186592,2,11.4,30.0
3,4253,H6148352,B7403186592,3,11.4,14.0
3,4253,P4971820,T8349520167,4,11.4,20.0
2,4253,Y4871520,C8973501246,5,5.3,28.0
3,4253,P4971820,B7403186592,6,11.4,13.0
2,4253,G9610742,B7403186592,7,5.3,18.0
3,4253,T5906487,W3610259874,8,11.4,37.0
3,9364,X2184693,Z7346259180,9,11.4,44.0
3,9364,P4971820,Z7346259180,10,5.3,31.0
3,9364,X2184693,G2340685197,11,11.4,49.0
3,9364,H6148352,Y7405193628,12,11.4,27.0
3,9364,Y4871520,Z7346259180,13,5.3,40.0
3,9364,P4971820,N5742360918,14,11.4,28.0
3,9364,P4971820,N5742360918,15,11.4,28.0
2,9364,P1349258,N5742360918,16,11.4,28.0
3,4253,P4971820,W3610259874,17,11.4,37.0
3,9364,T5906487,Z7346259180,18,11.4,67.0
3,9364,Y4871520,O6283710459,19,11.4,33.0
3,9364,Y4871520,O6283710459,20,11.4,33.0
3,9364,Y4871520,O6283710459,21,11.4,26.0
3,9364,R9673051,N5742360918,22,11.4,28.0
3,9364,X7394126,G2340685197,23,5.3,27.0
2,9364,F8943720,G2340685197,24,5.3,25.0
3,9364,Y4871520,N5742360918,25,5.3,18.0
3,9364,Y4871520,G2340685197,26,11.4,49.0
3,9364,R9673051,Z7346259180,27,11.4,64.0
3,9364,R9673051,O6283710459,28,11.4,30.0
3,9364,X2184693,Y7405193628,29,11.4,27.0
3,9364,X2184693,Y7405193628,30,11.4,27.0
1,9364,Q0671483,Y7405193628,31,11.4,27.0
3,9364,Y4871520,R3206947158,32,5.3,15.0
3,9364,R9052716,Z7346259180,33,5.3,31.0
1,9364,X7394126,Y7405193628,34,5.3,17.0
3,4253,G9610742,W3610259874,35,11.4,31.0
2,9364,F8943720,O6283710459,36,5.3,17.0
3,9364,H6148352,R3206947158,37,11.4,27.0
3,9364,H6148352,R3206947158,38,11.4,27.0
3,9364,H8573461,O6283710459,39,11.4,33.0
2,9364,Q0671483,Z7346259180,40,11.4,46.0
2,9364,Z0382175,G2340685197,41,11.4,49.0
2,9364,Z0382175,G2340685197,42,11.4,13.0
3,9364,T5906487,N5742360918,43,11.4,28.0
3,9364,F8943720,O6283710459,44,11.4,33.0
3,9364,F8943720,O6283710459,45,11.4,33.0
2,9364,Q0671483,G2340685197,46,11.4,49.0
2,9364,G9610742,N5742360918,47,11.4,28.0
2,9364,G9610742,N5742360918,48,11.4,6.0
2,9364,R9673051,Y7405193628,49,11.4,27.0
3,9364,F8943720,N5742360918,50,11.4,28.0
2,9364,Y4735089,O6283710459,51,11.4,23.0
2,9364,N2635479,Y7405193628,52,11.4,27.0
2,4253,D1026483,C8973501246,53,11.4,41.0
2,9364,N2635479,O6283710459,54,11.4,33.0
3,9364,G9610742,G2340685197,55,11.4,18.0
3,9364,G9610742,Y7405193628,56,11.4,27.0
3,9364,G9610742,Y7405193628,57,11.4,11.0
2,4253,Q0671483,T8349520167,58,11.4,6.0
3,4253,Y4735089,C8973501246,59,11.4,46.0
2,9364,H6148352,G2340685197,60,11.4,7.0
1,9364,Q0671483,Y7405193628,61,11.4,27.0
2,9364,N2635479,G2340685197,62,11.4,49.0
1,9364,X7394126,G2340685197,63,11.4,49.0
2,4253,G9610742,T8349520167,64,11.4,41.0
3,4253,Y4871520,B7403186592,65,11.4,30.0
2,9364,R9673051,G2340685197,66,11.4,38.0
3,4253,F8943720,W3610259874,67,5.3,1.0
2,9364,F8943720,Y7405193628,68,11.4,27.0
2,9364,F8943720,Y7405193628,69,11.4,27.0
2,9364,P4971820,R3206947158,70,11.4,27.0
3,4253,P4971820,C8973501246,71,11.4,18.0
3,4253,P4971820,T8349520167,72,11.4,56.0
2,9364,Q0671483,Y7405193628,73,11.4,27.0
2,9364,Q0671483,Y7405193628,74,11.4,2.0
2,4253,Q0671483,T8349520167,75,11.4,56.0
1,9364,H6148352,Y7405193628,76,11.4,27.0
2,4253,X7394126,C8973501246,77,11.4,46.0
2,9364,C8493620,R3206947158,78,11.4,27.0
2,9364,N2635479,O6283710459,79,11.4,33.0
3,4253,H8573461,T8349520167,80,11.4,47.0
2,4253,D1026483,C8973501246,81,11.4,46.0
1,4253,Q0671483,C8973501246,82,11.4,35.0
2,9364,Y4735089,O6283710459,83,11.4,33.0
2,9364,T5906487,O6283710459,84,11.4,33.0
2,9364,X2184693,N5742360918,85,11.4,28.0
2,9364,Y4871520,Y7405193628,86,11.4,27.0
1,9364,T5906487,Y7405193628,87,11.4,27.0
1,9364,P1349258,Y7405193628,88,11.4,27.0
3,9364,F8943720,R3206947158,89,5.3,9.0
2,9364,D1026483,Z7346259180,90,11.4,30.0
1,9364,Y4735089,Z7346259180,91,11.4,67.0
3,4253,X7394126,T8349520167,92,11.4,50.0
2,4253,C8493620,B7403186592,93,11.4,30.0
2,3172,P1349258,N4528601937,94,11.4,6.0
3,3172,G9610742,F1358602794,95,11.4,52.0
3,3172,G9610742,F1358602794,96,11.4,14.0
3,3172,R9673051,Q3961087452,97,11.4,52.0
3,3172,R9673051,Q3961087452,98,11.4,52.0
3,3172,R9673051,Q3961087452,99,11.4,14.0
3,3172,F8943720,N4528601937,100,11.4,56.0
3,3172,F8943720,F1358602794,101,11.4,52.0
3,3172,F8943720,F1358602794,102,11.4,8.0
3,3172,Q0671483,G9286734015,103,5.3,24.0
3,3172,V5842630,Q3961087452,104,11.4,52.0
3,3172,H5927306,G9286734015,105,11.4,43.0
3,3172,N2635479,F1358602794,106,11.4,52.0
3,4253,N2635479,C8973501246,107,11.4,46.0
3,3172,G9610742,G9286734015,108,11.4,1.0
2,3172,D1026483,F1358602794,109,11.4,52.0
2,3172,D1026483,F1358602794,110,5.3,31.0
2,3172,X2184693,N4528601937,111,11.4,56.0
2,3172,P4971820,N4528601937,112,11.4,56.0
2,3172,X7394126,N4528601937,113,11.4,56.0
3,3172,C8493620,G9286734015,114,11.4,43.0
3,3172,X7394126,F1358602794,115,11.4,52.0
3,3172,P1349258,N4528601937,116,11.4,56.0
2,3172,P2160837,G9286734015,117,11.4,43.0
2,3172,P2160837,G9286734015,118,11.4,11.0
3,3172,C8493620,F1358602794,119,11.4,50.0
3,3172,Q0671483,N4528601937,120,11.4,46.0
3,3172,P4971820,F1358602794,121,11.4,38.0
3,9364,G9610742,Z7346259180,122,11.4,67.0
3,9364,G9610742,Z7346259180,123,5.3,43.0
3,4253,H6148352,C8973501246,124,11.4,46.0
3,4253,H6148352,C8973501246,125,11.4,46.0
2,9364,N2635479,Z7346259180,126,11.4,67.0
3,9364,P1349258,N5742360918,127,11.4,28.0
3,4253,N2635479,T8349520167,128,11.4,16.0
3,4253,R9673051,W3610259874,129,11.4,37.0
2,4253,T5906487,W3610259874,130,11.4,37.0
3,4253,C8493620,B7403186592,131,11.4,30.0
2,9364,T5906487,N5742360918,132,11.4,28.0
2,9364,T5906487,N5742360918,133,11.4,28.0
3,9364,F8943720,R3206947158,134,11.4,27.0
2,4253,Y4735089,T8349520167,135,11.4,53.0
3,3172,F8943720,Q3961087452,136,11.4,52.0
2,9364,Q0671483,G2340685197,137,11.4,47.0
2,4253,Y4871520,C8973501246,138,11.4,46.0
2,3172,Y4871520,G9286734015,139,11.4,43.0
2,3172,Y4871520,G9286734015,140,11.4,2.0
2,9364,D1026483,O6283710459,141,11.4,33.0
2,9364,D1026483,O6283710459,142,11.4,7.0
2,4253,F8943720,T8349520167,143,5.3,36.0
3,9364,H6148352,R3206947158,144,11.4,27.0
3,9364,H8573461,O6283710459,145,11.4,33.0
1,4253,X7394126,B7403186592,146,11.4,30.0
3,9364,Y4871520,N5742360918,147,11.4,28.0
1,9364,G9610742,Y7405193628,148,11.4,27.0
2,3172,X2184693,N4528601937,149,5.3,25.0
2,3172,H6148352,Q3961087452,150,5.3,25.0
1,9364,P1349258,Y7405193628,151,11.4,25.0
2,9364,F8943720,Y7405193628,152,11.4,20.0
2,9364,P4971820,Y7405193628,153,11.4,18.0
3,9364,H6148352,Z7346259180,154,5.3,17.0
1,3172,C8493620,G9286734015,155,5.3,17.0
1,9364,X7394126,Y7405193628,156,5.3,11.0
3,3172,V5842630,Q3961087452,157,5.3,4.0
2,3172,G9610742,Q3961087452,158,5.3,1.0
2,9364,H6148352,N5742360918,159,11.4,28.0
3,3172,C8493620,N4528601937,160,11.4,42.0
2,9364,P4971820,O6283710459,161,5.3,17.0
1,9364,F8943720,Z7346259180,162,5.3,41.0
3,9364,H6148352,G2340685197,163,11.4,49.0
3,9364,H6148352,Z7346259180,164,11.4,67.0
3,4253,N2635479,T8349520167,165,11.4,56.0
2,4253,P4971820,C8973501246,166,11.4,46.0
3,4253,P4971820,W3610259874,167,11.4,37.0
3,4253,P4971820,W3610259874,168,11.4,35.0
3,9364,F8943720,G2340685197,169,11.4,49.0
2,9364,Y4871520,Z7346259180,170,11.4,67.0
1,9364,N2635479,Y7405193628,171,11.4,27.0
1,9364,N2635479,Y7405193628,172,11.4,27.0
3,9364,R9673051,O6283710459,173,11.4,33.0
2,3172,Y4871520,G9286734015,174,11.4,43.0
3,3172,V5842630,Q3961087452,175,11.4,52.0
2,3172,X7394126,G9286734015,176,11.4,43.0
2,9364,X2184693,N5742360918,177,11.4,27.0
3,9364,N2635479,R3206947158,178,11.4,27.0
1,9364,T5906487,N5742360918,179,11.4,23.0
2,9364,Y4871520,Y7405193628,180,11.4,7.0
2,9364,F8943720,N5742360918,181,11.4,6.0
2,3172,P2160837,N4528601937,182,11.4,4.0
3,3172,F8943720,N4528601937,183,11.4,3.0
1,4253,R9673051,B7403186592,184,11.4,30.0
1,4253,R9673051,B7403186592,185,11.4,30.0
