plant_code,product_code,volume
9815,D2734168950,101
9815,G7821349605,156
9815,O4958163027,152
9815,T1728630954,119
9815,H2084971635,85
9815,Q7839205461,207
9815,V6837129450,71
9815,Z6390487521,153
9815,U4736982150,148
9815,D0693875124,100
9815,T3609754821,205
9815,U2685073419,66
9815,K9703564182,173
9815,G1402385967,153
9815,P1826347590,81
9815,S8149265703,151
9815,P7912364508,138
9815,C3768495012,156
9815,W2410679853,79
9815,E7856034129,123
9815,E5213980647,177
9815,N8763594102,171
9815,L7169248530,83
9815,B1438792065,77
9815,D2143675089,68
9815,P0167543982,102
9815,K8649735012,207
9815,X3245718096,64
9815,G0758614392,154
9815,F7861943520,118
9815,D1379056482,216
9815,X1458036279,120
9815,X8027396145,99
9815,Y4650318972,115
9815,P2894536071,157
9815,H3278065419,118
9815,C6854029371,69
9815,H6257480931,134
9815,N8653014972,78
9815,D3249168057,84
9815,C7580916342,96
9815,B1349570862,104
9815,J6231480795,190
9815,I8369475201,157
9815,S6943078521,172
9815,K3972804615,81
9815,A5048369712,114
9815,A4857921630,76
9815,X5417096823,117
9815,U4381569027,77
9815,I3156284970,93
9815,X2719408653,182
9815,L8327954106,121
9815,R7180936254,189
9815,M0183647295,119
9815,D2947851603,134
9815,D6943810527,174
9815,H1785602934,109
9815,G8753926140,112
9815,E8324907165,68
9815,H8672941350,125
9815,L6345218097,76
9815,J3972140856,108
9815,T7950648213,175
9815,M2485039761,159
9815,R4736258019,181
9815,Z4957126803,171
9815,J7058934261,168
9815,N6137504892,77
9815,S8419065372,220
9815,K7501648392,115
9815,L6518970432,204
9815,J1847523960,119
9815,B4072168359,125
9815,Z1726908354,155
9815,Q7368905124,80
9815,O1958072346,196
9815,V0723968154,182
9815,U5489307126,82
9815,I3794860251,138
9815,R1079253468,108
9815,G1538620947,172
9815,V3764520981,200
9815,H7206415983,61
9815,Q9085624137,80
9815,S5476230918,155
9815,C3746025198,177
9815,R0235174698,161
9815,G3107584962,73
9815,G5360984127,169
9815,I3415260897,153
9815,Y8234916750,195
9815,S4976513280,97
9815,X3842765910,182
9815,P0279385641,185
9815,W3470126859,111
9815,J5321087946,150
9815,H1026758349,188
2122,D2734168950,173
2122,G7821349605,75
2122,O4958163027,60
2122,T1728630954,68
2122,H2084971635,186
2122,Q7839205461,210
2122,V6837129450,85
2122,Z6390487521,105
2122,U4736982150,92
2122,D0693875124,149
2122,T3609754821,209
2122,U2685073419,147
2122,K9703564182,143
2122,G1402385967,137
2122,P1826347590,161
2122,S8149265703,124
2122,P7912364508,88
2122,C3768495012,110
2122,W2410679853,91
2122,E7856034129,135
2122,E5213980647,133
2122,N8763594102,87
2122,L7169248530,176
2122,B1438792065,124
2122,D2143675089,61
