day,plant_code,client_code,vehicle_id,vehicle_type,qty,carry_standard_size,min_standard_size,occupied_size
1,6309,D8376104,94,17.4,43.0,144,83,81.7
1,6309,J4218736,49,9.6,33.0,82,58,62.699999999999996
1,6309,J4701583,20,9.6,43.0,82,58,81.7
1,6309,K4538271,90,17.4,41.0,144,83,65.60000000000001
1,6309,L3265817,64,9.6,40.0,82,58,76.0
1,6309,L5194238,46,17.4,48.0,144,83,144.0
1,6309,O2806754,83,17.4,89.0,144,83,142.4
1,6309,O2806754,86,17.4,59.0,144,83,112.1
1,6309,Y8501274,89,17.4,42.0,144,83,67.2
1,6309,Y8501274,92,17.4,75.0,144,83,142.5
1,6309,Z5634082,66,17.4,48.0,144,83,144.0
1,6309,Z5634082,85,17.4,62.0,144,83,99.2
1,6309,Z5634082,127,17.4,53.0,144,83,143.10000000000002
1,7927,D0194387,75,9.6,36.0,82,58,61.199999999999996
1,7927,D0194387,97,17.4,84.0,144,83,142.79999999999998
1,7927,D0194387,252,9.6,31.0,82,58,52.699999999999996
1,7927,D8153960,31,9.6,41.0,82,58,77.89999999999999
1,7927,D8153960,245,9.6,38.0,82,58,72.2
1,7927,D8376104,25,14.3,79.0,126,71,102.7
1,7927,D8376104,60,17.4,84.0,144,83,142.79999999999998
1,7927,D8376104,73,17.4,33.0,144,83,33.0
1,7927,D8376104,79,17.4,16.0,144,83,27.2
1,7927,F0718542,32,17.4,62.0,144,83,142.6
1,7927,G3562109,47,14.3,57.0,126,71,96.89999999999999
1,7927,J4701583,52,17.4,1.0,144,83,2.8
1,7927,J4701583,69,14.3,45.0,126,71,125.99999999999999
1,7927,J4701583,70,9.6,6.0,82,58,16.799999999999997
1,7927,J4701583,253,9.6,30.0,82,58,57.0
1,7927,K4538271,29,14.3,39.0,126,71,89.69999999999999
1,7927,K4538271,34,17.4,7.0,144,83,16.099999999999998
1,7927,K4538271,71,9.6,54.0,82,58,70.2
1,7927,K4538271,77,17.4,51.0,144,83,142.79999999999998
1,7927,K4538271,251,9.6,33.0,82,58,56.1
1,7927,K4538271,256,9.6,17.0,82,58,32.3
1,7927,L3265817,68,17.4,75.0,144,83,142.5
1,7927,L3265817,264,9.6,5.0,82,58,14.0
1,7927,L5194238,30,14.3,50.0,126,71,95.0
1,7927,L5194238,33,17.4,22.0,144,83,50.599999999999994
1,7927,L5194238,72,9.6,53.0,82,58,68.9
1,7927,L5194238,258,9.6,15.0,82,58,42.0
1,7927,O2806754,78,17.4,51.0,144,83,142.79999999999998
1,7927,O2806754,226,17.4,59.0,144,83,135.7
1,7927,S2473098,67,14.3,109.0,126,71,109.0
1,7927,S2473098,255,9.6,25.0,82,58,70.0
1,7927,S5614832,197,14.3,28.0,126,71,28.0
1,7927,S5614832,224,14.3,60.0,126,71,102.0
1,7927,T0965134,204,14.3,38.0,126,71,87.39999999999999
1,7927,T0965134,205,9.6,25.0,82,58,42.5
1,7927,T2861905,53,17.4,84.0,144,83,142.79999999999998
1,7927,Y4031572,74,9.6,40.0,82,58,68.0
1,7927,Y4031572,76,17.4,75.0,144,83,142.5
1,7927,Y4031572,194,9.6,43.0,82,58,58.300000000000004
1,7927,Y4031572,195,9.6,43.0,82,58,58.300000000000004
1,7927,Y4031572,196,9.6,15.0,82,58,28.5
1,7927,Y8501274,87,17.4,46.0,144,83,87.39999999999999
1,7927,Y8501274,168,9.6,1.0,82,58,1.7
1,7927,Z5634082,157,14.3,47.0,126,71,108.1
1,7927,Z5634082,246,9.6,38.0,82,58,72.2
2,6309,D0194387,143,17.4,72.0,144,83,136.79999999999998
2,6309,D0194387,161,9.6,31.0,82,58,58.9
2,6309,D8153960,7,17.4,80.0,144,83,128.0
2,6309,D8376104,9,17.4,12.0,144,83,32.400000000000006
2,6309,D8376104,229,17.4,53.0,144,83,143.10000000000002
2,6309,D8376104,237,17.4,46.0,144,83,138.0
2,6309,F0718542,12,9.6,47.0,82,58,75.2
2,6309,F0718542,23,9.6,30.0,82,58,57.0
2,6309,F0718542,199,9.6,43.0,82,58,81.7
2,6309,F0718542,263,9.6,5.0,82,58,13.5
2,6309,J4701583,147,17.4,53.0,144,83,143.10000000000002
2,6309,J4701583,214,17.4,75.0,144,83,142.5
2,6309,J4701583,235,9.6,47.0,82,58,75.2
2,6309,J4701583,248,14.3,37.0,126,71,99.9
2,6309,K4538271,17,17.4,53.0,144,83,143.10000000000002
2,6309,K4538271,91,17.4,31.0,144,83,58.9
2,6309,K4538271,225,14.3,60.0,126,71,114.0
2,6309,K4538271,260,9.6,9.0,82,58,24.3
2,6309,L3265817,88,17.4,54.0,144,83,102.6
2,6309,L3265817,148,17.4,53.0,144,83,143.10000000000002
2,6309,L3265817,261,9.6,7.0,82,58,18.900000000000002
2,6309,L5194238,162,9.6,26.0,82,58,78.0
2,6309,O2806754,159,9.6,38.0,82,58,72.2
2,6309,O2806754,164,9.6,21.0,82,58,33.6
2,6309,S5614832,6,17.4,75.0,144,83,142.5
2,6309,S5614832,18,9.6,8.0,82,58,15.2
2,6309,T0965134,10,14.3,59.0,126,71,112.1
2,6309,Y4031572,198,9.6,17.0,82,58,32.3
2,6309,Y8501274,21,9.6,42.0,82,58,79.8
2,6309,Y8501274,249,14.3,34.0,126,71,102.0
2,7927,D0194387,36,17.4,62.0,144,83,142.6
2,7927,D0194387,40,9.6,39.0,82,58,74.1
2,7927,D0194387,50,9.6,33.0,82,58,75.89999999999999
2,7927,D0194387,55,14.3,43.0,126,71,98.89999999999999
2,7927,D0194387,180,17.4,86.0,144,83,143.6
2,7927,D8153960,62,17.4,62.0,144,83,142.6
2,7927,D8153960,243,14.3,41.0,126,71,114.8
2,7927,D8376104,26,17.4,75.0,144,83,142.5
2,7927,D8376104,57,9.6,33.0,82,58,62.699999999999996
2,7927,D8376104,65,9.6,22.0,82,58,41.8
2,7927,D8376104,95,17.4,51.0,144,83,142.79999999999998
2,7927,D8376104,96,17.4,14.0,144,83,39.199999999999996
2,7927,D8376104,231,14.3,52.0,126,71,119.6
2,7927,D8376104,257,9.6,16.0,82,58,27.2
2,7927,F0718542,39,14.3,51.0,126,71,96.89999999999999
2,7927,F0718542,174,17.4,66.0,144,83,125.39999999999999
2,7927,F0718542,175,17.4,66.0,144,83,125.39999999999999
2,7927,F0718542,176,17.4,32.0,144,83,73.6
2,7927,F0718542,254,9.6,29.0,82,58,66.69999999999999
2,7927,G3562109,130,9.6,44.0,82,58,74.8
2,7927,J4218736,233,9.6,49.0,82,58,63.7
2,7927,J4701583,54,14.3,64.0,126,71,108.8
2,7927,J4701583,61,17.4,75.0,144,83,142.5
2,7927,J4701583,167,9.6,12.0,82,58,22.799999999999997
2,7927,K4538271,35,17.4,62.0,144,83,142.6
2,7927,K4538271,132,9.6,26.0,82,58,72.8
2,7927,K4538271,139,17.4,84.0,144,83,142.79999999999998
2,7927,K4538271,234,14.3,48.0,126,71,91.19999999999999
2,7927,K4538271,259,9.6,14.0,82,58,39.199999999999996
2,7927,L3265817,80,17.4,98.0,144,83,98.0
2,7927,L3265817,134,17.4,51.0,144,83,142.79999999999998
2,7927,L3265817,135,17.4,51.0,144,83,142.79999999999998
2,7927,L3265817,185,17.4,55.0,144,83,104.5
2,7927,L5194238,152,17.4,51.0,144,83,142.79999999999998
2,7927,L5194238,181,14.3,56.0,126,71,124.39999999999998
2,7927,L5194238,221,14.3,63.0,126,71,119.69999999999999
2,7927,O2806754,41,9.6,16.0,82,58,36.8
2,7927,O2806754,93,17.4,44.0,144,83,83.6
2,7927,O2806754,146,17.4,62.0,144,83,142.6
2,7927,O2806754,208,17.4,84.0,144,83,142.79999999999998
